product,scenario,region,year,value
Alumina,BAU,Global,2026,124.8949275
Alumina,BAU,Global,2027,124.1731869
Alumina,BAU,Global,2028,126.0547618
Alumina,BAU,Global,2029,128.1639758
Alumina,BAU,Global,2030,126.2680047
Alumina,BAU,Global,2031,132.210707
Alumina,BAU,Global,2032,138.4007054
Alumina,BAU,Global,2033,139.6012823
Alumina,BAU,Global,2034,141.7543037
Alumina,BAU,Global,2035,144.2289823
Alumina,BAU,Global,2036,147.1911433
Alumina,BAU,Global,2037,149.4260179
Alumina,BAU,Global,2038,151.8421877
Alumina,BAU,Global,2039,154.4710562
Alumina,BAU,Global,2040,157.3131531
Alumina,BAU,Global,2041,160.3800451
Alumina,BAU,Global,2042,161.5570293
Alumina,BAU,Global,2043,161.8646028
Alumina,BAU,Global,2044,162.4299844
Alumina,BAU,Global,2045,163.037789
Alumina,BAU,Global,2046,163.7016841
Alumina,BAU,Global,2047,164.4323467
Alumina,BAU,Global,2048,165.2389066
Alumina,BAU,Global,2049,166.1396065
Alumina,BAU,Global,2050,167.1577772
