product,driver,region,unit,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urea,Fertiliser,Global,Mt Urea,143.4358103,144.6888126,145.9418149,147.1948172,148.4478195,149.7008218,149.7228691,149.7449165,149.7669639,149.7890113,149.8110586,148.9357686,148.0604786,147.1851885,146.3098985,145.4346085,143.6215267,141.808445,139.9953633,138.1822815,136.3691998,133.5942052,130.8192106,128.044216,125.2692214,122.4942268,118.7495314,115.0048359,111.2601404,107.5154449,103.7707495
Urea,Fertiliser,North America,Mt Urea,14.12308083,14.20844416,14.29387619,14.37937498,14.46493866,14.55056544,14.52682314,14.50341292,14.48032827,14.45756288,14.43511058,14.34478619,14.25454616,14.1643902,14.07431802,13.9843293,13.80618838,13.62814934,13.45021195,13.27237598,13.09464118,12.82823968,12.56183556,12.29542882,12.02901945,11.76260746,11.40226797,11.04197539,10.68172976,10.32153113,9.961379564
Urea,Fertiliser,Latin America,Mt Urea,8.064827041,8.288964032,8.512823279,8.736412609,8.959739556,9.182811377,9.288823592,9.393493165,9.496846349,9.598908717,9.699705186,9.730399466,9.759862325,9.788098108,9.81511114,9.840905725,9.773736506,9.705080081,9.634939931,9.563319527,9.490222325,9.297655265,9.105065297,8.912452424,8.719816646,8.527157966,8.259911598,7.99307484,7.726648139,7.460631941,7.195026695
Urea,Fertiliser,Africa,Mt Urea,7.488403916,8.030376953,8.571488748,9.111763566,9.651224774,10.18989487,10.51593063,10.83780305,11.15559354,11.4693814,11.77924388,11.61258747,11.44731003,11.28340671,11.12087265,10.95970305,10.76090648,10.56377533,10.36830569,10.17449368,9.982335416,9.777896104,9.573511179,9.369180635,9.164904469,8.960682676,8.702344351,8.443033546,8.182749202,7.921490257,7.65925565
Urea,Fertiliser,Middle East,Mt Urea,15.87510772,15.95149915,16.02800316,16.10461655,16.18133629,16.25815944,16.21813604,16.1786568,16.13971108,16.10128853,16.06337903,15.93659193,15.81026903,15.68440872,15.55900935,15.4340693,15.22073091,15.00795315,14.79573471,14.5840743,14.3729706,14.08024967,13.78753887,13.49483819,13.20214764,12.90946722,12.51772368,12.12579905,11.73369312,11.34140569,10.94893657
Urea,Fertiliser,Russia,Mt Urea,10.68109617,10.73937461,10.79771635,10.85611962,10.91458268,10.97310389,10.95086615,10.92893442,10.90730272,10.88596521,10.86491623,10.78574863,10.70680215,10.62807601,10.54956943,10.47128165,10.3307715,10.19052839,10.05055172,9.910840847,9.771395157,9.572300999,9.373217439,9.174144475,8.975082107,8.776030334,8.51078212,8.245344415,7.979717011,7.713899702,7.447892282
Urea,Fertiliser,Europe,Mt Urea,13.16115441,13.23629644,13.31151045,13.38679442,13.46214638,13.53756446,13.51243474,13.48765297,13.46321235,13.43910627,13.41532825,13.38147816,13.34700041,13.31189723,13.2761708,13.23982333,13.10306268,12.96554401,12.82726907,12.68823965,12.5484575,12.29410907,12.03971897,11.7852872,11.53081377,11.27629868,10.91963065,10.56370772,10.2085307,9.854100405,9.500417648
Urea,Fertiliser,China,Mt Urea,32.81603671,32.86912722,32.92263987,32.97656274,33.0308844,33.0855938,32.9313999,32.7792466,32.62909401,32.48090326,32.33463648,32.11251052,31.8908526,31.66966109,31.44893432,31.22867067,30.81825376,30.40840211,29.99911441,29.59038933,29.18222557,28.58777205,27.99334434,27.39894244,26.80456636,26.21021609,25.41636137,24.62204504,23.82726661,23.03202556,22.23632139
Urea,Fertiliser,India,Mt Urea,13.9253548,14.70167992,15.47682189,16.25081406,17.02368851,17.79547616,18.24393249,18.68666935,19.12379859,19.55542915,19.98166716,19.77436729,19.56834378,19.36359213,19.16010786,18.9578865,18.6640054,18.37166578,18.08086404,17.79159657,17.5038598,17.14686907,16.78991171,16.43298774,16.07609713,15.71923989,15.24826642,14.77669613,14.30452836,13.83176247,13.3583978
Urea,Fertiliser,Rest of Asia,Mt Urea,25.53099013,24.9371172,24.34472059,23.7537587,23.16419148,22.57598037,22.02299546,21.47714725,20.93829618,20.40630633,19.88104526,19.91029535,19.93749593,19.96265422,19.98577743,20.00687272,19.8498486,19.69034925,19.52838047,19.36394802,19.19705767,18.80802261,18.41892065,18.0297518,17.64051605,17.25121342,16.70465542,16.15929372,15.6151296,15.07216437,14.53039935
Urea,Fertiliser,Oceania,Mt Urea,1.769758584,1.725932901,1.68221436,1.638599941,1.59508674,1.551671955,1.511527003,1.471899986,1.432780779,1.394159515,1.356026584,1.347003605,1.337996133,1.329004114,1.320027494,1.311066218,1.294022519,1.27699755,1.259991265,1.243003622,1.226034576,1.201090682,1.176146587,1.15120229,1.126257792,1.101313092,1.067587768,1.033866045,1.000147929,0.966433423,0.932722532
