product,technology,region,year,co2_scope1,co2_scope1_captured,co2_scope2,co2_scope3_upstream,co2_scope3_downstream
Alumina,H2-Boiler + Elec-Calciner,China - Central,2020,0,,0,,
Alumina,H2-Boiler + Elec-Calciner,China - East,2020,0,,0,,
Alumina,H2-Boiler + Elec-Calciner,China - North,2020,0,,0,,
Alumina,H2-Boiler + Elec-Calciner,China - North East,2020,0,,0,,
Alumina,H2-Boiler + Elec-Calciner,China - North West,2020,0,,0,,
Alumina,H2-Boiler + Elec-Calciner,China - South,2020,0,,0,,
Alumina,H2-Boiler + Elec-Calciner,Rest of Europe,2020,0,,0,,
Alumina,H2-Boiler + Elec-Calciner,Middle East,2020,0,,0,,
Alumina,H2-Boiler + Elec-Calciner,US,2020,0,,0,,
Alumina,H2-Boiler + Elec-Calciner,Oceania,2020,0,,0,,
Alumina,H2-Boiler + Elec-Calciner,Rest of Asia,2020,0,,0,,
Alumina,H2-Boiler + Elec-Calciner,Russia,2020,0,,0,,
Alumina,H2-Boiler + Elec-Calciner,South America,2020,0,,0,,
Alumina,H2-Boiler + Gas-Calciner,Africa,2020,0.207949879,,0,,
Alumina,H2-Boiler + Gas-Calciner,China - Central,2020,0.191244406,,0,,
Alumina,H2-Boiler + Gas-Calciner,China - East,2020,0.191244406,,0,,
Alumina,H2-Boiler + Gas-Calciner,China - North,2020,0.191244406,,0,,
Alumina,H2-Boiler + Gas-Calciner,China - North East,2020,0.191244406,,0,,
Alumina,H2-Boiler + Gas-Calciner,China - North West,2020,0.191244406,,0,,
Alumina,H2-Boiler + Gas-Calciner,China - South,2020,0.191244406,,0,,
Alumina,H2-Boiler + Gas-Calciner,Rest of Europe,2020,0.253298586,,0,,
Alumina,H2-Boiler + Gas-Calciner,Middle East,2020,0.19444136,,0,,
Alumina,H2-Boiler + Gas-Calciner,US,2020,0.191503119,,0,,
Alumina,H2-Boiler + Gas-Calciner,Oceania,2020,0.193203233,,0,,
Alumina,H2-Boiler + Gas-Calciner,Rest of Asia,2020,0.207949879,,0,,
Alumina,H2-Boiler + Gas-Calciner,Russia,2020,0.253298586,,0,,
Alumina,H2-Boiler + Gas-Calciner,South America,2020,0.15295487,,0,,
Alumina,H2-Boiler + H2-Calciner,Africa,2020,0,,0,,
Alumina,H2-Boiler + H2-Calciner,China - Central,2020,0,,0,,
Alumina,H2-Boiler + H2-Calciner,China - East,2020,0,,0,,
Alumina,H2-Boiler + H2-Calciner,China - North,2020,0,,0,,
Alumina,H2-Boiler + H2-Calciner,China - North East,2020,0,,0,,
Alumina,H2-Boiler + H2-Calciner,China - North West,2020,0,,0,,
Alumina,H2-Boiler + H2-Calciner,China - South,2020,0,,0,,
Alumina,H2-Boiler + H2-Calciner,Rest of Europe,2020,0,,0,,
Alumina,H2-Boiler + H2-Calciner,Middle East,2020,0,,0,,
Alumina,H2-Boiler + H2-Calciner,US,2020,0,,0,,
Alumina,H2-Boiler + H2-Calciner,Oceania,2020,0,,0,,
Alumina,H2-Boiler + H2-Calciner,Rest of Asia,2020,0,,0,,
Alumina,H2-Boiler + H2-Calciner,Russia,2020,0,,0,,
Alumina,H2-Boiler + H2-Calciner,South America,2020,0,,0,,
Alumina,H2-Boiler + Oil-Calciner,Africa,2020,0.273712096,,0,,
Alumina,H2-Boiler + Oil-Calciner,China - Central,2020,0.251723672,,0,,
Alumina,H2-Boiler + Oil-Calciner,China - East,2020,0.251723672,,0,,
Alumina,H2-Boiler + Oil-Calciner,China - North,2020,0.251723672,,0,,
Alumina,H2-Boiler + Oil-Calciner,China - North East,2020,0.251723672,,0,,
Alumina,H2-Boiler + Oil-Calciner,China - North West,2020,0.251723672,,0,,
Alumina,H2-Boiler + Oil-Calciner,China - South,2020,0.251723672,,0,,
Alumina,H2-Boiler + Oil-Calciner,Rest of Europe,2020,0.333401911,,0,,
Alumina,H2-Boiler + Oil-Calciner,Middle East,2020,0.255931634,,0,,
Alumina,H2-Boiler + Oil-Calciner,US,2020,0.252064201,,0,,
Alumina,H2-Boiler + Oil-Calciner,Oceania,2020,0.254301961,,0,,
Alumina,H2-Boiler + Oil-Calciner,Rest of Asia,2020,0.273712096,,0,,
Alumina,H2-Boiler + Oil-Calciner,Russia,2020,0.333401911,,0,,
Alumina,H2-Boiler + Oil-Calciner,South America,2020,0.201325426,,0,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Africa,2020,0.0221366,,0,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - Central,2020,0.020358275,,0,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - East,2020,0.020358275,,0,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - North,2020,0.020358275,,0,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - North East,2020,0.020358275,,0,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - North West,2020,0.020358275,,0,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - South,2020,0.020358275,,0,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Rest of Europe,2020,0.026964043,,0,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Middle East,2020,0.020698596,,0,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,US,2020,0.020385816,,0,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Oceania,2020,0.020566796,,0,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Rest of Asia,2020,0.0221366,,0,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Russia,2020,0.026964043,,0,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,South America,2020,0.016282293,,0,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Africa,2020,0.230086479,,0,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - Central,2020,0.211602681,,0,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - East,2020,0.211602681,,0,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - North,2020,0.211602681,,0,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - North East,2020,0.211602681,,0,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - North West,2020,0.211602681,,0,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - South,2020,0.211602681,,0,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Rest of Europe,2020,0.280262629,,0,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Middle East,2020,0.215139957,,0,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,US,2020,0.211888935,,0,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Oceania,2020,0.213770029,,0,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Rest of Asia,2020,0.230086479,,0,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Russia,2020,0.280262629,,0,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,South America,2020,0.169237162,,0,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Africa,2020,0.0221366,,0,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,China - Central,2020,0.020358275,,0,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,China - East,2020,0.020358275,,0,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,China - North,2020,0.020358275,,0,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,China - North East,2020,0.020358275,,0,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,China - North West,2020,0.020358275,,0,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,China - South,2020,0.020358275,,0,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Rest of Europe,2020,0.026964043,,0,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Middle East,2020,0.020698596,,0,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,US,2020,0.020385816,,0,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Oceania,2020,0.020566796,,0,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Rest of Asia,2020,0.0221366,,0,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Russia,2020,0.026964043,,0,,
