product,scenario,region,year,value
Urea,NZ+Circular,North America,2029,10.94594994
Urea,NZ+Circular,Latin America,2029,7.855846504
Urea,NZ+Circular,Africa,2029,7.202195668
Urea,NZ+Circular,Middle East,2029,15.02499477
Urea,NZ+Circular,Russia,2029,7.946618799
Urea,NZ+Circular,Europe,2029,9.946250861
Urea,NZ+Circular,China,2029,23.20601598
Urea,NZ+Circular,India,2029,10.97095545
Urea,NZ+Circular,Rest of Asia,2029,22.31056023
Urea,NZ+Circular,Oceania,2029,1.568173071
Ammonia,NZ+Circular,Global,2030,337.7
Ammonia,NZ+Circular,North America,2030,31.1
Ammonia,NZ+Circular,Latin America,2030,19.7
Ammonia,NZ+Circular,Africa,2030,19.5
Ammonia,NZ+Circular,Middle East,2030,14.6
Ammonia,NZ+Circular,Russia,2030,6.9
Ammonia,NZ+Circular,Europe,2030,74.3
Ammonia,NZ+Circular,China,2030,26.2
Ammonia,NZ+Circular,India,2030,30.4
Ammonia,NZ+Circular,Rest of Asia,2030,112.3
Ammonia,NZ+Circular,Oceania,2030,2.9
Ammonium nitrate,NZ+Circular,Global,2030,24.4899
Ammonium nitrate,NZ+Circular,North America,2030,2.279
Ammonium nitrate,NZ+Circular,Latin America,2030,1.6728
Ammonium nitrate,NZ+Circular,Africa,2030,1.5319
Ammonium nitrate,NZ+Circular,Middle East,2030,3.1913
Ammonium nitrate,NZ+Circular,Russia,2030,1.6591
Ammonium nitrate,NZ+Circular,Europe,2030,2.065
Ammonium nitrate,NZ+Circular,China,2030,4.7966
Ammonium nitrate,NZ+Circular,India,2030,2.2843
Ammonium nitrate,NZ+Circular,Rest of Asia,2030,4.6811
Ammonium nitrate,NZ+Circular,Oceania,2030,0.3288
Urea,NZ+Circular,Global,2030,118.4826
Urea,NZ+Circular,North America,2030,11.02594582
Urea,NZ+Circular,Latin America,2030,8.09293439
Urea,NZ+Circular,Africa,2030,7.41137156
Urea,NZ+Circular,Middle East,2030,15.43942375
Urea,NZ+Circular,Russia,2030,8.026846159
Urea,NZ+Circular,Europe,2030,9.990463536
Urea,NZ+Circular,China,2030,23.20601598
Urea,NZ+Circular,India,2030,11.05164012
Urea,NZ+Circular,Rest of Asia,2030,22.6471263
