product,year,region,scenario,scope,unit,name,emissivity_type,emission_factor_n2o
Ammonium nitrate,2047,Rest of Asia,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.0055840109494088
Ammonium nitrate,2047,Russia,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.0042953930380067
Ammonium nitrate,2047,Europe,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.0042755681470621
Ammonium nitrate,2047,India,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.0052238587639143
Ammonium nitrate,2047,Middle East,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.004467208759527
Ammonium nitrate,2047,Africa,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.004262351553099
Ammonium nitrate,2047,Latin America,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.0044174963047992
Ammonium nitrate,2047,Oceania,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.0042821883382417
Ammonia,2047,China,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0112199999999999
Ammonia,2047,North America,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0101484382700448
Ammonia,2047,Latin America,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0103810587323537
Ammonia,2047,Africa,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0100164705882352
Ammonia,2047,Middle East,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0104978823529411
Ammonia,2047,Rest of Asia,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0131223529411764
Ammonia,2047,India,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0122759999999999
Ammonia,2047,Oceania,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0100630867747397
Ammonia,2047,Russia,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0100941176470588
Ammonia,2047,Europe,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0042755681470621
Urea,2047,China,FA,3_downstream,tN2O/tUrea,Urea,,0.0063474209650582
Urea,2047,North America,FA,3_downstream,tN2O/tUrea,Urea,,0.0057412129980287
Urea,2047,Latin America,FA,3_downstream,tN2O/tUrea,Urea,,0.005872811928453
Urea,2047,Africa,FA,3_downstream,tN2O/tUrea,Urea,,0.0056665557404326
Urea,2047,Middle East,FA,3_downstream,tN2O/tUrea,Urea,,0.0059389018302828
Urea,2047,Rest of Asia,FA,3_downstream,tN2O/tUrea,Urea,,0.0074236272878535
Urea,2047,India,FA,3_downstream,tN2O/tUrea,Urea,,0.0069448252911813
Urea,2047,Oceania,FA,3_downstream,tN2O/tUrea,Urea,,0.0056929276263087
Urea,2047,Russia,FA,3_downstream,tN2O/tUrea,Urea,,0.0057104825291181
Urea,2047,Europe,FA,3_downstream,tN2O/tUrea,Urea,,0.0056841264559068
Ammonium nitrate,2047,China,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.004774494569169
Ammonium nitrate,2047,North America,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.0043185083249444
Ammonium nitrate,2047,Latin America,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.0044174963047992
Ammonium nitrate,2047,Africa,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.004262351553099
Ammonium nitrate,2047,Middle East,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.004467208759527
Ammonium nitrate,2047,Rest of Asia,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.0055840109494088
Ammonium nitrate,2047,India,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.0052238587639143
Ammonium nitrate,2047,Oceania,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.0042821883382417
Ammonium nitrate,2047,Russia,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.0042953930380067
Ammonium nitrate,2047,Europe,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.0042755681470621
Ammonia,2047,China,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0112199999999999
Ammonia,2047,North America,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0101484382700448
Ammonia,2047,Latin America,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0103810587323537
Ammonia,2047,Africa,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0100164705882352
Ammonia,2047,Middle East,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0104978823529411
Ammonia,2047,Rest of Asia,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0131223529411764
Ammonia,2047,India,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0122759999999999
Ammonia,2047,Oceania,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0100630867747397
Ammonia,2047,Russia,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0100941176470588
Ammonia,2047,Europe,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0042755681470621
Ammonium nitrate,2047,China,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2047,Rest of Asia,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2047,North America,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2047,Russia,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2047,Europe,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2047,India,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2047,Middle East,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2047,Africa,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2047,Latin America,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2047,Oceania,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2047,Brazil,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2047,Saudi Arabia,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2047,Namibia,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2047,Australia,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Urea,2047,Brazil,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.005872811928453
Ammonium nitrate,2047,Brazil,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.0044174963047992
Ammonia,2047,Brazil,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0103810587323537
Urea,2047,Brazil,FA,3_downstream,tN2O/tUrea,Urea,,0.005872811928453
Ammonium nitrate,2047,Brazil,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.0044174963047992
Ammonia,2047,Brazil,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0103810587323537
Urea,2047,Saudi Arabia,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.0059389018302828
Ammonium nitrate,2047,Saudi Arabia,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.004467208759527
Ammonia,2047,Saudi Arabia,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0104978823529411
Urea,2047,Saudi Arabia,FA,3_downstream,tN2O/tUrea,Urea,,0.0059389018302828
Ammonium nitrate,2047,Saudi Arabia,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.004467208759527
Ammonia,2047,Saudi Arabia,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0104978823529411
Urea,2047,Namibia,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.0056665557404326
Ammonium nitrate,2047,Namibia,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.004262351553099
Ammonia,2047,Namibia,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0100164705882352
Urea,2047,Namibia,FA,3_downstream,tN2O/tUrea,Urea,,0.0056665557404326
Ammonium nitrate,2047,Namibia,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.004262351553099
Ammonia,2047,Namibia,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0100164705882352
Urea,2047,Australia,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.0056929276263087
Ammonium nitrate,2047,Australia,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.0042821883382417
Ammonia,2047,Australia,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0100630867747397
Urea,2047,Australia,FA,3_downstream,tN2O/tUrea,Urea,,0.0056929276263087
Ammonium nitrate,2047,Australia,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.0042821883382417
Ammonia,2047,Australia,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0100630867747397
Urea,2048,China,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.0063474209650582
Urea,2048,North America,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.0057412129980287
Urea,2048,Rest of Asia,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.0074236272878535
Urea,2048,Russia,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.0057104825291181
Urea,2048,Europe,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.0056841264559068
Urea,2048,India,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.0069448252911813
Urea,2048,Middle East,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.0059389018302828
Urea,2048,Africa,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.0056665557404326
Urea,2048,Latin America,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.005872811928453
Urea,2048,Oceania,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.0056929276263087
Ammonium nitrate,2048,China,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.004774494569169
Ammonium nitrate,2048,North America,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.0043185083249444
Ammonium nitrate,2048,Rest of Asia,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.0055840109494088
Ammonium nitrate,2048,Russia,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.0042953930380067
Ammonium nitrate,2048,Europe,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.0042755681470621
Ammonium nitrate,2048,India,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.0052238587639143
Ammonium nitrate,2048,Middle East,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.004467208759527
Ammonium nitrate,2048,Africa,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.004262351553099
Ammonium nitrate,2048,Latin America,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.0044174963047992
Ammonium nitrate,2048,Oceania,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.0042821883382417
Ammonia,2048,China,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0112199999999999
Ammonia,2048,North America,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0101484382700448
Ammonia,2048,Latin America,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0103810587323537
Ammonia,2048,Africa,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0100164705882352
Ammonia,2048,Middle East,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0104978823529411
Ammonia,2048,Rest of Asia,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0131223529411764
Ammonia,2048,India,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0122759999999999
Ammonia,2048,Oceania,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0100630867747397
Ammonia,2048,Russia,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0100941176470588
Ammonia,2048,Europe,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0042755681470621
Urea,2048,China,FA,3_downstream,tN2O/tUrea,Urea,,0.0063474209650582
Urea,2048,North America,FA,3_downstream,tN2O/tUrea,Urea,,0.0057412129980287
Urea,2048,Latin America,FA,3_downstream,tN2O/tUrea,Urea,,0.005872811928453
Urea,2048,Africa,FA,3_downstream,tN2O/tUrea,Urea,,0.0056665557404326
Urea,2048,Middle East,FA,3_downstream,tN2O/tUrea,Urea,,0.0059389018302828
Urea,2048,Rest of Asia,FA,3_downstream,tN2O/tUrea,Urea,,0.0074236272878535
Urea,2048,India,FA,3_downstream,tN2O/tUrea,Urea,,0.0069448252911813
Urea,2048,Oceania,FA,3_downstream,tN2O/tUrea,Urea,,0.0056929276263087
Urea,2048,Russia,FA,3_downstream,tN2O/tUrea,Urea,,0.0057104825291181
Urea,2048,Europe,FA,3_downstream,tN2O/tUrea,Urea,,0.0056841264559068
Ammonium nitrate,2048,China,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.004774494569169
Ammonium nitrate,2048,North America,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.0043185083249444
Ammonium nitrate,2048,Latin America,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.0044174963047992
Ammonium nitrate,2048,Africa,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.004262351553099
Ammonium nitrate,2048,Middle East,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.004467208759527
Ammonium nitrate,2048,Rest of Asia,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.0055840109494088
Ammonium nitrate,2048,India,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.0052238587639143
Ammonium nitrate,2048,Oceania,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.0042821883382417
Ammonium nitrate,2048,Russia,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.0042953930380067
Ammonium nitrate,2048,Europe,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.0042755681470621
Ammonia,2048,China,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0112199999999999
Ammonia,2048,North America,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0101484382700448
Ammonia,2048,Latin America,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0103810587323537
Ammonia,2048,Africa,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0100164705882352
Ammonia,2048,Middle East,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0104978823529411
Ammonia,2048,Rest of Asia,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0131223529411764
Ammonia,2048,India,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0122759999999999
Ammonia,2048,Oceania,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0100630867747397
Ammonia,2048,Russia,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0100941176470588
Ammonia,2048,Europe,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0042755681470621
Ammonium nitrate,2048,China,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2048,Rest of Asia,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2048,North America,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2048,Russia,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2048,Europe,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2048,India,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2048,Middle East,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2048,Africa,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2048,Latin America,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2048,Oceania,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2048,Brazil,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2048,Saudi Arabia,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2048,Namibia,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2048,Australia,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Urea,2048,Brazil,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.005872811928453
Ammonium nitrate,2048,Brazil,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.0044174963047992
Ammonia,2048,Brazil,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0103810587323537
Urea,2048,Brazil,FA,3_downstream,tN2O/tUrea,Urea,,0.005872811928453
Ammonium nitrate,2048,Brazil,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.0044174963047992
Ammonia,2048,Brazil,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0103810587323537
Urea,2048,Saudi Arabia,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.0059389018302828
Ammonium nitrate,2048,Saudi Arabia,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.004467208759527
Ammonia,2048,Saudi Arabia,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0104978823529411
Urea,2048,Saudi Arabia,FA,3_downstream,tN2O/tUrea,Urea,,0.0059389018302828
Ammonium nitrate,2048,Saudi Arabia,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.004467208759527
Ammonia,2048,Saudi Arabia,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0104978823529411
Urea,2048,Namibia,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.0056665557404326
Ammonium nitrate,2048,Namibia,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.004262351553099
Ammonia,2048,Namibia,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0100164705882352
Urea,2048,Namibia,FA,3_downstream,tN2O/tUrea,Urea,,0.0056665557404326
Ammonium nitrate,2048,Namibia,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.004262351553099
Ammonia,2048,Namibia,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0100164705882352
Urea,2048,Australia,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.0056929276263087
Ammonium nitrate,2048,Australia,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.0042821883382417
Ammonia,2048,Australia,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0100630867747397
Urea,2048,Australia,FA,3_downstream,tN2O/tUrea,Urea,,0.0056929276263087
Ammonium nitrate,2048,Australia,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.0042821883382417
Ammonia,2048,Australia,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0100630867747397
Urea,2049,China,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.0063474209650582
Urea,2049,North America,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.0057412129980287
Urea,2049,Rest of Asia,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.0074236272878535
Urea,2049,Russia,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.0057104825291181
Urea,2049,Europe,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.0056841264559068
Urea,2049,India,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.0069448252911813
Urea,2049,Middle East,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.0059389018302828
Urea,2049,Africa,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.0056665557404326
Urea,2049,Latin America,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.005872811928453
Urea,2049,Oceania,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.0056929276263087
Ammonium nitrate,2049,China,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.004774494569169
Ammonium nitrate,2049,North America,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.0043185083249444
Ammonium nitrate,2049,Rest of Asia,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.0055840109494088
Ammonium nitrate,2049,Russia,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.0042953930380067
Ammonium nitrate,2049,Europe,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.0042755681470621
Ammonium nitrate,2049,India,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.0052238587639143
Ammonium nitrate,2049,Middle East,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.004467208759527
Ammonium nitrate,2049,Africa,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.004262351553099
Ammonium nitrate,2049,Latin America,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.0044174963047992
Ammonium nitrate,2049,Oceania,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.0042821883382417
Ammonia,2049,China,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0112199999999999
Ammonia,2049,North America,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0101484382700448
Ammonia,2049,Latin America,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0103810587323537
Ammonia,2049,Africa,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0100164705882352
Ammonia,2049,Middle East,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0104978823529411
Ammonia,2049,Rest of Asia,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0131223529411764
Ammonia,2049,India,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0122759999999999
Ammonia,2049,Oceania,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0100630867747397
Ammonia,2049,Russia,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0100941176470588
Ammonia,2049,Europe,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0042755681470621
Urea,2049,China,FA,3_downstream,tN2O/tUrea,Urea,,0.0063474209650582
Urea,2049,North America,FA,3_downstream,tN2O/tUrea,Urea,,0.0057412129980287
Urea,2049,Latin America,FA,3_downstream,tN2O/tUrea,Urea,,0.005872811928453
Urea,2049,Africa,FA,3_downstream,tN2O/tUrea,Urea,,0.0056665557404326
Urea,2049,Middle East,FA,3_downstream,tN2O/tUrea,Urea,,0.0059389018302828
Urea,2049,Rest of Asia,FA,3_downstream,tN2O/tUrea,Urea,,0.0074236272878535
Urea,2049,India,FA,3_downstream,tN2O/tUrea,Urea,,0.0069448252911813
Urea,2049,Oceania,FA,3_downstream,tN2O/tUrea,Urea,,0.0056929276263087
Urea,2049,Russia,FA,3_downstream,tN2O/tUrea,Urea,,0.0057104825291181
Urea,2049,Europe,FA,3_downstream,tN2O/tUrea,Urea,,0.0056841264559068
Ammonium nitrate,2049,China,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.004774494569169
Ammonium nitrate,2049,North America,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.0043185083249444
Ammonium nitrate,2049,Latin America,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.0044174963047992
Ammonium nitrate,2049,Africa,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.004262351553099
Ammonium nitrate,2049,Middle East,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.004467208759527
Ammonium nitrate,2049,Rest of Asia,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.0055840109494088
Ammonium nitrate,2049,India,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.0052238587639143
Ammonium nitrate,2049,Oceania,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.0042821883382417
Ammonium nitrate,2049,Russia,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.0042953930380067
Ammonium nitrate,2049,Europe,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.0042755681470621
Ammonia,2049,China,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0112199999999999
Ammonia,2049,North America,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0101484382700448
Ammonia,2049,Latin America,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0103810587323537
Ammonia,2049,Africa,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0100164705882352
Ammonia,2049,Middle East,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0104978823529411
Ammonia,2049,Rest of Asia,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0131223529411764
Ammonia,2049,India,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0122759999999999
Ammonia,2049,Oceania,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0100630867747397
Ammonia,2049,Russia,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0100941176470588
Ammonia,2049,Europe,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0042755681470621
Ammonium nitrate,2049,China,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2049,Rest of Asia,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2049,North America,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2049,Russia,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2049,Europe,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2049,India,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2049,Middle East,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2049,Africa,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2049,Latin America,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2049,Oceania,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2049,Brazil,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2049,Saudi Arabia,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2049,Namibia,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Ammonium nitrate,2049,Australia,,1,tN2O/tAN,Nitric acid,0.0,0.0047232112739402
Urea,2049,Brazil,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.005872811928453
Ammonium nitrate,2049,Brazil,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.0044174963047992
Ammonia,2049,Brazil,"BAU,LC",3_downstream,tN2O/tNH3,Ammonia,,0.0103810587323537
Urea,2049,Brazil,FA,3_downstream,tN2O/tUrea,Urea,,0.005872811928453
Ammonium nitrate,2049,Brazil,FA,3_downstream,tN2O/tAN,Ammonium nitrate,,0.0044174963047992
Ammonia,2049,Brazil,FA,3_downstream,tN2O/tNH3,Ammonia,,0.0103810587323537
Urea,2049,Saudi Arabia,"BAU,LC",3_downstream,tN2O/tUrea,Urea,0.0,0.0059389018302828
Ammonium nitrate,2049,Saudi Arabia,"BAU,LC",3_downstream,tN2O/tAN,Ammonium nitrate,0.0,0.004467208759527
