product,year,region,emissivity_type,unit,name,scenario,scope,emission_factor_ch4
Ammonium nitrate,2030,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0013545232157684
Urea,2030,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0013545232157684
Ammonia,2030,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.000272
Ammonium nitrate,2030,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.000272
Urea,2030,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.000272
Ammonia,2030,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002646176603021
Ammonium nitrate,2030,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002646176603021
Urea,2030,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002646176603021
Ammonia,2031,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Ammonium nitrate,2031,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Urea,2031,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Ammonia,2031,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Ammonium nitrate,2031,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Urea,2031,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Ammonia,2031,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Ammonium nitrate,2031,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Urea,2031,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Ammonia,2031,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Ammonium nitrate,2031,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Urea,2031,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Ammonia,2031,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Ammonium nitrate,2031,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Urea,2031,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Ammonia,2031,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Ammonium nitrate,2031,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Urea,2031,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Ammonia,2031,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Ammonium nitrate,2031,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Urea,2031,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Ammonia,2031,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Ammonium nitrate,2031,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Urea,2031,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Ammonia,2031,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Ammonium nitrate,2031,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Urea,2031,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Ammonia,2031,Oceania,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Ammonium nitrate,2031,Oceania,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Urea,2031,Oceania,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Ammonia,2031,China,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002560702081394
Ammonium nitrate,2031,China,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002560702081394
Urea,2031,China,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002560702081394
Ammonia,2031,North America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.000301887687638
Ammonium nitrate,2031,North America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.000301887687638
Urea,2031,North America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.000301887687638
Ammonia,2031,Rest of Asia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002560702081394
Ammonium nitrate,2031,Rest of Asia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002560702081394
Urea,2031,Rest of Asia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002560702081394
Ammonia,2031,Russia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002560702081394
Ammonium nitrate,2031,Russia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002560702081394
Urea,2031,Russia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002560702081394
Ammonia,2031,Europe,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003219230982953
Ammonium nitrate,2031,Europe,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003219230982953
Urea,2031,Europe,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003219230982953
Ammonia,2031,India,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002560702081394
Ammonium nitrate,2031,India,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002560702081394
Urea,2031,India,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002560702081394
Ammonia,2031,Middle East,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.000586336202821
Ammonium nitrate,2031,Middle East,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.000586336202821
Urea,2031,Middle East,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.000586336202821
Ammonia,2031,Africa,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0013291259054728
Ammonium nitrate,2031,Africa,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0013291259054728
Urea,2031,Africa,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0013291259054728
Ammonia,2031,Latin America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.00057517259639
Ammonium nitrate,2031,Latin America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.00057517259639
Urea,2031,Latin America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.00057517259639
Ammonia,2031,Oceania,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002596560791715
Ammonium nitrate,2031,Oceania,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002596560791715
Urea,2031,Oceania,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002596560791715
Ammonia,2031,Brazil,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Ammonium nitrate,2031,Brazil,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Urea,2031,Brazil,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Ammonia,2031,Brazil,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.00057517259639
Ammonium nitrate,2031,Brazil,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.00057517259639
Urea,2031,Brazil,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.00057517259639
Ammonia,2031,Saudi Arabia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Ammonium nitrate,2031,Saudi Arabia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Urea,2031,Saudi Arabia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Ammonia,2031,Saudi Arabia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.000586336202821
Ammonium nitrate,2031,Saudi Arabia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.000586336202821
Urea,2031,Saudi Arabia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.000586336202821
Ammonia,2031,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Ammonium nitrate,2031,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Urea,2031,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Ammonia,2031,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0013291259054728
Ammonium nitrate,2031,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0013291259054728
Urea,2031,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0013291259054728
Ammonia,2031,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Ammonium nitrate,2031,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Urea,2031,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002669
Ammonia,2031,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002596560791715
Ammonium nitrate,2031,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002596560791715
Urea,2031,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002596560791715
Ammonia,2032,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Ammonium nitrate,2032,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Urea,2032,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Ammonia,2032,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Ammonium nitrate,2032,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Urea,2032,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Ammonia,2032,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Ammonium nitrate,2032,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Urea,2032,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Ammonia,2032,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Ammonium nitrate,2032,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Urea,2032,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Ammonia,2032,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Ammonium nitrate,2032,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Urea,2032,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Ammonia,2032,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Ammonium nitrate,2032,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Urea,2032,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Ammonia,2032,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Ammonium nitrate,2032,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Urea,2032,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Ammonia,2032,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Ammonium nitrate,2032,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Urea,2032,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Ammonia,2032,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Ammonium nitrate,2032,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Urea,2032,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Ammonia,2032,Oceania,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Ammonium nitrate,2032,Oceania,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Urea,2032,Oceania,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Ammonia,2032,China,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002511771468373
Ammonium nitrate,2032,China,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002511771468373
Urea,2032,China,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002511771468373
Ammonia,2032,North America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002961191330971
Ammonium nitrate,2032,North America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002961191330971
Urea,2032,North America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002961191330971
Ammonia,2032,Rest of Asia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002511771468373
Ammonium nitrate,2032,Rest of Asia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002511771468373
Urea,2032,Rest of Asia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002511771468373
Ammonia,2032,Russia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002511771468373
Ammonium nitrate,2032,Russia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002511771468373
Urea,2032,Russia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002511771468373
Ammonia,2032,Europe,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003157717015126
Ammonium nitrate,2032,Europe,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003157717015126
Urea,2032,Europe,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003157717015126
Ammonia,2032,India,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002511771468373
Ammonium nitrate,2032,India,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002511771468373
Urea,2032,India,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002511771468373
Ammonia,2032,Middle East,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0005751323263339
Ammonium nitrate,2032,Middle East,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0005751323263339
Urea,2032,Middle East,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0005751323263339
Ammonia,2032,Africa,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0013037285951771
Ammonium nitrate,2032,Africa,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0013037285951771
Urea,2032,Africa,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0013037285951771
Ammonia,2032,Latin America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0005641820372233
Ammonium nitrate,2032,Latin America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0005641820372233
Urea,2032,Latin America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0005641820372233
Ammonia,2032,Oceania,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002546944980408
Ammonium nitrate,2032,Oceania,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002546944980408
Urea,2032,Oceania,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002546944980408
Ammonia,2032,Brazil,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Ammonium nitrate,2032,Brazil,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Urea,2032,Brazil,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Ammonia,2032,Brazil,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0005641820372233
Ammonium nitrate,2032,Brazil,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0005641820372233
Urea,2032,Brazil,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0005641820372233
Ammonia,2032,Saudi Arabia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Ammonium nitrate,2032,Saudi Arabia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Urea,2032,Saudi Arabia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Ammonia,2032,Saudi Arabia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0005751323263339
Ammonium nitrate,2032,Saudi Arabia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0005751323263339
Urea,2032,Saudi Arabia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0005751323263339
Ammonia,2032,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Ammonium nitrate,2032,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Urea,2032,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Ammonia,2032,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0013037285951771
Ammonium nitrate,2032,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0013037285951771
Urea,2032,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0013037285951771
Ammonia,2032,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Ammonium nitrate,2032,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Urea,2032,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002618
Ammonia,2032,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002546944980408
Ammonium nitrate,2032,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002546944980408
Urea,2032,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002546944980408
Ammonia,2033,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Ammonium nitrate,2033,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Urea,2033,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Ammonia,2033,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Ammonium nitrate,2033,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Urea,2033,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Ammonia,2033,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Ammonium nitrate,2033,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Urea,2033,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Ammonia,2033,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Ammonium nitrate,2033,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Urea,2033,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Ammonia,2033,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Ammonium nitrate,2033,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Urea,2033,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Ammonia,2033,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Ammonium nitrate,2033,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Urea,2033,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Ammonia,2033,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Ammonium nitrate,2033,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Urea,2033,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Ammonia,2033,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Ammonium nitrate,2033,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Urea,2033,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Ammonia,2033,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Ammonium nitrate,2033,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Urea,2033,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Ammonia,2033,Oceania,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Ammonium nitrate,2033,Oceania,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Urea,2033,Oceania,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Ammonia,2033,China,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002462840855353
Ammonium nitrate,2033,China,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002462840855353
Urea,2033,China,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002462840855353
Ammonia,2033,North America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002903505785563
Ammonium nitrate,2033,North America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002903505785563
Urea,2033,North America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002903505785563
Ammonia,2033,Rest of Asia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002462840855353
Ammonium nitrate,2033,Rest of Asia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002462840855353
Urea,2033,Rest of Asia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002462840855353
Ammonia,2033,Russia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002462840855353
Ammonium nitrate,2033,Russia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002462840855353
Urea,2033,Russia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002462840855353
Ammonia,2033,Europe,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003096203047299
Ammonium nitrate,2033,Europe,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003096203047299
Urea,2033,Europe,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003096203047299
Ammonia,2033,India,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002462840855353
Ammonium nitrate,2033,India,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002462840855353
Urea,2033,India,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002462840855353
Ammonia,2033,Middle East,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0005639284498469
Ammonium nitrate,2033,Middle East,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0005639284498469
Urea,2033,Middle East,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0005639284498469
Ammonia,2033,Africa,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0012783312848815
Ammonium nitrate,2033,Africa,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0012783312848815
Urea,2033,Africa,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0012783312848815
Ammonia,2033,Latin America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0005531914780566
Ammonium nitrate,2033,Latin America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0005531914780566
Urea,2033,Latin America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0005531914780566
Ammonia,2033,Oceania,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002497329169101
Ammonium nitrate,2033,Oceania,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002497329169101
Urea,2033,Oceania,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002497329169101
Ammonia,2033,Brazil,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Ammonium nitrate,2033,Brazil,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Urea,2033,Brazil,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Ammonia,2033,Brazil,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0005531914780566
Ammonium nitrate,2033,Brazil,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0005531914780566
Urea,2033,Brazil,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0005531914780566
Ammonia,2033,Saudi Arabia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Ammonium nitrate,2033,Saudi Arabia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Urea,2033,Saudi Arabia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Ammonia,2033,Saudi Arabia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0005639284498469
Ammonium nitrate,2033,Saudi Arabia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0005639284498469
Urea,2033,Saudi Arabia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0005639284498469
Ammonia,2033,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Ammonium nitrate,2033,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Urea,2033,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Ammonia,2033,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0012783312848815
Ammonium nitrate,2033,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0012783312848815
Urea,2033,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0012783312848815
Ammonia,2033,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Ammonium nitrate,2033,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Urea,2033,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002567
Ammonia,2033,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002497329169101
Ammonium nitrate,2033,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002497329169101
Urea,2033,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002497329169101
Ammonia,2034,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Ammonium nitrate,2034,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Urea,2034,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Ammonia,2034,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Ammonium nitrate,2034,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Urea,2034,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Ammonia,2034,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Ammonium nitrate,2034,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Urea,2034,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Ammonia,2034,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Ammonium nitrate,2034,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Urea,2034,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Ammonia,2034,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Ammonium nitrate,2034,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Urea,2034,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Ammonia,2034,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Ammonium nitrate,2034,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Urea,2034,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Ammonia,2034,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Ammonium nitrate,2034,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Urea,2034,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Ammonia,2034,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Ammonium nitrate,2034,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Urea,2034,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Ammonia,2034,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Ammonium nitrate,2034,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Urea,2034,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Ammonia,2034,Oceania,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Ammonium nitrate,2034,Oceania,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Urea,2034,Oceania,Fossil,tCH4/GJ,Coal,,3_upstream,0.0002516
Ammonia,2034,China,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002413910242333
Ammonium nitrate,2034,China,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002413910242333
Urea,2034,China,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002413910242333
Ammonia,2034,North America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002845820240154
