product,scenario,region,year,value
Ammonia,NZ+Circular,North America,2033,43.1
Ammonia,NZ+Circular,Latin America,2033,23.0
Ammonia,NZ+Circular,Africa,2033,25.3
Ammonia,NZ+Circular,Middle East,2033,22.9
Ammonia,NZ+Circular,Russia,2033,7.9
Ammonia,NZ+Circular,Europe,2033,113.0
Ammonia,NZ+Circular,China,2033,34.7
Ammonia,NZ+Circular,India,2033,31.1
Ammonia,NZ+Circular,Rest of Asia,2033,181.1
Ammonia,NZ+Circular,Oceania,2033,2.9
Ammonium nitrate,NZ+Circular,Global,2033,17.24310577
Ammonium nitrate,NZ+Circular,North America,2033,1.66032724
Ammonium nitrate,NZ+Circular,Latin America,2033,1.053294353
Ammonium nitrate,NZ+Circular,Africa,2033,0.971973643
Ammonium nitrate,NZ+Circular,Middle East,2033,2.044596231
Ammonium nitrate,NZ+Circular,Russia,2033,1.227553202
Ammonium nitrate,NZ+Circular,Europe,2033,1.530584601
Ammonium nitrate,NZ+Circular,China,2033,3.672000087
Ammonium nitrate,NZ+Circular,India,2033,1.65085459
Ammonium nitrate,NZ+Circular,Rest of Asia,2033,3.207848566
Ammonium nitrate,NZ+Circular,Oceania,2033,0.224073259
Urea,NZ+Circular,Global,2033,92.8
Urea,NZ+Circular,North America,2033,9.0
Urea,NZ+Circular,Latin America,2033,5.6
Urea,NZ+Circular,Africa,2033,5.2
Urea,NZ+Circular,Middle East,2033,10.9
Urea,NZ+Circular,Russia,2033,6.6
Urea,NZ+Circular,Europe,2033,8.3
Urea,NZ+Circular,China,2033,19.9
Urea,NZ+Circular,India,2033,8.9
Urea,NZ+Circular,Rest of Asia,2033,17.2
Urea,NZ+Circular,Oceania,2033,1.2
Ammonia,NZ+Circular,Global,2034,537.1
Ammonia,NZ+Circular,North America,2034,47.3
Ammonia,NZ+Circular,Latin America,2034,24.2
Ammonia,NZ+Circular,Africa,2034,27.3
Ammonia,NZ+Circular,Middle East,2034,25.8
Ammonia,NZ+Circular,Russia,2034,8.3
Ammonia,NZ+Circular,Europe,2034,126.8
Ammonia,NZ+Circular,China,2034,37.8
Ammonia,NZ+Circular,India,2034,31.3
Ammonia,NZ+Circular,Rest of Asia,2034,205.3
Ammonia,NZ+Circular,Oceania,2034,3.0
Ammonium nitrate,NZ+Circular,Global,2034,17.51938947
Ammonium nitrate,NZ+Circular,North America,2034,1.676185081
Ammonium nitrate,NZ+Circular,Latin America,2034,1.094192824
Ammonium nitrate,NZ+Circular,Africa,2034,1.008121243
Ammonium nitrate,NZ+Circular,Middle East,2034,2.11640103
Ammonium nitrate,NZ+Circular,Russia,2034,1.228038085
Ammonium nitrate,NZ+Circular,Europe,2034,1.540319527
Ammonium nitrate,NZ+Circular,China,2034,3.672410953
Ammonium nitrate,NZ+Circular,India,2034,1.671640377
Ammonium nitrate,NZ+Circular,Rest of Asia,2034,3.282155882
Ammonium nitrate,NZ+Circular,Oceania,2034,0.229924465
Urea,NZ+Circular,Global,2034,94.3
Urea,NZ+Circular,North America,2034,9.1
Urea,NZ+Circular,Latin America,2034,5.8
Urea,NZ+Circular,Africa,2034,5.4
Urea,NZ+Circular,Middle East,2034,11.3
Urea,NZ+Circular,Russia,2034,6.6
Urea,NZ+Circular,Europe,2034,8.3
Urea,NZ+Circular,China,2034,19.9
Urea,NZ+Circular,India,2034,9.0
Urea,NZ+Circular,Rest of Asia,2034,17.6
Urea,NZ+Circular,Oceania,2034,1.2
Ammonia,NZ+Circular,Global,2035,588.4
Ammonia,NZ+Circular,North America,2035,51.5
Ammonia,NZ+Circular,Latin America,2035,25.4
Ammonia,NZ+Circular,Africa,2035,29.3
Ammonia,NZ+Circular,Middle East,2035,28.7
Ammonia,NZ+Circular,Russia,2035,8.7
Ammonia,NZ+Circular,Europe,2035,140.4
Ammonia,NZ+Circular,China,2035,40.7
Ammonia,NZ+Circular,India,2035,31.5
Ammonia,NZ+Circular,Rest of Asia,2035,229.2
Ammonia,NZ+Circular,Oceania,2035,3.0
Ammonium nitrate,NZ+Circular,Global,2035,17.7880945
Ammonium nitrate,NZ+Circular,North America,2035,1.691409159
Ammonium nitrate,NZ+Circular,Latin America,2035,1.134410261
Ammonium nitrate,NZ+Circular,Africa,2035,1.043655486
Ammonium nitrate,NZ+Circular,Middle East,2035,2.18694908
Ammonium nitrate,NZ+Circular,Russia,2035,1.227758747
Ammonium nitrate,NZ+Circular,Europe,2035,1.54951661
Ammonium nitrate,NZ+Circular,China,2035,3.672821819
Ammonium nitrate,NZ+Circular,India,2035,1.691883497
Ammonium nitrate,NZ+Circular,Rest of Asia,2035,3.354047892
Ammonium nitrate,NZ+Circular,Oceania,2035,0.23564195
Urea,NZ+Circular,Global,2035,95.8
Urea,NZ+Circular,North America,2035,9.1
Urea,NZ+Circular,Latin America,2035,6.0
Urea,NZ+Circular,Africa,2035,5.6
Urea,NZ+Circular,Middle East,2035,11.7
Urea,NZ+Circular,Russia,2035,6.6
Urea,NZ+Circular,Europe,2035,8.4
Urea,NZ+Circular,China,2035,19.9
Urea,NZ+Circular,India,2035,9.1
Urea,NZ+Circular,Rest of Asia,2035,18.0
