product,technology_origin,year,region,switch_type,technology_destination,tco,lcox,switch_capex,salvage_value,technology_classification,technology_lifetime,wacc,co2_scope1_origin,co2_scope2_origin,co2_scope3_upstream_origin,co2_scope3_downstream_origin,co2_scope1_destination,co2_scope2_destination,co2_scope3_upstream_destination,co2_scope3_downstream_destination,delta_co2_scope1,delta_co2_scope2,delta_co2_scope3_upstream,delta_co2_scope3_downstream,tco_normalized,sum_emissions_delta,sum_emissions_delta_normalized,greenfield_bau_score,greenfield_bau_score_binned,rank
Aluminium,New-build,2042,China - South,greenfield,Carbon Anode+CCS + Grid,35150.72294,2909.33461,8177.332345,12.08204887,end-state,0.0,0.09,0.0,0.0,0.0,0.0,1.135485652,3.114758002,0.0,0.0,-1.135485652,-3.114758002,0.0,0.0,0.4608860935275366,1e-06,0.0,0.4608860935275366,23,5458.5
Aluminium,New-build,2043,China - South,greenfield,Carbon Anode+CCS + Grid,35141.07623,2908.536177,8175.963309,12.08204887,end-state,0.0,0.09,0.0,0.0,0.0,0.0,1.135485652,3.018306172,0.0,0.0,-1.135485652,-3.018306172,0.0,0.0,0.4612232689664759,1e-06,0.0,0.4612232689664759,23,5455.5
Aluminium,New-build,2044,China - South,greenfield,Carbon Anode+CCS + Grid,35131.01269,2907.703244,8174.594274,12.08204887,end-state,0.0,0.09,0.0,0.0,0.0,0.0,1.135485652,2.921854342,0.0,0.0,-1.135485652,-2.921854342,0.0,0.0,0.46157501360446973,1e-06,0.0,0.46157501360446973,23,5450.5
Aluminium,New-build,2045,China - South,greenfield,Carbon Anode+CCS + Grid,35120.44317,2906.828432,8173.225238,12.08204887,end-state,0.0,0.09,0.0,0.0,0.0,0.0,1.135485652,2.825402512,0.0,0.0,-1.135485652,-2.825402512,0.0,0.0,0.4619444434458746,1e-06,0.0,0.4619444434458746,23,5444.5
Aluminium,New-build,2046,China - South,greenfield,Carbon Anode+CCS + Grid,35109.41036,2905.915275,8171.892787,12.08204887,end-state,0.0,0.09,0.0,0.0,0.0,0.0,1.135485652,2.728950682,0.0,0.0,-1.135485652,-2.728950682,0.0,0.0,0.4623300663737414,1e-06,0.0,0.4623300663737414,23,5437.5
Aluminium,New-build,2047,China - South,greenfield,Carbon Anode+CCS + Grid,35100.01898,2905.137975,8170.560336,12.08204887,end-state,0.0,0.09,0.0,0.0,0.0,0.0,1.135485652,2.632498852,0.0,0.0,-1.135485652,-2.632498852,0.0,0.0,0.4626583174224145,1e-06,0.0,0.4626583174224145,23,5430.5
Aluminium,New-build,2048,China - South,greenfield,Carbon Anode+CCS + Grid,35092.36513,2904.504485,8169.227885,12.08204887,end-state,0.0,0.09,0.0,0.0,0.0,0.0,1.135485652,2.536047021,0.0,0.0,-1.135485652,-2.536047021,0.0,0.0,0.4629258376685218,1e-06,0.0,0.4629258376685218,23,5427.5
Aluminium,New-build,2049,China - South,greenfield,Carbon Anode+CCS + Grid,35086.65683,2904.032024,8167.895435,12.08204887,end-state,0.0,0.09,0.0,0.0,0.0,0.0,1.135485652,2.439595191,0.0,0.0,-1.135485652,-2.439595191,0.0,0.0,0.46312535631872453,1e-06,0.0,0.46312535631872453,23,5425.5
Aluminium,New-build,2050,China - South,greenfield,Carbon Anode+CCS + Grid,35083.01752,2903.730808,8166.562984,12.08204887,end-state,0.0,0.09,0.0,0.0,0.0,0.0,1.135485652,2.343143361,0.0,0.0,-1.135485652,-2.343143361,0.0,0.0,0.4632525588516798,1e-06,0.0,0.4632525588516798,23,5423.5
Aluminium,New-build,2030,China - South,greenfield,Carbon Anode+CCS + Coal+CCS,48336.83905,3816.42795,17075.74614,12.66546616,end-state,30.0,0.08,0.0,0.0,0.0,0.0,2.577808922,0.0,0.0,0.0,-2.577808922,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,1,8704.0
Aluminium,New-build,2031,China - South,greenfield,Carbon Anode+CCS + Coal+CCS,48112.46498,3799.516468,16903.43935,12.66278628,end-state,30.0,0.08,0.0,0.0,0.0,0.0,2.577808922,0.0,0.0,0.0,-2.577808922,0.0,0.0,0.0,0.007842406948984193,1e-06,0.0,0.007842406948984193,1,8703.0
Aluminium,New-build,2032,China - South,greenfield,Carbon Anode+CCS + Coal+CCS,47884.49218,3782.334144,16731.13256,12.66003752,end-state,30.0,0.08,0.0,0.0,0.0,0.0,2.577808922,0.0,0.0,0.0,-2.577808922,0.0,0.0,0.0,0.015810598063489167,1e-06,0.0,0.015810598063489167,1,8701.0
Aluminium,New-build,2033,China - South,greenfield,Carbon Anode+CCS + Coal+CCS,47663.56491,3765.682277,16558.82578,12.65735168,end-state,30.0,0.08,0.0,0.0,0.0,0.0,2.577808922,0.0,0.0,0.0,-2.577808922,0.0,0.0,0.0,0.02353253116149845,1e-06,0.0,0.02353253116149845,1,8693.0
Aluminium,New-build,2034,China - South,greenfield,Carbon Anode+CCS + Coal+CCS,47439.28024,3748.777746,16386.51899,12.6545993,end-state,30.0,0.08,0.0,0.0,0.0,0.0,2.577808922,0.0,0.0,0.0,-2.577808922,0.0,0.0,0.0,0.03137181336803241,1e-06,0.0,0.03137181336803241,1,8683.0
Aluminium,New-build,2035,China - South,greenfield,Carbon Anode+CCS + Coal+CCS,48076.60705,3796.764793,17068.51991,12.66251919,end-state,30.0,0.08,0.0,0.0,0.0,0.0,2.577808922,0.0,0.0,0.0,-2.577808922,0.0,0.0,0.0,0.009095726815260052,1e-06,0.0,0.009095726815260052,1,8702.0
Aluminium,New-build,2036,China - South,greenfield,Carbon Anode+CCS + Coal+CCS,47856.58368,3780.181516,16896.25174,12.65986395,end-state,30.0,0.08,0.0,0.0,0.0,0.0,2.577808922,0.0,0.0,0.0,-2.577808922,0.0,0.0,0.0,0.0167860664602415,1e-06,0.0,0.0167860664602415,1,8699.0
Aluminium,New-build,2037,China - South,greenfield,Carbon Anode+CCS + Coal+CCS,47644.21139,3764.174692,16723.98358,12.65727956,end-state,30.0,0.08,0.0,0.0,0.0,0.0,2.577808922,0.0,0.0,0.0,-2.577808922,0.0,0.0,0.0,0.02420898267719873,1e-06,0.0,0.02420898267719873,1,8691.0
Aluminium,New-build,2038,China - South,greenfield,Carbon Anode+CCS + Coal+CCS,47429.02739,3747.955957,16551.71541,12.6546384,end-state,30.0,0.08,0.0,0.0,0.0,0.0,2.577808922,0.0,0.0,0.0,-2.577808922,0.0,0.0,0.0,0.031730174840402525,1e-06,0.0,0.031730174840402525,1,8682.0
Aluminium,New-build,2039,China - South,greenfield,Carbon Anode+CCS + Coal+CCS,47221.83339,3732.339209,16379.44724,12.65207441,end-state,30.0,0.08,0.0,0.0,0.0,0.0,2.577808922,0.0,0.0,0.0,-2.577808922,0.0,0.0,0.0,0.03897209751617259,1e-06,0.0,0.03897209751617259,1,8631.0
Aluminium,New-build,2040,China - South,greenfield,Carbon Anode+CCS + Coal+CCS,47866.49808,3780.87954,17061.48679,12.66014893,end-state,30.0,0.08,0.0,0.0,0.0,0.0,2.577808922,0.0,0.0,0.0,-2.577808922,0.0,0.0,0.0,0.016439534619663965,1e-06,0.0,0.016439534619663965,1,8700.0
Aluminium,New-build,2041,China - South,greenfield,Carbon Anode+CCS + Coal+CCS,47654.32345,3764.888047,16889.25621,12.6575672,end-state,30.0,0.08,0.0,0.0,0.0,0.0,2.577808922,0.0,0.0,0.0,-2.577808922,0.0,0.0,0.0,0.0238555421499016,1e-06,0.0,0.0238555421499016,1,8692.0
Aluminium,New-build,2042,China - South,greenfield,Carbon Anode+CCS + Coal+CCS,47450.3477,3749.514298,16717.02563,12.65506514,end-state,30.0,0.08,0.0,0.0,0.0,0.0,2.577808922,0.0,0.0,0.0,-2.577808922,0.0,0.0,0.0,0.030984979340323293,1e-06,0.0,0.030984979340323293,1,8684.0
Aluminium,New-build,2043,China - South,greenfield,Carbon Anode+CCS + Coal+CCS,47244.14647,3733.972827,16544.79505,12.6525148,end-state,30.0,0.08,0.0,0.0,0.0,0.0,2.577808922,0.0,0.0,0.0,-2.577808922,0.0,0.0,0.0,0.03819220234537479,1e-06,0.0,0.03819220234537479,1,8636.0
Aluminium,New-build,2044,China - South,greenfield,Carbon Anode+CCS + Coal+CCS,47046.56263,3719.080634,16372.56448,12.65005179,end-state,30.0,0.08,0.0,0.0,0.0,0.0,2.577808922,0.0,0.0,0.0,-2.577808922,0.0,0.0,0.0,0.04509822709156286,1e-06,0.0,0.04509822709156286,1,8622.0
Aluminium,New-build,2045,China - South,greenfield,Carbon Anode+CCS + Coal+CCS,47701.50887,3768.396132,17054.64161,12.65830534,end-state,30.0,0.08,0.0,0.0,0.0,0.0,2.577808922,0.0,0.0,0.0,-2.577808922,0.0,0.0,0.0,0.022206299589481504,1e-06,0.0,0.022206299589481504,1,8694.0
Aluminium,New-build,2046,China - South,greenfield,Carbon Anode+CCS + Coal+CCS,47511.2806,3754.058374,16882.44762,12.65597811,end-state,30.0,0.08,0.0,0.0,0.0,0.0,2.577808922,0.0,0.0,0.0,-2.577808922,0.0,0.0,0.0,0.028855229684394912,1e-06,0.0,0.028855229684394912,1,8685.0
Aluminium,New-build,2047,China - South,greenfield,Carbon Anode+CCS + Coal+CCS,47319.83917,3739.62955,16710.25362,12.65361676,end-state,30.0,0.08,0.0,0.0,0.0,0.0,2.577808922,0.0,0.0,0.0,-2.577808922,0.0,0.0,0.0,0.03554656260426137,1e-06,0.0,0.03554656260426137,1,8677.0
Aluminium,New-build,2048,China - South,greenfield,Carbon Anode+CCS + Coal+CCS,47137.99612,3725.923569,16538.05963,12.65135885,end-state,30.0,0.08,0.0,0.0,0.0,0.0,2.577808922,0.0,0.0,0.0,-2.577808922,0.0,0.0,0.0,0.04190240933353995,1e-06,0.0,0.04190240933353995,1,8628.0
Aluminium,New-build,2049,China - South,greenfield,Carbon Anode+CCS + Coal+CCS,46955.52753,3712.170803,16365.86564,12.64907517,end-state,30.0,0.08,0.0,0.0,0.0,0.0,2.577808922,0.0,0.0,0.0,-2.577808922,0.0,0.0,0.0,0.04828012017235184,1e-06,0.0,0.04828012017235184,1,8617.0
Aluminium,New-build,2050,China - South,greenfield,Carbon Anode+CCS + Coal+CCS,47637.59386,3763.529933,17047.97936,12.65768965,end-state,30.0,0.08,0.0,0.0,0.0,0.0,2.577808922,0.0,0.0,0.0,-2.577808922,0.0,0.0,0.0,0.02444028107659524,1e-06,0.0,0.02444028107659524,1,8690.0
Aluminium,New-build,2030,China - South,greenfield,Carbon Anode+CCS + Natural Gas+CCS,45160.0108,3503.667582,12385.71993,12.88935372,end-state,30.0,0.08,0.0,0.0,0.0,0.0,1.822700775,0.0,0.0,0.0,-1.822700775,0.0,0.0,0.0,0.11103769675136155,1e-06,0.0,0.11103769675136155,6,8513.5
Aluminium,New-build,2031,China - South,greenfield,Carbon Anode+CCS + Natural Gas+CCS,45158.28196,3503.524491,12384.27468,12.8893867,end-state,30.0,0.08,0.0,0.0,0.0,0.0,1.822700775,0.0,0.0,0.0,-1.822700775,0.0,0.0,0.0,0.1110981238177764,1e-06,0.0,0.1110981238177764,6,8507.5
Aluminium,New-build,2032,China - South,greenfield,Carbon Anode+CCS + Natural Gas+CCS,45156.57925,3503.383562,12382.82943,12.88941917,end-state,30.0,0.08,0.0,0.0,0.0,0.0,1.822700775,0.0,0.0,0.0,-1.822700775,0.0,0.0,0.0,0.11115763757859587,1e-06,0.0,0.11115763757859587,5,8501.5
Aluminium,New-build,2033,China - South,greenfield,Carbon Anode+CCS + Natural Gas+CCS,45154.85337,3503.240715,12381.38419,12.88945209,end-state,30.0,0.08,0.0,0.0,0.0,0.0,1.822700775,0.0,0.0,0.0,-1.822700775,0.0,0.0,0.0,0.11121796118597693,1e-06,0.0,0.11121796118597693,5,8495.5
Aluminium,New-build,2034,China - South,greenfield,Carbon Anode+CCS + Natural Gas+CCS,45153.15388,3503.100052,12379.93894,12.88948451,end-state,30.0,0.08,0.0,0.0,0.0,0.0,1.822700775,0.0,0.0,0.0,-1.822700775,0.0,0.0,0.0,0.11127736240014441,1e-06,0.0,0.11127736240014441,5,8489.5
Aluminium,New-build,2035,China - South,greenfield,Carbon Anode+CCS + Natural Gas+CCS,45151.4315,3502.957496,12378.4937,12.88951737,end-state,30.0,0.08,0.0,0.0,0.0,0.0,1.822700775,0.0,0.0,0.0,-1.822700775,0.0,0.0,0.0,0.11133756367420788,1e-06,0.0,0.11133756367420788,6,8483.5
Aluminium,New-build,2036,China - South,greenfield,Carbon Anode+CCS + Natural Gas+CCS,45149.77446,3502.820347,12377.08707,12.88954899,end-state,30.0,0.08,0.0,0.0,0.0,0.0,1.822700775,0.0,0.0,0.0,-1.822700775,0.0,0.0,0.0,0.1113954811599972,1e-06,0.0,0.1113954811599972,5,8477.5
Aluminium,New-build,2037,China - South,greenfield,Carbon Anode+CCS + Natural Gas+CCS,45148.14653,3502.685607,12375.68045,12.88958005,end-state,30.0,0.08,0.0,0.0,0.0,0.0,1.822700775,0.0,0.0,0.0,-1.822700775,0.0,0.0,0.0,0.11145238118210976,1e-06,0.0,0.11145238118210976,5,8471.5
Aluminium,New-build,2038,China - South,greenfield,Carbon Anode+CCS + Natural Gas+CCS,45146.49868,3502.549219,12374.27382,12.8896115,end-state,30.0,0.08,0.0,0.0,0.0,0.0,1.822700775,0.0,0.0,0.0,-1.822700775,0.0,0.0,0.0,0.11150997745556013,1e-06,0.0,0.11150997745556013,5,8465.5
Aluminium,New-build,2039,China - South,greenfield,Carbon Anode+CCS + Natural Gas+CCS,45144.88077,3502.415309,12372.8672,12.88964237,end-state,30.0,0.08,0.0,0.0,0.0,0.0,1.822700775,0.0,0.0,0.0,-1.822700775,0.0,0.0,0.0,0.11156652725486083,1e-06,0.0,0.11156652725486083,4,8459.5
Aluminium,New-build,2040,China - South,greenfield,Carbon Anode+CCS + Natural Gas+CCS,45143.24385,3502.279825,12371.46057,12.88967361,end-state,30.0,0.08,0.0,0.0,0.0,0.0,1.822700775,0.0,0.0,0.0,-1.822700775,0.0,0.0,0.0,0.11162374149883725,1e-06,0.0,0.11162374149883725,5,8453.5
Aluminium,New-build,2041,China - South,greenfield,Carbon Anode+CCS + Natural Gas+CCS,45141.67544,3502.150012,12370.09154,12.88970355,end-state,30.0,0.08,0.0,0.0,0.0,0.0,1.822700775,0.0,0.0,0.0,-1.822700775,0.0,0.0,0.0,0.11167856115550634,1e-06,0.0,0.11167856115550634,5,8447.5
Aluminium,New-build,2042,China - South,greenfield,Carbon Anode+CCS + Natural Gas+CCS,45140.14074,3502.022988,12368.7225,12.88973285,end-state,30.0,0.08,0.0,0.0,0.0,0.0,1.822700775,0.0,0.0,0.0,-1.822700775,0.0,0.0,0.0,0.111732202567567,1e-06,0.0,0.111732202567567,5,8441.5
Aluminium,New-build,2043,China - South,greenfield,Carbon Anode+CCS + Natural Gas+CCS,45138.59112,3501.894731,12367.35347,12.88976243,end-state,30.0,0.08,0.0,0.0,0.0,0.0,1.822700775,0.0,0.0,0.0,-1.822700775,0.0,0.0,0.0,0.11178636546908371,1e-06,0.0,0.11178636546908371,4,8435.5
Aluminium,New-build,2044,China - South,greenfield,Carbon Anode+CCS + Natural Gas+CCS,45137.07691,3501.769403,12365.98443,12.88979133,end-state,30.0,0.08,0.0,0.0,0.0,0.0,1.822700775,0.0,0.0,0.0,-1.822700775,0.0,0.0,0.0,0.11183929070695176,1e-06,0.0,0.11183929070695176,4,8429.5
Aluminium,New-build,2045,China - South,greenfield,Carbon Anode+CCS + Natural Gas+CCS,45135.54962,3501.642994,12364.6154,12.88982049,end-state,30.0,0.08,0.0,0.0,0.0,0.0,1.822700775,0.0,0.0,0.0,-1.822700775,0.0,0.0,0.0,0.11189267312190354,1e-06,0.0,0.11189267312190354,5,8423.5
Aluminium,New-build,2046,China - South,greenfield,Carbon Anode+CCS + Natural Gas+CCS,45134.09634,3501.522709,12363.28294,12.88984824,end-state,30.0,0.08,0.0,0.0,0.0,0.0,1.822700775,0.0,0.0,0.0,-1.822700775,0.0,0.0,0.0,0.11194346871147787,1e-06,0.0,0.11194346871147787,5,8417.5
Aluminium,New-build,2047,China - South,greenfield,Carbon Anode+CCS + Natural Gas+CCS,45132.68382,3501.405799,12361.95049,12.88987522,end-state,30.0,0.08,0.0,0.0,0.0,0.0,1.822700775,0.0,0.0,0.0,-1.822700775,0.0,0.0,0.0,0.11199283964218998,1e-06,0.0,0.11199283964218998,4,8411.5
Aluminium,New-build,2048,China - South,greenfield,Carbon Anode+CCS + Natural Gas+CCS,45131.2641,3501.288292,12360.61804,12.88990233,end-state,30.0,0.08,0.0,0.0,0.0,0.0,1.822700775,0.0,0.0,0.0,-1.822700775,0.0,0.0,0.0,0.11204246223001213,1e-06,0.0,0.11204246223001213,4,8405.5
Aluminium,New-build,2049,China - South,greenfield,Carbon Anode+CCS + Natural Gas+CCS,45129.88818,3501.17441,12359.28559,12.8899286,end-state,30.0,0.08,0.0,0.0,0.0,0.0,1.822700775,0.0,0.0,0.0,-1.822700775,0.0,0.0,0.0,0.112090553903748,1e-06,0.0,0.112090553903748,4,8399.5
Aluminium,New-build,2050,China - South,greenfield,Carbon Anode+CCS + Natural Gas+CCS,45128.50834,3501.060205,12357.95314,12.88995496,end-state,30.0,0.08,0.0,0.0,0.0,0.0,1.822700775,0.0,0.0,0.0,-1.822700775,0.0,0.0,0.0,0.11213878259079946,1e-06,0.0,0.11213878259079946,5,8391.5
Aluminium,New-build,2035,China - South,greenfield,Carbon Anode+CCS + Small Modular Reactor,41402.55898,3056.282177,15554.06186,13.54670694,end-state,30.0,0.07,0.0,0.0,0.0,0.0,1.135485652,0.0,0.0,0.0,-1.135485652,0.0,0.0,0.0,0.24236956706792967,1e-06,0.0,0.24236956706792967,13,7514.5
Aluminium,New-build,2036,China - South,greenfield,Carbon Anode+CCS + Small Modular Reactor,40255.03645,2985.154367,15552.65523,13.48507698,end-state,30.0,0.07,0.0,0.0,0.0,0.0,1.135485652,0.0,0.0,0.0,-1.135485652,0.0,0.0,0.0,0.28247820646368393,1e-06,0.0,0.28247820646368393,14,7182.5
Aluminium,New-build,2037,China - South,greenfield,Carbon Anode+CCS + Small Modular Reactor,39107.54303,2914.028966,15551.24861,13.4204373,end-state,30.0,0.07,0.0,0.0,0.0,0.0,1.135485652,0.0,0.0,0.0,-1.135485652,0.0,0.0,0.0,0.3225858283957611,1e-06,0.0,0.3225858283957611,16,6783.5
Aluminium,New-build,2038,China - South,greenfield,Carbon Anode+CCS + Small Modular Reactor,37960.0297,2842.901917,15549.84198,13.35256397,end-state,30.0,0.07,0.0,0.0,0.0,0.0,1.135485652,0.0,0.0,0.0,-1.135485652,0.0,0.0,0.0,0.36269414622965257,1e-06,0.0,0.36269414622965257,18,6529.5
Aluminium,New-build,2039,China - South,greenfield,Carbon Anode+CCS + Small Modular Reactor,36812.5463,2771.777346,15548.43536,13.28120614,end-state,30.0,0.07,0.0,0.0,0.0,0.0,1.135485652,0.0,0.0,0.0,-1.135485652,0.0,0.0,0.0,0.4028014179389182,1e-06,0.0,0.4028014179389182,20,5988.5
Aluminium,New-build,2040,China - South,greenfield,Carbon Anode+CCS + Small Modular Reactor,34963.08304,2657.162095,14845.06788,13.15805427,end-state,30.0,0.07,0.0,0.0,0.0,0.0,1.135485652,0.0,0.0,0.0,-1.135485652,0.0,0.0,0.0,0.4674445539399483,1e-06,0.0,0.4674445539399483,24,5381.5
Aluminium,New-build,2041,China - South,greenfield,Carbon Anode+CCS + Small Modular Reactor,34961.51463,2657.032282,14843.69884,13.15810684,end-state,30.0,0.07,0.0,0.0,0.0,0.0,1.135485652,0.0,0.0,0.0,-1.135485652,0.0,0.0,0.0,0.4674993735966174,1e-06,0.0,0.4674993735966174,23,5375.5
Aluminium,New-build,2042,China - South,greenfield,Carbon Anode+CCS + Small Modular Reactor,34959.97993,2656.905258,14842.32981,13.15815828,end-state,30.0,0.07,0.0,0.0,0.0,0.0,1.135485652,0.0,0.0,0.0,-1.135485652,0.0,0.0,0.0,0.46755301500867796,1e-06,0.0,0.46755301500867796,23,5369.5
Aluminium,New-build,2043,China - South,greenfield,Carbon Anode+CCS + Small Modular Reactor,34958.43031,2656.777001,14840.96077,13.15821023,end-state,30.0,0.07,0.0,0.0,0.0,0.0,1.135485652,0.0,0.0,0.0,-1.135485652,0.0,0.0,0.0,0.46760717791019457,1e-06,0.0,0.46760717791019457,23,5361.5
Aluminium,New-build,2044,China - South,greenfield,Carbon Anode+CCS + Small Modular Reactor,34956.9161,2656.651673,14839.59174,13.158261,end-state,30.0,0.07,0.0,0.0,0.0,0.0,1.135485652,0.0,0.0,0.0,-1.135485652,0.0,0.0,0.0,0.46766010314806283,1e-06,0.0,0.46766010314806283,23,5355.5
Aluminium,New-build,2045,China - South,greenfield,Carbon Anode+CCS + Small Modular Reactor,34955.38881,2656.525264,14838.2227,13.15831221,end-state,30.0,0.07,0.0,0.0,0.0,0.0,1.135485652,0.0,0.0,0.0,-1.135485652,0.0,0.0,0.0,0.4677134855630146,1e-06,0.0,0.4677134855630146,23,5337.5
Aluminium,New-build,2046,China - South,greenfield,Carbon Anode+CCS + Small Modular Reactor,34953.93553,2656.404979,14836.89025,13.15836095,end-state,30.0,0.07,0.0,0.0,0.0,0.0,1.135485652,0.0,0.0,0.0,-1.135485652,0.0,0.0,0.0,0.4677642811525886,1e-06,0.0,0.4677642811525886,23,5313.5
Aluminium,New-build,2047,China - South,greenfield,Carbon Anode+CCS + Small Modular Reactor,34952.52301,2656.288069,14835.5578,13.15840832,end-state,30.0,0.07,0.0,0.0,0.0,0.0,1.135485652,0.0,0.0,0.0,-1.135485652,0.0,0.0,0.0,0.46781365208330095,1e-06,0.0,0.46781365208330095,23,5289.5
Aluminium,New-build,2048,China - South,greenfield,Carbon Anode+CCS + Small Modular Reactor,34951.10329,2656.170562,14834.22535,13.15845593,end-state,30.0,0.07,0.0,0.0,0.0,0.0,1.135485652,0.0,0.0,0.0,-1.135485652,0.0,0.0,0.0,0.4678632746711232,1e-06,0.0,0.4678632746711232,23,5263.5
Aluminium,New-build,2049,China - South,greenfield,Carbon Anode+CCS + Small Modular Reactor,34949.72737,2656.05668,14832.8929,13.15850209,end-state,30.0,0.07,0.0,0.0,0.0,0.0,1.135485652,0.0,0.0,0.0,-1.135485652,0.0,0.0,0.0,0.4679113663448591,1e-06,0.0,0.4679113663448591,23,5249.5
Aluminium,New-build,2050,China - South,greenfield,Carbon Anode+CCS + Small Modular Reactor,34948.34753,2655.942475,14831.56045,13.15854837,end-state,30.0,0.07,0.0,0.0,0.0,0.0,1.135485652,0.0,0.0,0.0,-1.135485652,0.0,0.0,0.0,0.46795959503191054,1e-06,0.0,0.46795959503191054,23,5237.5
Aluminium,New-build,2030,China - South,greenfield,Inert Anode + Natural Gas,32601.56503,2691.233734,6231.015858,12.11398498,transition,30.0,0.09,0.0,0.0,0.0,0.0,6.934858777,0.0,0.0,0.0,-6.934858777,0.0,0.0,0.0,0.5499852203002584,1e-06,0.0,0.5499852203002584,29,4231.5
Aluminium,New-build,2031,China - South,greenfield,Inert Anode + Natural Gas,32570.64935,2688.675055,6201.175718,12.11401478,transition,30.0,0.09,0.0,0.0,0.0,0.0,6.934858777,0.0,0.0,0.0,-6.934858777,0.0,0.0,0.0,0.5510657967842727,1e-06,0.0,0.5510657967842727,29,4215.5
Aluminium,New-build,2032,China - South,greenfield,Inert Anode + Natural Gas,32539.7598,2686.11854,6171.335579,12.1140446,transition,30.0,0.09,0.0,0.0,0.0,0.0,6.934858777,0.0,0.0,0.0,-6.934858777,0.0,0.0,0.0,0.5521454599626916,1e-06,0.0,0.5521454599626916,28,4190.5
Aluminium,New-build,2033,China - South,greenfield,Inert Anode + Natural Gas,32508.84707,2683.560106,6141.495439,12.11407451,transition,30.0,0.09,0.0,0.0,0.0,0.0,6.934858777,0.0,0.0,0.0,-6.934858777,0.0,0.0,0.0,0.5532259333371955,1e-06,0.0,0.5532259333371955,28,4172.5
Aluminium,New-build,2034,China - South,greenfield,Inert Anode + Natural Gas,32477.96074,2681.003857,6111.655299,12.11410444,transition,30.0,0.09,0.0,0.0,0.0,0.0,6.934858777,0.0,0.0,0.0,-6.934858777,0.0,0.0,0.0,0.5543054839689625,1e-06,0.0,0.5543054839689625,28,4155.5
Aluminium,New-build,2035,China - South,greenfield,Inert Anode + Natural Gas,32447.05153,2678.445714,6081.815159,12.11413446,transition,30.0,0.09,0.0,0.0,0.0,0.0,6.934858777,0.0,0.0,0.0,-6.934858777,0.0,0.0,0.0,0.5553858343111013,1e-06,0.0,0.5553858343111013,29,4134.5
Aluminium,New-build,2036,China - South,greenfield,Inert Anode + Natural Gas,32416.96919,2675.956016,6052.733129,12.11416369,transition,30.0,0.09,0.0,0.0,0.0,0.0,6.934858777,0.0,0.0,0.0,-6.934858777,0.0,0.0,0.0,0.5564372835817666,1e-06,0.0,0.5564372835817666,28,4128.5
Aluminium,New-build,2037,China - South,greenfield,Inert Anode + Natural Gas,32386.91597,2673.468727,6023.651099,12.11419294,transition,30.0,0.09,0.0,0.0,0.0,0.0,6.934858777,0.0,0.0,0.0,-6.934858777,0.0,0.0,0.0,0.5574877150392312,1e-06,0.0,0.5574877150392312,28,4112.5
Aluminium,New-build,2038,China - South,greenfield,Inert Anode + Natural Gas,32356.84283,2670.979789,5994.569069,12.11422226,transition,30.0,0.09,0.0,0.0,0.0,0.0,6.934858777,0.0,0.0,0.0,-6.934858777,0.0,0.0,0.0,0.5585388427480336,1e-06,0.0,0.5585388427480336,28,4087.5
Aluminium,New-build,2039,China - South,greenfield,Inert Anode + Natural Gas,32326.79962,2668.49333,5965.487039,12.11425161,transition,30.0,0.09,0.0,0.0,0.0,0.0,6.934858777,0.0,0.0,0.0,-6.934858777,0.0,0.0,0.0,0.5595889243322103,1e-06,0.0,0.5595889243322103,28,4050.5
Aluminium,New-build,2040,China - South,greenfield,Inert Anode + Natural Gas,32296.73741,2666.005296,5936.405009,12.11428104,transition,30.0,0.09,0.0,0.0,0.0,0.0,6.934858777,0.0,0.0,0.0,-6.934858777,0.0,0.0,0.0,0.5606396700115386,1e-06,0.0,0.5606396700115386,29,4016.5
Aluminium,New-build,2041,China - South,greenfield,Inert Anode + Natural Gas,32266.78362,2663.526609,5907.630269,12.11430872,transition,30.0,0.09,0.0,0.0,0.0,0.0,6.934858777,0.0,0.0,0.0,-6.934858777,0.0,0.0,0.0,0.5616866261542178,1e-06,0.0,0.5616866261542178,28,3986.5
Aluminium,New-build,2042,China - South,greenfield,Inert Anode + Natural Gas,32236.86355,2661.05071,5878.855528,12.11433643,transition,30.0,0.09,0.0,0.0,0.0,0.0,6.934858777,0.0,0.0,0.0,-6.934858777,0.0,0.0,0.0,0.5627324037027647,1e-06,0.0,0.5627324037027647,28,3939.5
Aluminium,New-build,2043,China - South,greenfield,Inert Anode + Natural Gas,32206.92856,2658.573578,5850.080787,12.1143642,transition,30.0,0.09,0.0,0.0,0.0,0.0,6.934858777,0.0,0.0,0.0,-6.934858777,0.0,0.0,0.0,0.5637787027407675,1e-06,0.0,0.5637787027407675,28,3907.5
Aluminium,New-build,2044,China - South,greenfield,Inert Anode + Natural Gas,32177.02898,2656.099376,5821.306046,12.11439198,transition,30.0,0.09,0.0,0.0,0.0,0.0,6.934858777,0.0,0.0,0.0,-6.934858777,0.0,0.0,0.0,0.5648237641151219,1e-06,0.0,0.5648237641151219,28,3892.5
Aluminium,New-build,2045,China - South,greenfield,Inert Anode + Natural Gas,32147.11632,2653.624092,5792.531306,12.11441983,transition,30.0,0.09,0.0,0.0,0.0,0.0,6.934858777,0.0,0.0,0.0,-6.934858777,0.0,0.0,0.0,0.5658692826665597,1e-06,0.0,0.5658692826665597,28,3872.5
