product,technology,region,year,co2_scope1,co2_scope1_captured,co2_scope2,co2_scope3_upstream,co2_scope3_downstream,
Alumina,Gas-Boiler + Elec-Calciner,South America,2040,0.376513,,0.025466,,,
Alumina,Gas-Boiler + Gas-Calciner,Africa,2040,0.692212,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,China - Central,2040,0.636604,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,China - East,2040,0.636604,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,China - North,2040,0.636604,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,China - North East,2040,0.636604,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,China - North West,2040,0.636604,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,China - South,2040,0.636604,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,Rest of Europe,2040,0.843167,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,Middle East,2040,0.647246,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,US,2040,0.637465,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,Oceania,2040,0.643124,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,Rest of Asia,2040,0.692212,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,Russia,2040,0.843167,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,South America,2040,0.509148,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Africa,2040,0.511888,,0,,,
Alumina,Gas-Boiler + H2-Calciner,China - Central,2040,0.470766,,0,,,
Alumina,Gas-Boiler + H2-Calciner,China - East,2040,0.470766,,0,,,
Alumina,Gas-Boiler + H2-Calciner,China - North,2040,0.470766,,0,,,
Alumina,Gas-Boiler + H2-Calciner,China - North East,2040,0.470766,,0,,,
Alumina,Gas-Boiler + H2-Calciner,China - North West,2040,0.470766,,0,,,
Alumina,Gas-Boiler + H2-Calciner,China - South,2040,0.470766,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Rest of Europe,2040,0.623518,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Middle East,2040,0.478636,,0,,,
Alumina,Gas-Boiler + H2-Calciner,US,2040,0.471403,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Oceania,2040,0.475588,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Rest of Asia,2040,0.511888,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Russia,2040,0.623518,,0,,,
Alumina,Gas-Boiler + H2-Calciner,South America,2040,0.376513,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Africa,2040,0.749238,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,China - Central,2040,0.689049,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,China - East,2040,0.689049,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,China - North,2040,0.689049,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,China - North East,2040,0.689049,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,China - North West,2040,0.689049,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,China - South,2040,0.689049,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Rest of Europe,2040,0.912628,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Middle East,2040,0.700567,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,US,2040,0.689981,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Oceania,2040,0.696106,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Rest of Asia,2040,0.749238,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Russia,2040,0.912628,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,South America,2040,0.551093,,0,,,
Alumina,H2-Boiler + Elec-Calciner,Africa,2040,0,,0.089511,,,
Alumina,H2-Boiler + Elec-Calciner,China - Central,2040,0,,0.090245,,,
Alumina,H2-Boiler + Elec-Calciner,China - East,2040,0,,0.133756,,,
Alumina,H2-Boiler + Elec-Calciner,China - North,2040,0,,0.172432,,,
Alumina,H2-Boiler + Elec-Calciner,China - North East,2040,0,,0.19177,,,
Alumina,H2-Boiler + Elec-Calciner,China - North West,2040,0,,0.133756,,,
Alumina,H2-Boiler + Elec-Calciner,China - South,2040,0,,0.098302,,,
Alumina,H2-Boiler + Elec-Calciner,Rest of Europe,2040,0,,0.000126,,,
Alumina,H2-Boiler + Elec-Calciner,Middle East,2040,0,,0.034032,,,
Alumina,H2-Boiler + Elec-Calciner,US,2040,0,,0.014584,,,
Alumina,H2-Boiler + Elec-Calciner,Oceania,2040,0,,0.073265,,,
Alumina,H2-Boiler + Elec-Calciner,Rest of Asia,2040,0,,0.154895,,,
Alumina,H2-Boiler + Elec-Calciner,Russia,2040,0,,0.075053,,,
Alumina,H2-Boiler + Elec-Calciner,South America,2040,0,,0.025466,,,
Alumina,H2-Boiler + Gas-Calciner,Africa,2040,0.180324,,0,,,
Alumina,H2-Boiler + Gas-Calciner,China - Central,2040,0.165838,,0,,,
Alumina,H2-Boiler + Gas-Calciner,China - East,2040,0.165838,,0,,,
Alumina,H2-Boiler + Gas-Calciner,China - North,2040,0.165838,,0,,,
Alumina,H2-Boiler + Gas-Calciner,China - North East,2040,0.165838,,0,,,
Alumina,H2-Boiler + Gas-Calciner,China - North West,2040,0.165838,,0,,,
Alumina,H2-Boiler + Gas-Calciner,China - South,2040,0.165838,,0,,,
Alumina,H2-Boiler + Gas-Calciner,Rest of Europe,2040,0.219648,,0,,,
Alumina,H2-Boiler + Gas-Calciner,Middle East,2040,0.16861,,0,,,
Alumina,H2-Boiler + Gas-Calciner,US,2040,0.166062,,0,,,
Alumina,H2-Boiler + Gas-Calciner,Oceania,2040,0.167537,,0,,,
Alumina,H2-Boiler + Gas-Calciner,Rest of Asia,2040,0.180324,,0,,,
Alumina,H2-Boiler + Gas-Calciner,Russia,2040,0.219648,,0,,,
Alumina,H2-Boiler + Gas-Calciner,South America,2040,0.132635,,0,,,
Alumina,H2-Boiler + H2-Calciner,Africa,2040,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,China - Central,2040,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,China - East,2040,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,China - North,2040,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,China - North East,2040,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,China - North West,2040,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,China - South,2040,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,Rest of Europe,2040,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,Middle East,2040,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,US,2040,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,Oceania,2040,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,Rest of Asia,2040,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,Russia,2040,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,South America,2040,0,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Africa,2040,0.23735,,0,,,
Alumina,H2-Boiler + Oil-Calciner,China - Central,2040,0.218283,,0,,,
Alumina,H2-Boiler + Oil-Calciner,China - East,2040,0.218283,,0,,,
Alumina,H2-Boiler + Oil-Calciner,China - North,2040,0.218283,,0,,,
Alumina,H2-Boiler + Oil-Calciner,China - North East,2040,0.218283,,0,,,
Alumina,H2-Boiler + Oil-Calciner,China - North West,2040,0.218283,,0,,,
Alumina,H2-Boiler + Oil-Calciner,China - South,2040,0.218283,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Rest of Europe,2040,0.28911,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Middle East,2040,0.221932,,0,,,
Alumina,H2-Boiler + Oil-Calciner,US,2040,0.218578,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Oceania,2040,0.220519,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Rest of Asia,2040,0.23735,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Russia,2040,0.28911,,0,,,
Alumina,H2-Boiler + Oil-Calciner,South America,2040,0.17458,,0,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Africa,2040,0.025594,,0.170295,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - Central,2040,0.023538,,0.171691,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - East,2040,0.023538,,0.25447,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - North,2040,0.023538,,0.328052,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - North East,2040,0.023538,,0.364843,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - North West,2040,0.023538,,0.25447,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - South,2040,0.023538,,0.18702,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Rest of Europe,2040,0.031176,,0.00024,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Middle East,2040,0.023932,,0.064746,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,US,2040,0.02357,,0.027747,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Oceania,2040,0.023779,,0.139387,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Rest of Asia,2040,0.025594,,0.294687,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Russia,2040,0.031176,,0.142789,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,South America,2040,0.018826,,0.048449,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Africa,2040,0.205919,,0.080784,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - Central,2040,0.189376,,0.081446,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - East,2040,0.189376,,0.120714,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - North,2040,0.189376,,0.15562,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - North East,2040,0.189376,,0.173073,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - North West,2040,0.189376,,0.120714,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - South,2040,0.189376,,0.088718,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Rest of Europe,2040,0.250824,,0.000114,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Middle East,2040,0.192542,,0.030714,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,US,2040,0.189633,,0.013162,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Oceania,2040,0.191316,,0.066122,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Rest of Asia,2040,0.205919,,0.139792,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Russia,2040,0.250824,,0.067736,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,South America,2040,0.151461,,0.022983,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Africa,2040,0.025594,,0.080784,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,China - Central,2040,0.023538,,0.081446,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,China - East,2040,0.023538,,0.120714,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,China - North,2040,0.023538,,0.15562,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,China - North East,2040,0.023538,,0.173073,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,China - North West,2040,0.023538,,0.120714,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,China - South,2040,0.023538,,0.088718,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Rest of Europe,2040,0.031176,,0.000114,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Middle East,2040,0.023932,,0.030714,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,US,2040,0.02357,,0.013162,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Oceania,2040,0.023779,,0.066122,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Rest of Asia,2040,0.025594,,0.139792,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Russia,2040,0.031176,,0.067736,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,South America,2040,0.018826,,0.022983,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Africa,2040,0.262944,,0.080784,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - Central,2040,0.241821,,0.081446,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - East,2040,0.241821,,0.120714,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - North,2040,0.241821,,0.15562,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - North East,2040,0.241821,,0.173073,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - North West,2040,0.241821,,0.120714,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - South,2040,0.241821,,0.088718,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Rest of Europe,2040,0.320286,,0.000114,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Middle East,2040,0.245863,,0.030714,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,US,2040,0.242148,,0.013162,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Oceania,2040,0.244298,,0.066122,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Rest of Asia,2040,0.262944,,0.139792,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Russia,2040,0.320286,,0.067736,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,South America,2040,0.193405,,0.022983,,,
Alumina,Oil-Boiler + Elec-Calciner,Africa,2040,0.652713,,0.089511,,,
Alumina,Oil-Boiler + Elec-Calciner,China - Central,2040,0.600278,,0.090245,,,
Alumina,Oil-Boiler + Elec-Calciner,China - East,2040,0.600278,,0.133756,,,
Alumina,Oil-Boiler + Elec-Calciner,China - North,2040,0.600278,,0.172432,,,
Alumina,Oil-Boiler + Elec-Calciner,China - North East,2040,0.600278,,0.19177,,,
Alumina,Oil-Boiler + Elec-Calciner,China - North West,2040,0.600278,,0.133756,,,
Alumina,Oil-Boiler + Elec-Calciner,China - South,2040,0.600278,,0.098302,,,
Alumina,Oil-Boiler + Elec-Calciner,Rest of Europe,2040,0.795053,,0.000126,,,
Alumina,Oil-Boiler + Elec-Calciner,Middle East,2040,0.610312,,0.034032,,,
Alumina,Oil-Boiler + Elec-Calciner,US,2040,0.60109,,0.014584,,,
Alumina,Oil-Boiler + Elec-Calciner,Oceania,2040,0.606426,,0.073265,,,
Alumina,Oil-Boiler + Elec-Calciner,Rest of Asia,2040,0.652713,,0.154895,,,
Alumina,Oil-Boiler + Elec-Calciner,Russia,2040,0.795053,,0.075053,,,
Alumina,Oil-Boiler + Elec-Calciner,South America,2040,0.480094,,0.025466,,,
Alumina,Oil-Boiler + Gas-Calciner,Africa,2040,0.833037,,0,,,
Alumina,Oil-Boiler + Gas-Calciner,China - Central,2040,0.766116,,0,,,
Alumina,Oil-Boiler + Gas-Calciner,China - East,2040,0.766116,,0,,,
Alumina,Oil-Boiler + Gas-Calciner,China - North,2040,0.766116,,0,,,
Alumina,Oil-Boiler + Gas-Calciner,China - North East,2040,0.766116,,0,,,
Alumina,Oil-Boiler + Gas-Calciner,China - North West,2040,0.766116,,0,,,
Alumina,Oil-Boiler + Gas-Calciner,China - South,2040,0.766116,,0,,,
Alumina,Oil-Boiler + Gas-Calciner,Rest of Europe,2040,1.014702,,0,,,
Alumina,Oil-Boiler + Gas-Calciner,Middle East,2040,0.778922,,0,,,
Alumina,Oil-Boiler + Gas-Calciner,US,2040,0.767152,,0,,,
Alumina,Oil-Boiler + Gas-Calciner,Oceania,2040,0.773963,,0,,,
Alumina,Oil-Boiler + Gas-Calciner,Rest of Asia,2040,0.833037,,0,,,
Alumina,Oil-Boiler + Gas-Calciner,Russia,2040,1.014702,,0,,,
Alumina,Oil-Boiler + Gas-Calciner,South America,2040,0.61273,,0,,,
Alumina,Oil-Boiler + H2-Calciner,Africa,2040,0.652713,,0,,,
Alumina,Oil-Boiler + H2-Calciner,China - Central,2040,0.600278,,0,,,
Alumina,Oil-Boiler + H2-Calciner,China - East,2040,0.600278,,0,,,
Alumina,Oil-Boiler + H2-Calciner,China - North,2040,0.600278,,0,,,
Alumina,Oil-Boiler + H2-Calciner,China - North East,2040,0.600278,,0,,,
Alumina,Oil-Boiler + H2-Calciner,China - North West,2040,0.600278,,0,,,
Alumina,Oil-Boiler + H2-Calciner,China - South,2040,0.600278,,0,,,
Alumina,Oil-Boiler + H2-Calciner,Rest of Europe,2040,0.795053,,0,,,
Alumina,Oil-Boiler + H2-Calciner,Middle East,2040,0.610312,,0,,,
Alumina,Oil-Boiler + H2-Calciner,US,2040,0.60109,,0,,,
Alumina,Oil-Boiler + H2-Calciner,Oceania,2040,0.606426,,0,,,
Alumina,Oil-Boiler + H2-Calciner,Rest of Asia,2040,0.652713,,0,,,
Alumina,Oil-Boiler + H2-Calciner,Russia,2040,0.795053,,0,,,
Alumina,Oil-Boiler + H2-Calciner,South America,2040,0.480094,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,Africa,2040,0.890063,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,China - Central,2040,0.81856,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,China - East,2040,0.81856,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,China - North,2040,0.81856,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,China - North East,2040,0.81856,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,China - North West,2040,0.81856,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,China - South,2040,0.81856,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,Rest of Europe,2040,1.084163,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,Middle East,2040,0.832244,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,US,2040,0.819668,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,Oceania,2040,0.826944,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,Rest of Asia,2040,0.890063,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,Russia,2040,1.084163,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,South America,2040,0.654674,,0,,,
Alumina,Coal-Boiler + Elec-Calciner,Africa,2041,0.916238,,0.080221,,,
Alumina,Coal-Boiler + Elec-Calciner,China - Central,2041,0.842633,,0.081247,,,
Alumina,Coal-Boiler + Elec-Calciner,China - East,2041,0.842633,,0.120419,,,
Alumina,Coal-Boiler + Elec-Calciner,China - North,2041,0.842633,,0.155239,,,
Alumina,Coal-Boiler + Elec-Calciner,China - North East,2041,0.842633,,0.172649,,,
Alumina,Coal-Boiler + Elec-Calciner,China - North West,2041,0.842633,,0.120419,,,
Alumina,Coal-Boiler + Elec-Calciner,China - South,2041,0.842633,,0.088501,,,
Alumina,Coal-Boiler + Elec-Calciner,Rest of Europe,2041,1.116047,,0.000124,,,
Alumina,Coal-Boiler + Elec-Calciner,Middle East,2041,0.856719,,0.030308,,,
Alumina,Coal-Boiler + Elec-Calciner,US,2041,0.843773,,0.013297,,,
Alumina,Coal-Boiler + Elec-Calciner,Oceania,2041,0.851264,,0.065242,,,
Alumina,Coal-Boiler + Elec-Calciner,Rest of Asia,2041,0.916238,,0.139425,,,
Alumina,Coal-Boiler + Elec-Calciner,Russia,2041,1.116047,,0.067198,,,
Alumina,Coal-Boiler + Elec-Calciner,South America,2041,0.673927,,0.022763,,,
Alumina,Coal-Boiler + Gas-Calciner,Africa,2041,1.096562,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,China - Central,2041,1.008471,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,China - East,2041,1.008471,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,China - North,2041,1.008471,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,China - North East,2041,1.008471,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,China - North West,2041,1.008471,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,China - South,2041,1.008471,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,Rest of Europe,2041,1.335695,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,Middle East,2041,1.025329,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,US,2041,1.009835,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,Oceania,2041,1.0188,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,Rest of Asia,2041,1.096562,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,Russia,2041,1.335695,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,South America,2041,0.806562,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Africa,2041,0.916238,,0,,,
Alumina,Coal-Boiler + H2-Calciner,China - Central,2041,0.842633,,0,,,
Alumina,Coal-Boiler + H2-Calciner,China - East,2041,0.842633,,0,,,
Alumina,Coal-Boiler + H2-Calciner,China - North,2041,0.842633,,0,,,
Alumina,Coal-Boiler + H2-Calciner,China - North East,2041,0.842633,,0,,,
Alumina,Coal-Boiler + H2-Calciner,China - North West,2041,0.842633,,0,,,
Alumina,Coal-Boiler + H2-Calciner,China - South,2041,0.842633,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Rest of Europe,2041,1.116047,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Middle East,2041,0.856719,,0,,,
Alumina,Coal-Boiler + H2-Calciner,US,2041,0.843773,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Oceania,2041,0.851264,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Rest of Asia,2041,0.916238,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Russia,2041,1.116047,,0,,,
Alumina,Coal-Boiler + H2-Calciner,South America,2041,0.673927,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Africa,2041,1.153588,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,China - Central,2041,1.060916,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,China - East,2041,1.060916,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,China - North,2041,1.060916,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,China - North East,2041,1.060916,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,China - North West,2041,1.060916,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,China - South,2041,1.060916,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Rest of Europe,2041,1.405157,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Middle East,2041,1.07865,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,US,2041,1.062351,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Oceania,2041,1.071782,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Rest of Asia,2041,1.153588,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Russia,2041,1.405157,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,South America,2041,0.848507,,0,,,
Alumina,Elec-Boiler + Elec-Calciner,Africa,2041,0,,0.311158,,,
Alumina,Elec-Boiler + Elec-Calciner,China - Central,2041,0,,0.315139,,,
Alumina,Elec-Boiler + Elec-Calciner,China - East,2041,0,,0.46708,,,
Alumina,Elec-Boiler + Elec-Calciner,China - North,2041,0,,0.60214,,,
Alumina,Elec-Boiler + Elec-Calciner,China - North East,2041,0,,0.669669,,,
Alumina,Elec-Boiler + Elec-Calciner,China - North West,2041,0,,0.46708,,,
Alumina,Elec-Boiler + Elec-Calciner,China - South,2041,0,,0.343276,,,
Alumina,Elec-Boiler + Elec-Calciner,Rest of Europe,2041,0,,0.00048,,,
Alumina,Elec-Boiler + Elec-Calciner,Middle East,2041,0,,0.117558,,,
Alumina,Elec-Boiler + Elec-Calciner,US,2041,0,,0.051578,,,
Alumina,Elec-Boiler + Elec-Calciner,Oceania,2041,0,,0.253062,,,
Alumina,Elec-Boiler + Elec-Calciner,Rest of Asia,2041,0,,0.5408,,,
Alumina,Elec-Boiler + Elec-Calciner,Russia,2041,0,,0.260648,,,
Alumina,Elec-Boiler + Elec-Calciner,South America,2041,0,,0.088294,,,
Alumina,Elec-Boiler + Gas-Calciner,Africa,2041,0.180324,,0.230938,,,
Alumina,Elec-Boiler + Gas-Calciner,China - Central,2041,0.165838,,0.233892,,,
Alumina,Elec-Boiler + Gas-Calciner,China - East,2041,0.165838,,0.346661,,,
Alumina,Elec-Boiler + Gas-Calciner,China - North,2041,0.165838,,0.446901,,,
Alumina,Elec-Boiler + Gas-Calciner,China - North East,2041,0.165838,,0.49702,,,
Alumina,Elec-Boiler + Gas-Calciner,China - North West,2041,0.165838,,0.346661,,,
Alumina,Elec-Boiler + Gas-Calciner,China - South,2041,0.165838,,0.254775,,,
Alumina,Elec-Boiler + Gas-Calciner,Rest of Europe,2041,0.219648,,0.000356,,,
Alumina,Elec-Boiler + Gas-Calciner,Middle East,2041,0.16861,,0.08725,,,
Alumina,Elec-Boiler + Gas-Calciner,US,2041,0.166062,,0.038281,,,
Alumina,Elec-Boiler + Gas-Calciner,Oceania,2041,0.167537,,0.187819,,,
Alumina,Elec-Boiler + Gas-Calciner,Rest of Asia,2041,0.180324,,0.401375,,,
Alumina,Elec-Boiler + Gas-Calciner,Russia,2041,0.219648,,0.19345,,,
Alumina,Elec-Boiler + Gas-Calciner,South America,2041,0.132635,,0.065531,,,
Alumina,Elec-Boiler + H2-Calciner,Africa,2041,0,,0.230938,,,
Alumina,Elec-Boiler + H2-Calciner,China - Central,2041,0,,0.233892,,,
Alumina,Elec-Boiler + H2-Calciner,China - East,2041,0,,0.346661,,,
Alumina,Elec-Boiler + H2-Calciner,China - North,2041,0,,0.446901,,,
Alumina,Elec-Boiler + H2-Calciner,China - North East,2041,0,,0.49702,,,
Alumina,Elec-Boiler + H2-Calciner,China - North West,2041,0,,0.346661,,,
Alumina,Elec-Boiler + H2-Calciner,China - South,2041,0,,0.254775,,,
Alumina,Elec-Boiler + H2-Calciner,Rest of Europe,2041,0,,0.000356,,,
Alumina,Elec-Boiler + H2-Calciner,Middle East,2041,0,,0.08725,,,
Alumina,Elec-Boiler + H2-Calciner,US,2041,0,,0.038281,,,
Alumina,Elec-Boiler + H2-Calciner,Oceania,2041,0,,0.187819,,,
Alumina,Elec-Boiler + H2-Calciner,Rest of Asia,2041,0,,0.401375,,,
Alumina,Elec-Boiler + H2-Calciner,Russia,2041,0,,0.19345,,,
Alumina,Elec-Boiler + H2-Calciner,South America,2041,0,,0.065531,,,
Alumina,Elec-Boiler + Oil-Calciner,Africa,2041,0.23735,,0.230938,,,
Alumina,Elec-Boiler + Oil-Calciner,China - Central,2041,0.218283,,0.233892,,,
Alumina,Elec-Boiler + Oil-Calciner,China - East,2041,0.218283,,0.346661,,,
Alumina,Elec-Boiler + Oil-Calciner,China - North,2041,0.218283,,0.446901,,,
Alumina,Elec-Boiler + Oil-Calciner,China - North East,2041,0.218283,,0.49702,,,
Alumina,Elec-Boiler + Oil-Calciner,China - North West,2041,0.218283,,0.346661,,,
Alumina,Elec-Boiler + Oil-Calciner,China - South,2041,0.218283,,0.254775,,,
Alumina,Elec-Boiler + Oil-Calciner,Rest of Europe,2041,0.28911,,0.000356,,,
Alumina,Elec-Boiler + Oil-Calciner,Middle East,2041,0.221932,,0.08725,,,
Alumina,Elec-Boiler + Oil-Calciner,US,2041,0.218578,,0.038281,,,
Alumina,Elec-Boiler + Oil-Calciner,Oceania,2041,0.220519,,0.187819,,,
Alumina,Elec-Boiler + Oil-Calciner,Rest of Asia,2041,0.23735,,0.401375,,,
Alumina,Elec-Boiler + Oil-Calciner,Russia,2041,0.28911,,0.19345,,,
Alumina,Elec-Boiler + Oil-Calciner,South America,2041,0.17458,,0.065531,,,
