product,year,region,name,scope,emissivity_type,scenario,unit,emission_factor_co2
Urea,2045,Rest of Asia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0382653951614414
Ammonia,2045,Russia,Electricity - grid,2,Fossil,,tCO2/GJ,0.038831664610607
Ammonium nitrate,2045,Russia,Electricity - grid,2,Fossil,,tCO2/GJ,0.038831664610607
Urea,2045,Russia,Electricity - grid,2,Fossil,,tCO2/GJ,0.038831664610607
Ammonia,2045,Europe,Electricity - grid,2,Fossil,,tCO2/GJ,0.0169541051691653
Ammonium nitrate,2045,Europe,Electricity - grid,2,Fossil,,tCO2/GJ,0.0169541051691653
Urea,2045,Europe,Electricity - grid,2,Fossil,,tCO2/GJ,0.0169541051691653
Ammonia,2045,India,Electricity - grid,2,Fossil,,tCO2/GJ,0.0801606310006639
Ammonium nitrate,2045,India,Electricity - grid,2,Fossil,,tCO2/GJ,0.0801606310006639
Urea,2045,India,Electricity - grid,2,Fossil,,tCO2/GJ,0.0801606310006639
Ammonia,2045,Middle East,Electricity - grid,2,Fossil,,tCO2/GJ,0.0067918692351593
Ammonium nitrate,2045,Middle East,Electricity - grid,2,Fossil,,tCO2/GJ,0.0067918692351593
Urea,2045,Middle East,Electricity - grid,2,Fossil,,tCO2/GJ,0.0067918692351593
Ammonia,2045,Africa,Electricity - grid,2,Fossil,,tCO2/GJ,0.0648990439336932
Ammonium nitrate,2045,Africa,Electricity - grid,2,Fossil,,tCO2/GJ,0.0648990439336932
Urea,2045,Africa,Electricity - grid,2,Fossil,,tCO2/GJ,0.0648990439336932
Ammonia,2045,Latin America,Electricity - grid,2,Fossil,,tCO2/GJ,0.0094125690622208
Ammonium nitrate,2045,Latin America,Electricity - grid,2,Fossil,,tCO2/GJ,0.0094125690622208
Urea,2045,Latin America,Electricity - grid,2,Fossil,,tCO2/GJ,0.0094125690622208
Ammonia,2045,Oceania,Electricity - grid,2,Fossil,,tCO2/GJ,0.0715218786007137
Ammonium nitrate,2045,Oceania,Electricity - grid,2,Fossil,,tCO2/GJ,0.0715218786007137
Urea,2045,Oceania,Electricity - grid,2,Fossil,,tCO2/GJ,0.0715218786007137
Ammonia,2045,China,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004927907093157
Ammonium nitrate,2045,China,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004927907093157
Urea,2045,China,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004927907093157
Ammonia,2045,North America,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004434926548583
Ammonium nitrate,2045,North America,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004434926548583
Urea,2045,North America,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004434926548583
Ammonia,2045,Rest of Asia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004927907093157
Ammonium nitrate,2045,Rest of Asia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004927907093157
Urea,2045,Rest of Asia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004927907093157
Ammonia,2045,Russia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004927907093157
Ammonium nitrate,2045,Russia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004927907093157
Urea,2045,Russia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004927907093157
Ammonia,2045,Europe,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0008768417453198
Ammonium nitrate,2045,Europe,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0008768417453198
Urea,2045,Europe,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0008768417453198
Ammonia,2045,India,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004927907093157
Ammonium nitrate,2045,India,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004927907093157
Urea,2045,India,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004927907093157
Ammonia,2045,Middle East,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0023536048447178
Ammonium nitrate,2045,Middle East,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0023536048447178
Urea,2045,Middle East,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0023536048447178
Ammonia,2045,Africa,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0059179925962518
Ammonium nitrate,2045,Africa,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0059179925962518
Urea,2045,Africa,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0059179925962518
Ammonia,2045,Latin America,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0026944239030774
Ammonium nitrate,2045,Latin America,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0026944239030774
Urea,2045,Latin America,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0026944239030774
Ammonia,2045,Oceania,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0007461866456681
Ammonium nitrate,2045,Oceania,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0007461866456681
Urea,2045,Oceania,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0007461866456681
Ammonia,2045,Africa,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2045,Africa,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2045,Africa,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2045,China,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2045,China,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2045,China,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2045,Europe,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2045,Europe,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2045,Europe,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2045,India,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2045,India,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2045,India,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2045,Latin America,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2045,Latin America,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2045,Latin America,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2045,Middle East,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2045,Middle East,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2045,Middle East,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2045,North America,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2045,North America,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2045,North America,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2045,Oceania,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2045,Oceania,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2045,Oceania,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2045,Russia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2045,Russia,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2045,Russia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2045,Rest of Asia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2045,Rest of Asia,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2045,Rest of Asia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2045,Brazil,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2045,Brazil,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2045,Brazil,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2045,Australia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2045,Australia,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2045,Australia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2045,Namibia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2045,Namibia,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2045,Namibia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2045,Saudi Arabia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2045,Saudi Arabia,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2045,Saudi Arabia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2045,Africa,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2045,Africa,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2045,Africa,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2045,China,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2045,China,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2045,China,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2045,Europe,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2045,Europe,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2045,Europe,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2045,India,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2045,India,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2045,India,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2045,Latin America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2045,Latin America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2045,Latin America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2045,Middle East,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2045,Middle East,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2045,Middle East,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2045,North America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2045,North America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2045,North America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2045,Oceania,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2045,Oceania,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2045,Oceania,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2045,Russia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2045,Russia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2045,Russia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2045,Rest of Asia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2045,Rest of Asia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2045,Rest of Asia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2045,Brazil,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2045,Brazil,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2045,Brazil,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2045,Australia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2045,Australia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2045,Australia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2045,Namibia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2045,Namibia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2045,Namibia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2045,Saudi Arabia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2045,Saudi Arabia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2045,Saudi Arabia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2045,Africa,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2045,Africa,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2045,Africa,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2045,China,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2045,China,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2045,China,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2045,Europe,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2045,Europe,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2045,Europe,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2045,India,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2045,India,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2045,India,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2045,Latin America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2045,Latin America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2045,Latin America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2045,Middle East,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2045,Middle East,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2045,Middle East,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2045,North America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2045,North America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2045,North America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2045,Oceania,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2045,Oceania,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2045,Oceania,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2045,Russia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2045,Russia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2045,Russia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2045,Rest of Asia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2045,Rest of Asia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2045,Rest of Asia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2045,Brazil,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2045,Brazil,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2045,Brazil,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2045,Australia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2045,Australia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2045,Australia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2045,Namibia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2045,Namibia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2045,Namibia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2045,Saudi Arabia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2045,Saudi Arabia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2045,Saudi Arabia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2045,Africa,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2045,Africa,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2045,Africa,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2045,China,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2045,China,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2045,China,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2045,Europe,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2045,Europe,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2045,Europe,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2045,India,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2045,India,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2045,India,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2045,Latin America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2045,Latin America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2045,Latin America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2045,Middle East,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2045,Middle East,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2045,Middle East,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2045,North America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2045,North America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2045,North America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2045,Oceania,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2045,Oceania,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2045,Oceania,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2045,Russia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2045,Russia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2045,Russia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2045,Rest of Asia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2045,Rest of Asia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2045,Rest of Asia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2045,Brazil,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2045,Brazil,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2045,Brazil,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2045,Australia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2045,Australia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2045,Australia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2045,Namibia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2045,Namibia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2045,Namibia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2045,Saudi Arabia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2045,Saudi Arabia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2045,Saudi Arabia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2045,Africa,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2045,Africa,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2045,Africa,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2045,China,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2045,China,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2045,China,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2045,Europe,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2045,Europe,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2045,Europe,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2045,India,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2045,India,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2045,India,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2045,Latin America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2045,Latin America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2045,Latin America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2045,Middle East,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2045,Middle East,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2045,Middle East,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2045,North America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2045,North America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2045,North America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2045,Oceania,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2045,Oceania,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2045,Oceania,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2045,Russia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2045,Russia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2045,Russia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2045,Rest of Asia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2045,Rest of Asia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2045,Rest of Asia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2045,Brazil,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2045,Brazil,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2045,Brazil,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2045,Australia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2045,Australia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2045,Australia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2045,Namibia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2045,Namibia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2045,Namibia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2045,Saudi Arabia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2045,Saudi Arabia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2045,Saudi Arabia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2045,Africa,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2045,China,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2045,Europe,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2045,India,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2045,Latin America,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2045,Middle East,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2045,North America,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2045,Oceania,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2045,Russia,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2045,Rest of Asia,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2045,Brazil,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2045,Australia,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2045,Namibia,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2045,Saudi Arabia,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Ammonia,2045,Brazil,Electricity - grid,2,Fossil,,tCO2/GJ,0.0094125690622208
Ammonium nitrate,2045,Brazil,Electricity - grid,2,Fossil,,tCO2/GJ,0.0094125690622208
Urea,2045,Brazil,Electricity - grid,2,Fossil,,tCO2/GJ,0.0094125690622208
Ammonia,2045,Brazil,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0026944239030774
Ammonium nitrate,2045,Brazil,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0026944239030774
Urea,2045,Brazil,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0026944239030774
Ammonia,2045,Saudi Arabia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0067918692351593
Ammonium nitrate,2045,Saudi Arabia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0067918692351593
Urea,2045,Saudi Arabia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0067918692351593
Ammonia,2045,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0023536048447178
Ammonium nitrate,2045,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0023536048447178
Urea,2045,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0023536048447178
Ammonia,2045,Namibia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0648990439336932
Ammonium nitrate,2045,Namibia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0648990439336932
Urea,2045,Namibia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0648990439336932
Ammonia,2045,Namibia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0059179925962518
Ammonium nitrate,2045,Namibia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0059179925962518
Urea,2045,Namibia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0059179925962518
Ammonia,2045,Australia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0715218786007137
Ammonium nitrate,2045,Australia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0715218786007137
Urea,2045,Australia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0715218786007137
Ammonia,2045,Australia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0007461866456681
Ammonium nitrate,2045,Australia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0007461866456681
Urea,2045,Australia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0007461866456681
Ammonia,2046,China,Electricity - grid,2,Fossil,,tCO2/GJ,0.084418241298008
Ammonium nitrate,2046,China,Electricity - grid,2,Fossil,,tCO2/GJ,0.084418241298008
Urea,2046,China,Electricity - grid,2,Fossil,,tCO2/GJ,0.084418241298008
Ammonia,2046,North America,Electricity - grid,2,Fossil,,tCO2/GJ,0.0116823883228671
Ammonium nitrate,2046,North America,Electricity - grid,2,Fossil,,tCO2/GJ,0.0116823883228671
Urea,2046,North America,Electricity - grid,2,Fossil,,tCO2/GJ,0.0116823883228671
Ammonia,2046,Rest of Asia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0344365088019292
Ammonium nitrate,2046,Rest of Asia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0344365088019292
Urea,2046,Rest of Asia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0344365088019292
Ammonia,2046,Russia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0375001739812963
Ammonium nitrate,2046,Russia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0375001739812963
Urea,2046,Russia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0375001739812963
