,product,technology,region,technology_lifetime,wacc,technology_classification,current_trl,expected_maturity,capacity_factor,year
288,Alumina,Gas-Boiler + Elec-Calciner,South America,20,0.06,transition,,2030,,2020
289,Alumina,Gas-Boiler + Gas-Calciner,South America,25,0.06,initial,,2020,,2020
290,Alumina,Gas-Boiler + Oil-Calciner,South America,25,0.06,initial,,2020,,2020
291,Alumina,Gas-Boiler + H2-Calciner,South America,25,0.06,transition,,2030,,2020
292,Alumina,Oil-Boiler + Elec-Calciner,South America,20,0.06,transition,,2030,,2020
293,Alumina,Oil-Boiler + Gas-Calciner,South America,25,0.06,initial,,2020,,2020
294,Alumina,Oil-Boiler + Oil-Calciner,South America,25,0.06,initial,,2020,,2020
295,Alumina,Oil-Boiler + H2-Calciner,South America,25,0.06,transition,,2030,,2020
296,Alumina,Coal-Boiler + Elec-Calciner,South America,20,0.06,transition,,2030,,2020
297,Alumina,Coal-Boiler + Gas-Calciner,South America,25,0.06,initial,,2020,,2020
298,Alumina,Coal-Boiler + Oil-Calciner,South America,25,0.06,initial,,2020,,2020
299,Alumina,Coal-Boiler + H2-Calciner,South America,25,0.06,transition,,2030,,2020
300,Alumina,Elec-Boiler + Elec-Calciner,South America,20,0.06,end-state,,2030,,2020
301,Alumina,Elec-Boiler + Gas-Calciner,South America,25,0.06,transition,,2020,,2020
302,Alumina,Elec-Boiler + Oil-Calciner,South America,25,0.06,transition,,2020,,2020
303,Alumina,Elec-Boiler + H2-Calciner,South America,25,0.06,end-state,,2030,,2020
304,Alumina,H2-Boiler + Elec-Calciner,South America,20,0.06,end-state,,2030,,2020
305,Alumina,H2-Boiler + Gas-Calciner,South America,25,0.06,transition,,2027,,2020
306,Alumina,H2-Boiler + Oil-Calciner,South America,25,0.06,transition,,2027,,2020
307,Alumina,H2-Boiler + H2-Calciner,South America,25,0.06,end-state,,2030,,2020
308,Alumina,MVR-Fossil-Boiler + Elec-Calciner,South America,20,0.06,end-state,,2030,,2020
309,Alumina,MVR-Fossil-Boiler + Gas-Calciner,South America,25,0.06,transition,,2027,,2020
310,Alumina,MVR-Fossil-Boiler + Oil-Calciner,South America,25,0.06,transition,,2027,,2020
311,Alumina,MVR-Fossil-Boiler + H2-Calciner,South America,25,0.06,end-state,,2030,,2020
312,Alumina,Gas-Boiler + Elec-Calciner,Oceania,20,0.06,transition,,2030,,2020
313,Alumina,Gas-Boiler + Gas-Calciner,Oceania,25,0.06,initial,,2020,,2020
314,Alumina,Gas-Boiler + Oil-Calciner,Oceania,25,0.06,initial,,2020,,2020
315,Alumina,Gas-Boiler + H2-Calciner,Oceania,25,0.06,transition,,2030,,2020
316,Alumina,Oil-Boiler + Elec-Calciner,Oceania,20,0.06,transition,,2030,,2020
317,Alumina,Oil-Boiler + Gas-Calciner,Oceania,25,0.06,initial,,2020,,2020
318,Alumina,Oil-Boiler + Oil-Calciner,Oceania,25,0.06,initial,,2020,,2020
319,Alumina,Oil-Boiler + H2-Calciner,Oceania,25,0.06,transition,,2030,,2020
320,Alumina,Coal-Boiler + Elec-Calciner,Oceania,20,0.06,transition,,2030,,2020
321,Alumina,Coal-Boiler + Gas-Calciner,Oceania,25,0.06,initial,,2020,,2020
322,Alumina,Coal-Boiler + Oil-Calciner,Oceania,25,0.06,initial,,2020,,2020
323,Alumina,Coal-Boiler + H2-Calciner,Oceania,25,0.06,transition,,2030,,2020
324,Alumina,Elec-Boiler + Elec-Calciner,Oceania,20,0.06,end-state,,2030,,2020
325,Alumina,Elec-Boiler + Gas-Calciner,Oceania,25,0.06,transition,,2020,,2020
326,Alumina,Elec-Boiler + Oil-Calciner,Oceania,25,0.06,transition,,2020,,2020
327,Alumina,Elec-Boiler + H2-Calciner,Oceania,25,0.06,end-state,,2030,,2020
328,Alumina,H2-Boiler + Elec-Calciner,Oceania,20,0.06,end-state,,2030,,2020
329,Alumina,H2-Boiler + Gas-Calciner,Oceania,25,0.06,transition,,2027,,2020
330,Alumina,H2-Boiler + Oil-Calciner,Oceania,25,0.06,transition,,2027,,2020
331,Alumina,H2-Boiler + H2-Calciner,Oceania,25,0.06,end-state,,2030,,2020
332,Alumina,MVR-Fossil-Boiler + Elec-Calciner,Oceania,20,0.06,end-state,,2030,,2020
333,Alumina,MVR-Fossil-Boiler + Gas-Calciner,Oceania,25,0.06,transition,,2027,,2020
334,Alumina,MVR-Fossil-Boiler + Oil-Calciner,Oceania,25,0.06,transition,,2027,,2020
335,Alumina,MVR-Fossil-Boiler + H2-Calciner,Oceania,25,0.06,end-state,,2030,,2020
336,Alumina,Decommission,China - North,0,0.06,end-state,,2020,,2020
337,Alumina,Decommission,China - North West,0,0.06,end-state,,2020,,2020
338,Alumina,Decommission,China - North East,0,0.06,end-state,,2020,,2020
339,Alumina,Decommission,China - Central,0,0.06,end-state,,2020,,2020
340,Alumina,Decommission,China - South,0,0.06,end-state,,2020,,2020
341,Alumina,Decommission,China - East,0,0.06,end-state,,2020,,2020
342,Alumina,Decommission,Rest of Asia,0,0.06,end-state,,2020,,2020
343,Alumina,Decommission,US,0,0.06,end-state,,2020,,2020
344,Alumina,Decommission,Russia,0,0.06,end-state,,2020,,2020
345,Alumina,Decommission,Rest of Europe,0,0.06,end-state,,2020,,2020
346,Alumina,Decommission,Middle East,0,0.06,end-state,,2020,,2020
347,Alumina,Decommission,Africa,0,0.06,end-state,,2020,,2020
348,Alumina,Decommission,South America,0,0.06,end-state,,2020,,2020
349,Alumina,Decommission,Oceania,0,0.06,end-state,,2020,,2020
350,Alumina,Gas-Boiler + Elec-Calciner,Canada,20,0.06,transition,,2030,,2020
351,Alumina,Gas-Boiler + Gas-Calciner,Canada,25,0.06,initial,,2020,,2020
352,Alumina,Gas-Boiler + Oil-Calciner,Canada,25,0.06,initial,,2020,,2020
353,Alumina,Gas-Boiler + H2-Calciner,Canada,25,0.06,transition,,2030,,2020
354,Alumina,Oil-Boiler + Elec-Calciner,Canada,20,0.06,transition,,2030,,2020
355,Alumina,Oil-Boiler + Gas-Calciner,Canada,25,0.06,initial,,2020,,2020
356,Alumina,Oil-Boiler + Oil-Calciner,Canada,25,0.06,initial,,2020,,2020
357,Alumina,Oil-Boiler + H2-Calciner,Canada,25,0.06,transition,,2030,,2020
358,Alumina,Coal-Boiler + Elec-Calciner,Canada,20,0.06,transition,,2030,,2020
359,Alumina,Coal-Boiler + Gas-Calciner,Canada,25,0.06,initial,,2020,,2020
360,Alumina,Coal-Boiler + Oil-Calciner,Canada,25,0.06,initial,,2020,,2020
361,Alumina,Coal-Boiler + H2-Calciner,Canada,25,0.06,transition,,2030,,2020
362,Alumina,Elec-Boiler + Elec-Calciner,Canada,20,0.06,end-state,,2030,,2020
363,Alumina,Elec-Boiler + Gas-Calciner,Canada,25,0.06,transition,,2020,,2020
364,Alumina,Elec-Boiler + Oil-Calciner,Canada,25,0.06,transition,,2020,,2020
365,Alumina,Elec-Boiler + H2-Calciner,Canada,25,0.06,end-state,,2030,,2020
366,Alumina,H2-Boiler + Elec-Calciner,Canada,20,0.06,end-state,,2030,,2020
367,Alumina,H2-Boiler + Gas-Calciner,Canada,25,0.06,transition,,2027,,2020
368,Alumina,H2-Boiler + Oil-Calciner,Canada,25,0.06,transition,,2027,,2020
369,Alumina,H2-Boiler + H2-Calciner,Canada,25,0.06,end-state,,2030,,2020
370,Alumina,MVR-Fossil-Boiler + Elec-Calciner,Canada,20,0.06,end-state,,2030,,2020
371,Alumina,MVR-Fossil-Boiler + Gas-Calciner,Canada,25,0.06,transition,,2027,,2020
372,Alumina,MVR-Fossil-Boiler + Oil-Calciner,Canada,25,0.06,transition,,2027,,2020
373,Alumina,MVR-Fossil-Boiler + H2-Calciner,Canada,25,0.06,end-state,,2030,,2020
374,Alumina,Decommission,Canada,0,0.06,end-state,,2020,,2020
375,Alumina,Gas-Boiler + Elec-Calciner,Scandinavia,20,0.06,transition,,2030,,2020
376,Alumina,Gas-Boiler + Gas-Calciner,Scandinavia,25,0.06,initial,,2020,,2020
377,Alumina,Gas-Boiler + Oil-Calciner,Scandinavia,25,0.06,initial,,2020,,2020
378,Alumina,Gas-Boiler + H2-Calciner,Scandinavia,25,0.06,transition,,2030,,2020
379,Alumina,Oil-Boiler + Elec-Calciner,Scandinavia,20,0.06,transition,,2030,,2020
380,Alumina,Oil-Boiler + Gas-Calciner,Scandinavia,25,0.06,initial,,2020,,2020
381,Alumina,Oil-Boiler + Oil-Calciner,Scandinavia,25,0.06,initial,,2020,,2020
382,Alumina,Oil-Boiler + H2-Calciner,Scandinavia,25,0.06,transition,,2030,,2020
383,Alumina,Coal-Boiler + Elec-Calciner,Scandinavia,20,0.06,transition,,2030,,2020
384,Alumina,Coal-Boiler + Gas-Calciner,Scandinavia,25,0.06,initial,,2020,,2020
385,Alumina,Coal-Boiler + Oil-Calciner,Scandinavia,25,0.06,initial,,2020,,2020
386,Alumina,Coal-Boiler + H2-Calciner,Scandinavia,25,0.06,transition,,2030,,2020
387,Alumina,Elec-Boiler + Elec-Calciner,Scandinavia,20,0.06,end-state,,2030,,2020
388,Alumina,Elec-Boiler + Gas-Calciner,Scandinavia,25,0.06,transition,,2020,,2020
389,Alumina,Elec-Boiler + Oil-Calciner,Scandinavia,25,0.06,transition,,2020,,2020
390,Alumina,Elec-Boiler + H2-Calciner,Scandinavia,25,0.06,end-state,,2030,,2020
391,Alumina,H2-Boiler + Elec-Calciner,Scandinavia,20,0.06,end-state,,2030,,2020
392,Alumina,H2-Boiler + Gas-Calciner,Scandinavia,25,0.06,transition,,2027,,2020
393,Alumina,H2-Boiler + Oil-Calciner,Scandinavia,25,0.06,transition,,2027,,2020
394,Alumina,H2-Boiler + H2-Calciner,Scandinavia,25,0.06,end-state,,2030,,2020
395,Alumina,MVR-Fossil-Boiler + Elec-Calciner,Scandinavia,20,0.06,end-state,,2030,,2020
396,Alumina,MVR-Fossil-Boiler + Gas-Calciner,Scandinavia,25,0.06,transition,,2027,,2020
397,Alumina,MVR-Fossil-Boiler + Oil-Calciner,Scandinavia,25,0.06,transition,,2027,,2020
398,Alumina,MVR-Fossil-Boiler + H2-Calciner,Scandinavia,25,0.06,end-state,,2030,,2020
399,Alumina,Decommission,Scandinavia,0,0.06,end-state,,2020,,2020
400,Alumina,Gas-Boiler + Elec-Calciner,China - North,20,0.06,transition,,2030,,2021
401,Alumina,Gas-Boiler + Gas-Calciner,China - North,25,0.06,initial,,2020,,2021
402,Alumina,Gas-Boiler + Oil-Calciner,China - North,25,0.06,initial,,2020,,2021
403,Alumina,Gas-Boiler + H2-Calciner,China - North,25,0.06,transition,,2030,,2021
404,Alumina,Oil-Boiler + Elec-Calciner,China - North,20,0.06,transition,,2030,,2021
405,Alumina,Oil-Boiler + Gas-Calciner,China - North,25,0.06,initial,,2020,,2021
406,Alumina,Oil-Boiler + Oil-Calciner,China - North,25,0.06,initial,,2020,,2021
407,Alumina,Oil-Boiler + H2-Calciner,China - North,25,0.06,transition,,2030,,2021
408,Alumina,Coal-Boiler + Elec-Calciner,China - North,20,0.06,transition,,2030,,2021
409,Alumina,Coal-Boiler + Gas-Calciner,China - North,25,0.06,initial,,2020,,2021
410,Alumina,Coal-Boiler + Oil-Calciner,China - North,25,0.06,initial,,2020,,2021
411,Alumina,Coal-Boiler + H2-Calciner,China - North,25,0.06,transition,,2030,,2021
412,Alumina,Elec-Boiler + Elec-Calciner,China - North,20,0.06,end-state,,2030,,2021
413,Alumina,Elec-Boiler + Gas-Calciner,China - North,25,0.06,transition,,2020,,2021
414,Alumina,Elec-Boiler + Oil-Calciner,China - North,25,0.06,transition,,2020,,2021
415,Alumina,Elec-Boiler + H2-Calciner,China - North,25,0.06,end-state,,2030,,2021
416,Alumina,H2-Boiler + Elec-Calciner,China - North,20,0.06,end-state,,2030,,2021
417,Alumina,H2-Boiler + Gas-Calciner,China - North,25,0.06,transition,,2027,,2021
418,Alumina,H2-Boiler + Oil-Calciner,China - North,25,0.06,transition,,2027,,2021
419,Alumina,H2-Boiler + H2-Calciner,China - North,25,0.06,end-state,,2030,,2021
420,Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - North,20,0.06,end-state,,2030,,2021
421,Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - North,25,0.06,transition,,2027,,2021
422,Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - North,25,0.06,transition,,2027,,2021
423,Alumina,MVR-Fossil-Boiler + H2-Calciner,China - North,25,0.06,end-state,,2030,,2021
424,Alumina,Gas-Boiler + Elec-Calciner,China - North West,20,0.06,transition,,2030,,2021
425,Alumina,Gas-Boiler + Gas-Calciner,China - North West,25,0.06,initial,,2020,,2021
426,Alumina,Gas-Boiler + Oil-Calciner,China - North West,25,0.06,initial,,2020,,2021
427,Alumina,Gas-Boiler + H2-Calciner,China - North West,25,0.06,transition,,2030,,2021
428,Alumina,Oil-Boiler + Elec-Calciner,China - North West,20,0.06,transition,,2030,,2021
429,Alumina,Oil-Boiler + Gas-Calciner,China - North West,25,0.06,initial,,2020,,2021
430,Alumina,Oil-Boiler + Oil-Calciner,China - North West,25,0.06,initial,,2020,,2021
431,Alumina,Oil-Boiler + H2-Calciner,China - North West,25,0.06,transition,,2030,,2021
432,Alumina,Coal-Boiler + Elec-Calciner,China - North West,20,0.06,transition,,2030,,2021
433,Alumina,Coal-Boiler + Gas-Calciner,China - North West,25,0.06,initial,,2020,,2021
434,Alumina,Coal-Boiler + Oil-Calciner,China - North West,25,0.06,initial,,2020,,2021
435,Alumina,Coal-Boiler + H2-Calciner,China - North West,25,0.06,transition,,2030,,2021
436,Alumina,Elec-Boiler + Elec-Calciner,China - North West,20,0.06,end-state,,2030,,2021
437,Alumina,Elec-Boiler + Gas-Calciner,China - North West,25,0.06,transition,,2020,,2021
438,Alumina,Elec-Boiler + Oil-Calciner,China - North West,25,0.06,transition,,2020,,2021
439,Alumina,Elec-Boiler + H2-Calciner,China - North West,25,0.06,end-state,,2030,,2021
440,Alumina,H2-Boiler + Elec-Calciner,China - North West,20,0.06,end-state,,2030,,2021
441,Alumina,H2-Boiler + Gas-Calciner,China - North West,25,0.06,transition,,2027,,2021
442,Alumina,H2-Boiler + Oil-Calciner,China - North West,25,0.06,transition,,2027,,2021
443,Alumina,H2-Boiler + H2-Calciner,China - North West,25,0.06,end-state,,2030,,2021
444,Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - North West,20,0.06,end-state,,2030,,2021
445,Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - North West,25,0.06,transition,,2027,,2021
446,Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - North West,25,0.06,transition,,2027,,2021
447,Alumina,MVR-Fossil-Boiler + H2-Calciner,China - North West,25,0.06,end-state,,2030,,2021
448,Alumina,Gas-Boiler + Elec-Calciner,China - North East,20,0.06,transition,,2030,,2021
449,Alumina,Gas-Boiler + Gas-Calciner,China - North East,25,0.06,initial,,2020,,2021
450,Alumina,Gas-Boiler + Oil-Calciner,China - North East,25,0.06,initial,,2020,,2021
451,Alumina,Gas-Boiler + H2-Calciner,China - North East,25,0.06,transition,,2030,,2021
452,Alumina,Oil-Boiler + Elec-Calciner,China - North East,20,0.06,transition,,2030,,2021
453,Alumina,Oil-Boiler + Gas-Calciner,China - North East,25,0.06,initial,,2020,,2021
454,Alumina,Oil-Boiler + Oil-Calciner,China - North East,25,0.06,initial,,2020,,2021
455,Alumina,Oil-Boiler + H2-Calciner,China - North East,25,0.06,transition,,2030,,2021
456,Alumina,Coal-Boiler + Elec-Calciner,China - North East,20,0.06,transition,,2030,,2021
457,Alumina,Coal-Boiler + Gas-Calciner,China - North East,25,0.06,initial,,2020,,2021
458,Alumina,Coal-Boiler + Oil-Calciner,China - North East,25,0.06,initial,,2020,,2021
459,Alumina,Coal-Boiler + H2-Calciner,China - North East,25,0.06,transition,,2030,,2021
460,Alumina,Elec-Boiler + Elec-Calciner,China - North East,20,0.06,end-state,,2030,,2021
461,Alumina,Elec-Boiler + Gas-Calciner,China - North East,25,0.06,transition,,2020,,2021
462,Alumina,Elec-Boiler + Oil-Calciner,China - North East,25,0.06,transition,,2020,,2021
463,Alumina,Elec-Boiler + H2-Calciner,China - North East,25,0.06,end-state,,2030,,2021
464,Alumina,H2-Boiler + Elec-Calciner,China - North East,20,0.06,end-state,,2030,,2021
465,Alumina,H2-Boiler + Gas-Calciner,China - North East,25,0.06,transition,,2027,,2021
466,Alumina,H2-Boiler + Oil-Calciner,China - North East,25,0.06,transition,,2027,,2021
467,Alumina,H2-Boiler + H2-Calciner,China - North East,25,0.06,end-state,,2030,,2021
468,Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - North East,20,0.06,end-state,,2030,,2021
469,Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - North East,25,0.06,transition,,2027,,2021
470,Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - North East,25,0.06,transition,,2027,,2021
471,Alumina,MVR-Fossil-Boiler + H2-Calciner,China - North East,25,0.06,end-state,,2030,,2021
472,Alumina,Gas-Boiler + Elec-Calciner,China - Central,20,0.06,transition,,2030,,2021
473,Alumina,Gas-Boiler + Gas-Calciner,China - Central,25,0.06,initial,,2020,,2021
474,Alumina,Gas-Boiler + Oil-Calciner,China - Central,25,0.06,initial,,2020,,2021
475,Alumina,Gas-Boiler + H2-Calciner,China - Central,25,0.06,transition,,2030,,2021
476,Alumina,Oil-Boiler + Elec-Calciner,China - Central,20,0.06,transition,,2030,,2021
477,Alumina,Oil-Boiler + Gas-Calciner,China - Central,25,0.06,initial,,2020,,2021
478,Alumina,Oil-Boiler + Oil-Calciner,China - Central,25,0.06,initial,,2020,,2021
479,Alumina,Oil-Boiler + H2-Calciner,China - Central,25,0.06,transition,,2030,,2021
480,Alumina,Coal-Boiler + Elec-Calciner,China - Central,20,0.06,transition,,2030,,2021
481,Alumina,Coal-Boiler + Gas-Calciner,China - Central,25,0.06,initial,,2020,,2021
482,Alumina,Coal-Boiler + Oil-Calciner,China - Central,25,0.06,initial,,2020,,2021
483,Alumina,Coal-Boiler + H2-Calciner,China - Central,25,0.06,transition,,2030,,2021
484,Alumina,Elec-Boiler + Elec-Calciner,China - Central,20,0.06,end-state,,2030,,2021
485,Alumina,Elec-Boiler + Gas-Calciner,China - Central,25,0.06,transition,,2020,,2021
486,Alumina,Elec-Boiler + Oil-Calciner,China - Central,25,0.06,transition,,2020,,2021
487,Alumina,Elec-Boiler + H2-Calciner,China - Central,25,0.06,end-state,,2030,,2021
488,Alumina,H2-Boiler + Elec-Calciner,China - Central,20,0.06,end-state,,2030,,2021
489,Alumina,H2-Boiler + Gas-Calciner,China - Central,25,0.06,transition,,2027,,2021
490,Alumina,H2-Boiler + Oil-Calciner,China - Central,25,0.06,transition,,2027,,2021
491,Alumina,H2-Boiler + H2-Calciner,China - Central,25,0.06,end-state,,2030,,2021
492,Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - Central,20,0.06,end-state,,2030,,2021
493,Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - Central,25,0.06,transition,,2027,,2021
494,Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - Central,25,0.06,transition,,2027,,2021
495,Alumina,MVR-Fossil-Boiler + H2-Calciner,China - Central,25,0.06,end-state,,2030,,2021
496,Alumina,Gas-Boiler + Elec-Calciner,China - South,20,0.06,transition,,2030,,2021
497,Alumina,Gas-Boiler + Gas-Calciner,China - South,25,0.06,initial,,2020,,2021
498,Alumina,Gas-Boiler + Oil-Calciner,China - South,25,0.06,initial,,2020,,2021
499,Alumina,Gas-Boiler + H2-Calciner,China - South,25,0.06,transition,,2030,,2021
500,Alumina,Oil-Boiler + Elec-Calciner,China - South,20,0.06,transition,,2030,,2021
501,Alumina,Oil-Boiler + Gas-Calciner,China - South,25,0.06,initial,,2020,,2021
502,Alumina,Oil-Boiler + Oil-Calciner,China - South,25,0.06,initial,,2020,,2021
503,Alumina,Oil-Boiler + H2-Calciner,China - South,25,0.06,transition,,2030,,2021
504,Alumina,Coal-Boiler + Elec-Calciner,China - South,20,0.06,transition,,2030,,2021
505,Alumina,Coal-Boiler + Gas-Calciner,China - South,25,0.06,initial,,2020,,2021
506,Alumina,Coal-Boiler + Oil-Calciner,China - South,25,0.06,initial,,2020,,2021
507,Alumina,Coal-Boiler + H2-Calciner,China - South,25,0.06,transition,,2030,,2021
508,Alumina,Elec-Boiler + Elec-Calciner,China - South,20,0.06,end-state,,2030,,2021
509,Alumina,Elec-Boiler + Gas-Calciner,China - South,25,0.06,transition,,2020,,2021
510,Alumina,Elec-Boiler + Oil-Calciner,China - South,25,0.06,transition,,2020,,2021
511,Alumina,Elec-Boiler + H2-Calciner,China - South,25,0.06,end-state,,2030,,2021
512,Alumina,H2-Boiler + Elec-Calciner,China - South,20,0.06,end-state,,2030,,2021
513,Alumina,H2-Boiler + Gas-Calciner,China - South,25,0.06,transition,,2027,,2021
514,Alumina,H2-Boiler + Oil-Calciner,China - South,25,0.06,transition,,2027,,2021
515,Alumina,H2-Boiler + H2-Calciner,China - South,25,0.06,end-state,,2030,,2021
516,Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - South,20,0.06,end-state,,2030,,2021
517,Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - South,25,0.06,transition,,2027,,2021
518,Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - South,25,0.06,transition,,2027,,2021
519,Alumina,MVR-Fossil-Boiler + H2-Calciner,China - South,25,0.06,end-state,,2030,,2021
520,Alumina,Gas-Boiler + Elec-Calciner,China - East,20,0.06,transition,,2030,,2021
521,Alumina,Gas-Boiler + Gas-Calciner,China - East,25,0.06,initial,,2020,,2021
522,Alumina,Gas-Boiler + Oil-Calciner,China - East,25,0.06,initial,,2020,,2021
523,Alumina,Gas-Boiler + H2-Calciner,China - East,25,0.06,transition,,2030,,2021
524,Alumina,Oil-Boiler + Elec-Calciner,China - East,20,0.06,transition,,2030,,2021
525,Alumina,Oil-Boiler + Gas-Calciner,China - East,25,0.06,initial,,2020,,2021
526,Alumina,Oil-Boiler + Oil-Calciner,China - East,25,0.06,initial,,2020,,2021
527,Alumina,Oil-Boiler + H2-Calciner,China - East,25,0.06,transition,,2030,,2021
528,Alumina,Coal-Boiler + Elec-Calciner,China - East,20,0.06,transition,,2030,,2021
529,Alumina,Coal-Boiler + Gas-Calciner,China - East,25,0.06,initial,,2020,,2021
530,Alumina,Coal-Boiler + Oil-Calciner,China - East,25,0.06,initial,,2020,,2021
531,Alumina,Coal-Boiler + H2-Calciner,China - East,25,0.06,transition,,2030,,2021
532,Alumina,Elec-Boiler + Elec-Calciner,China - East,20,0.06,end-state,,2030,,2021
533,Alumina,Elec-Boiler + Gas-Calciner,China - East,25,0.06,transition,,2020,,2021
534,Alumina,Elec-Boiler + Oil-Calciner,China - East,25,0.06,transition,,2020,,2021
535,Alumina,Elec-Boiler + H2-Calciner,China - East,25,0.06,end-state,,2030,,2021
536,Alumina,H2-Boiler + Elec-Calciner,China - East,20,0.06,end-state,,2030,,2021
537,Alumina,H2-Boiler + Gas-Calciner,China - East,25,0.06,transition,,2027,,2021
538,Alumina,H2-Boiler + Oil-Calciner,China - East,25,0.06,transition,,2027,,2021
539,Alumina,H2-Boiler + H2-Calciner,China - East,25,0.06,end-state,,2030,,2021
540,Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - East,20,0.06,end-state,,2030,,2021
541,Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - East,25,0.06,transition,,2027,,2021
542,Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - East,25,0.06,transition,,2027,,2021
