product,year,region,scope,scenario,unit,name,emissivity_type,emission_factor_ch4
Ammonia,2043,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002057
Ammonium nitrate,2043,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002057
Urea,2043,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002057
Ammonia,2043,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002057
Ammonium nitrate,2043,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002057
Urea,2043,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002057
Ammonia,2043,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002057
Ammonium nitrate,2043,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002057
Urea,2043,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002057
Ammonia,2043,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00019735347251509201
Ammonium nitrate,2043,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00019735347251509201
Urea,2043,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00019735347251509201
Ammonia,2043,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00023266503314777194
Ammonium nitrate,2043,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00023266503314777194
Urea,2043,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00023266503314777194
Ammonia,2043,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00019735347251509201
Ammonium nitrate,2043,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00019735347251509201
Urea,2043,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00019735347251509201
Ammonia,2043,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00019735347251509201
Ammonium nitrate,2043,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00019735347251509201
Urea,2043,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00019735347251509201
Ammonia,2043,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00024810633690278594
Ammonium nitrate,2043,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00024810633690278594
Urea,2043,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00024810633690278594
Ammonia,2043,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00019735347251509201
Ammonium nitrate,2043,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00019735347251509201
Urea,2043,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00019735347251509201
Ammonia,2043,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00045188968497670575
Ammonium nitrate,2043,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00045188968497670575
Urea,2043,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00045188968497670575
Ammonia,2043,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0010243581819249165
Ammonium nitrate,2043,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0010243581819249165
Urea,2043,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0010243581819249165
Ammonia,2043,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004432858863897622
Ammonium nitrate,2043,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004432858863897622
Urea,2043,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004432858863897622
Ammonia,2043,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002001171056035214
Ammonium nitrate,2043,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002001171056035214
Urea,2043,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002001171056035214
Ammonia,2043,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002057
Ammonium nitrate,2043,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002057
Urea,2043,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002057
Ammonia,2043,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004432858863897622
Ammonium nitrate,2043,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004432858863897622
Urea,2043,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004432858863897622
Ammonia,2043,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002057
Ammonium nitrate,2043,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002057
Urea,2043,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002057
Ammonia,2043,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00045188968497670575
Ammonium nitrate,2043,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00045188968497670575
Urea,2043,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00045188968497670575
Ammonia,2043,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002057
Ammonium nitrate,2043,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002057
Urea,2043,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002057
Ammonia,2043,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0010243581819249165
Ammonium nitrate,2043,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0010243581819249165
Urea,2043,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0010243581819249165
Ammonia,2043,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002057
Ammonium nitrate,2043,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002057
Urea,2043,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002057
Ammonia,2043,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002001171056035214
Ammonium nitrate,2043,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002001171056035214
Urea,2043,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002001171056035214
Ammonia,2044,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Ammonium nitrate,2044,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Urea,2044,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Ammonia,2044,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Ammonium nitrate,2044,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Urea,2044,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Ammonia,2044,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Ammonium nitrate,2044,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Urea,2044,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Ammonia,2044,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Ammonium nitrate,2044,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Urea,2044,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Ammonia,2044,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Ammonium nitrate,2044,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Urea,2044,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Ammonia,2044,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Ammonium nitrate,2044,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Urea,2044,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Ammonia,2044,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Ammonium nitrate,2044,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Urea,2044,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Ammonia,2044,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Ammonium nitrate,2044,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Urea,2044,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Ammonia,2044,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Ammonium nitrate,2044,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Urea,2044,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Ammonia,2044,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Ammonium nitrate,2044,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Urea,2044,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Ammonia,2044,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0001924604112130649
Ammonium nitrate,2044,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0001924604112130649
Urea,2044,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0001924604112130649
Ammonia,2044,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002268964786069181
Ammonium nitrate,2044,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002268964786069181
Urea,2044,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002268964786069181
Ammonia,2044,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0001924604112130649
Ammonium nitrate,2044,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0001924604112130649
Urea,2044,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0001924604112130649
Ammonia,2044,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0001924604112130649
Ammonium nitrate,2044,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0001924604112130649
Urea,2044,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0001924604112130649
Ammonia,2044,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00024195494012007224
Ammonium nitrate,2044,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00024195494012007224
Urea,2044,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00024195494012007224
Ammonia,2044,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0001924604112130649
Ammonium nitrate,2044,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0001924604112130649
Urea,2044,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0001924604112130649
Ammonia,2044,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00044068580848967995
Ammonium nitrate,2044,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00044068580848967995
Urea,2044,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00044068580848967995
Ammonia,2044,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0009989608716292572
Ammonium nitrate,2044,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0009989608716292572
Urea,2044,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0009989608716292572
Ammonia,2044,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00043229532722307385
Ammonium nitrate,2044,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00043229532722307385
Urea,2044,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00043229532722307385
Ammonia,2044,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00019515552447285558
Ammonium nitrate,2044,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00019515552447285558
Urea,2044,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00019515552447285558
Ammonia,2044,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Ammonium nitrate,2044,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Urea,2044,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Ammonia,2044,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00043229532722307385
Ammonium nitrate,2044,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00043229532722307385
Urea,2044,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00043229532722307385
Ammonia,2044,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Ammonium nitrate,2044,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Urea,2044,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Ammonia,2044,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00044068580848967995
Ammonium nitrate,2044,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00044068580848967995
Urea,2044,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00044068580848967995
Ammonia,2044,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Ammonium nitrate,2044,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Urea,2044,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Ammonia,2044,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0009989608716292572
Ammonium nitrate,2044,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0009989608716292572
Urea,2044,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0009989608716292572
Ammonia,2044,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Ammonium nitrate,2044,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Urea,2044,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0002006
Ammonia,2044,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00019515552447285558
Ammonium nitrate,2044,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00019515552447285558
Urea,2044,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00019515552447285558
Ammonia,2045,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Ammonium nitrate,2045,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Urea,2045,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Ammonia,2045,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Ammonium nitrate,2045,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Urea,2045,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Ammonia,2045,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Ammonium nitrate,2045,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Urea,2045,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Ammonia,2045,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Ammonium nitrate,2045,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Urea,2045,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Ammonia,2045,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Ammonium nitrate,2045,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Urea,2045,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Ammonia,2045,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Ammonium nitrate,2045,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Urea,2045,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Ammonia,2045,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Ammonium nitrate,2045,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Urea,2045,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Ammonia,2045,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Ammonium nitrate,2045,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Urea,2045,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Ammonia,2045,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Ammonium nitrate,2045,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Urea,2045,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Ammonia,2045,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Ammonium nitrate,2045,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Urea,2045,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Ammonia,2045,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00018756734991103784
Ammonium nitrate,2045,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00018756734991103784
Urea,2045,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00018756734991103784
Ammonia,2045,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00022112792406606423
Ammonium nitrate,2045,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00022112792406606423
Urea,2045,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00022112792406606423
Ammonia,2045,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00018756734991103784
Ammonium nitrate,2045,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00018756734991103784
Urea,2045,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00018756734991103784
Ammonia,2045,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00018756734991103784
Ammonium nitrate,2045,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00018756734991103784
Urea,2045,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00018756734991103784
Ammonia,2045,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00023580354333735854
Ammonium nitrate,2045,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00023580354333735854
Urea,2045,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00023580354333735854
Ammonia,2045,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00018756734991103784
Ammonium nitrate,2045,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00018756734991103784
Urea,2045,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00018756734991103784
Ammonia,2045,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004294819320026542
Ammonium nitrate,2045,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004294819320026542
Urea,2045,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004294819320026542
Ammonia,2045,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0009735635613335982
Ammonium nitrate,2045,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0009735635613335982
Urea,2045,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0009735635613335982
Ammonia,2045,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00042130476805638553
Ammonium nitrate,2045,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00042130476805638553
Urea,2045,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00042130476805638553
Ammonia,2045,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00019019394334218975
Ammonium nitrate,2045,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00019019394334218975
Urea,2045,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00019019394334218975
Ammonia,2045,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Ammonium nitrate,2045,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Urea,2045,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Ammonia,2045,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00042130476805638553
Ammonium nitrate,2045,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00042130476805638553
Urea,2045,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00042130476805638553
Ammonia,2045,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Ammonium nitrate,2045,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Urea,2045,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Ammonia,2045,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004294819320026542
Ammonium nitrate,2045,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004294819320026542
Urea,2045,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004294819320026542
Ammonia,2045,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Ammonium nitrate,2045,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Urea,2045,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Ammonia,2045,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0009735635613335982
Ammonium nitrate,2045,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0009735635613335982
Urea,2045,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0009735635613335982
Ammonia,2045,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Ammonium nitrate,2045,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Urea,2045,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.0001955
Ammonia,2045,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00019019394334218975
Ammonium nitrate,2045,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00019019394334218975
Urea,2045,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00019019394334218975
Ammonia,2046,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Ammonium nitrate,2046,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Urea,2046,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Ammonia,2046,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Ammonium nitrate,2046,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Urea,2046,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Ammonia,2046,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Ammonium nitrate,2046,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Urea,2046,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Ammonia,2046,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Ammonium nitrate,2046,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Urea,2046,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Ammonia,2046,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Ammonium nitrate,2046,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Urea,2046,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Ammonia,2046,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Ammonium nitrate,2046,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Urea,2046,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Ammonia,2046,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Ammonium nitrate,2046,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Urea,2046,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Ammonia,2046,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Ammonium nitrate,2046,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Urea,2046,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Ammonia,2046,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Ammonium nitrate,2046,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Urea,2046,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Ammonia,2046,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Ammonium nitrate,2046,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Urea,2046,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.00019040000000000002
Ammonia,2046,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0001826742886090108
Ammonium nitrate,2046,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0001826742886090108
Urea,2046,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0001826742886090108
Ammonia,2046,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002153593695252104
Ammonium nitrate,2046,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002153593695252104
Urea,2046,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002153593695252104
Ammonia,2046,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0001826742886090108
Ammonium nitrate,2046,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0001826742886090108
Urea,2046,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0001826742886090108
Ammonia,2046,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0001826742886090108
Ammonium nitrate,2046,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0001826742886090108
Urea,2046,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0001826742886090108
Ammonia,2046,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002296521465546449
Ammonium nitrate,2046,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002296521465546449
Urea,2046,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002296521465546449
Ammonia,2046,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0001826742886090108
Ammonium nitrate,2046,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0001826742886090108
Urea,2046,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0001826742886090108
Ammonia,2046,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004182780555156285
Ammonium nitrate,2046,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004182780555156285
Urea,2046,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004182780555156285
Ammonia,2046,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0009481662510379392
Ammonium nitrate,2046,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0009481662510379392
Urea,2046,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0009481662510379392
