product,year,region,scope,scenario,unit,name,emissivity_type,emission_factor_co2
Ammonium nitrate,2024,Namibia,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2024,Namibia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2024,Australia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2024,Australia,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2024,Australia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2024,China,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2024,China,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2024,China,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2024,Rest of Asia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2024,Rest of Asia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2024,Rest of Asia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2024,North America,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2024,North America,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2024,North America,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2024,Russia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2024,Russia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2024,Russia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2024,Europe,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2024,Europe,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2024,Europe,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2024,India,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2024,India,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2024,India,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2024,Middle East,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2024,Middle East,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2024,Middle East,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2024,Africa,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2024,Africa,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2024,Africa,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2024,Latin America,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2024,Latin America,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2024,Latin America,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2024,Oceania,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2024,Oceania,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2024,Oceania,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2024,Brazil,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2024,Brazil,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2024,Brazil,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2024,Saudi Arabia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2024,Saudi Arabia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2024,Saudi Arabia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2024,Namibia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2024,Namibia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2024,Namibia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2024,Australia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2024,Australia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2024,Australia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2024,China,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2024,China,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2024,China,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2024,Rest of Asia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2024,Rest of Asia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2024,Rest of Asia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2024,North America,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2024,North America,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2024,North America,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2024,Russia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2024,Russia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2024,Russia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2024,Europe,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2024,Europe,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2024,Europe,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2024,India,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2024,India,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2024,India,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2024,Middle East,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2024,Middle East,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2024,Middle East,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2024,Africa,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2024,Africa,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2024,Africa,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2024,Latin America,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2024,Latin America,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2024,Latin America,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2024,Oceania,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2024,Oceania,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2024,Oceania,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2024,Brazil,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2024,Brazil,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2024,Brazil,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2024,Saudi Arabia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2024,Saudi Arabia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2024,Saudi Arabia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2024,Namibia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2024,Namibia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2024,Namibia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2024,Australia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2024,Australia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2024,Australia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2024,China,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2024,China,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2024,China,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2024,Rest of Asia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2024,Rest of Asia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2024,Rest of Asia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2024,North America,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2024,North America,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2024,North America,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2024,Russia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2024,Russia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2024,Russia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2024,Europe,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2024,Europe,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2024,Europe,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2024,India,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2024,India,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2024,India,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2024,Middle East,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2024,Middle East,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2024,Middle East,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2024,Africa,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2024,Africa,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2024,Africa,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2024,Latin America,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2024,Latin America,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2024,Latin America,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2024,Oceania,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2024,Oceania,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2024,Oceania,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2024,Brazil,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2024,Brazil,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2024,Brazil,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2024,Saudi Arabia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2024,Saudi Arabia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2024,Saudi Arabia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2024,Namibia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2024,Namibia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2024,Namibia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2024,Australia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2024,Australia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2024,Australia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2024,China,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2024,China,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2024,China,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2024,Rest of Asia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2024,Rest of Asia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2024,Rest of Asia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2024,North America,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2024,North America,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2024,North America,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2024,Russia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2024,Russia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2024,Russia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2024,Europe,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2024,Europe,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2024,Europe,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2024,India,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2024,India,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2024,India,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2024,Middle East,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2024,Middle East,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2024,Middle East,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2024,Africa,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2024,Africa,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2024,Africa,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2024,Latin America,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2024,Latin America,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2024,Latin America,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2024,Oceania,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2024,Oceania,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2024,Oceania,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2024,Brazil,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2024,Brazil,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2024,Brazil,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2024,Saudi Arabia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2024,Saudi Arabia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2024,Saudi Arabia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2024,Namibia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2024,Namibia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2024,Namibia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2024,Australia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2024,Australia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2024,Australia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2024,China,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2024,Rest of Asia,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2024,North America,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2024,Russia,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2024,Europe,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2024,India,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2024,Middle East,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2024,Africa,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2024,Latin America,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2024,Oceania,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2024,Brazil,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2024,Saudi Arabia,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2024,Namibia,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2024,Australia,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Ammonia,2024,Brazil,2,,tCO2/GJ,Electricity - grid,Fossil,0.04562681181678913
Ammonium nitrate,2024,Brazil,2,,tCO2/GJ,Electricity - grid,Fossil,0.04562681181678913
Urea,2024,Brazil,2,,tCO2/GJ,Electricity - grid,Fossil,0.04562681181678913
Ammonia,2024,Brazil,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.004311078244923982
Ammonium nitrate,2024,Brazil,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.004311078244923982
Urea,2024,Brazil,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.004311078244923982
Ammonia,2024,Saudi Arabia,2,,tCO2/GJ,Electricity - grid,Fossil,0.05711566389433821
Ammonium nitrate,2024,Saudi Arabia,2,,tCO2/GJ,Electricity - grid,Fossil,0.05711566389433821
Urea,2024,Saudi Arabia,2,,tCO2/GJ,Electricity - grid,Fossil,0.05711566389433821
Ammonia,2024,Saudi Arabia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.00376576775154849
Ammonium nitrate,2024,Saudi Arabia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.00376576775154849
Urea,2024,Saudi Arabia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.00376576775154849
Ammonia,2024,Namibia,2,,tCO2/GJ,Electricity - grid,Fossil,0.11073776563522437
Ammonium nitrate,2024,Namibia,2,,tCO2/GJ,Electricity - grid,Fossil,0.11073776563522437
Urea,2024,Namibia,2,,tCO2/GJ,Electricity - grid,Fossil,0.11073776563522437
Ammonia,2024,Namibia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.009468788154002997
Ammonium nitrate,2024,Namibia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.009468788154002997
Urea,2024,Namibia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.009468788154002997
Ammonia,2024,Australia,2,,tCO2/GJ,Electricity - grid,Fossil,0.1423017244520289
Ammonium nitrate,2024,Australia,2,,tCO2/GJ,Electricity - grid,Fossil,0.1423017244520289
Urea,2024,Australia,2,,tCO2/GJ,Electricity - grid,Fossil,0.1423017244520289
Ammonia,2024,Australia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.001193898633069093
Ammonium nitrate,2024,Australia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.001193898633069093
Urea,2024,Australia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.001193898633069093
Ammonia,2025,China,2,,tCO2/GJ,Electricity - grid,Fossil,0.15734571243676534
Ammonium nitrate,2025,China,2,,tCO2/GJ,Electricity - grid,Fossil,0.15734571243676534
Urea,2025,China,2,,tCO2/GJ,Electricity - grid,Fossil,0.15734571243676534
Ammonia,2025,North America,2,,tCO2/GJ,Electricity - grid,Fossil,0.07636808823771006
Ammonium nitrate,2025,North America,2,,tCO2/GJ,Electricity - grid,Fossil,0.07636808823771006
Urea,2025,North America,2,,tCO2/GJ,Electricity - grid,Fossil,0.07636808823771006
Ammonia,2025,Rest of Asia,2,,tCO2/GJ,Electricity - grid,Fossil,0.11843716093585896
Ammonium nitrate,2025,Rest of Asia,2,,tCO2/GJ,Electricity - grid,Fossil,0.11843716093585896
Urea,2025,Rest of Asia,2,,tCO2/GJ,Electricity - grid,Fossil,0.11843716093585896
Ammonia,2025,Russia,2,,tCO2/GJ,Electricity - grid,Fossil,0.07620168614025047
Ammonium nitrate,2025,Russia,2,,tCO2/GJ,Electricity - grid,Fossil,0.07620168614025047
Urea,2025,Russia,2,,tCO2/GJ,Electricity - grid,Fossil,0.07620168614025047
Ammonia,2025,Europe,2,,tCO2/GJ,Electricity - grid,Fossil,0.05504453666587662
Ammonium nitrate,2025,Europe,2,,tCO2/GJ,Electricity - grid,Fossil,0.05504453666587662
Urea,2025,Europe,2,,tCO2/GJ,Electricity - grid,Fossil,0.05504453666587662
Ammonia,2025,India,2,,tCO2/GJ,Electricity - grid,Fossil,0.1800018970140602
Ammonium nitrate,2025,India,2,,tCO2/GJ,Electricity - grid,Fossil,0.1800018970140602
Urea,2025,India,2,,tCO2/GJ,Electricity - grid,Fossil,0.1800018970140602
Ammonia,2025,Middle East,2,,tCO2/GJ,Electricity - grid,Fossil,0.052730384635192806
Ammonium nitrate,2025,Middle East,2,,tCO2/GJ,Electricity - grid,Fossil,0.052730384635192806
Urea,2025,Middle East,2,,tCO2/GJ,Electricity - grid,Fossil,0.052730384635192806
Ammonia,2025,Africa,2,,tCO2/GJ,Electricity - grid,Fossil,0.10825867369212872
Ammonium nitrate,2025,Africa,2,,tCO2/GJ,Electricity - grid,Fossil,0.10825867369212872
Urea,2025,Africa,2,,tCO2/GJ,Electricity - grid,Fossil,0.10825867369212872
Ammonia,2025,Latin America,2,,tCO2/GJ,Electricity - grid,Fossil,0.043144404499071684
Ammonium nitrate,2025,Latin America,2,,tCO2/GJ,Electricity - grid,Fossil,0.043144404499071684
Urea,2025,Latin America,2,,tCO2/GJ,Electricity - grid,Fossil,0.043144404499071684
Ammonia,2025,Oceania,2,,tCO2/GJ,Electricity - grid,Fossil,0.1360688137625855
Ammonium nitrate,2025,Oceania,2,,tCO2/GJ,Electricity - grid,Fossil,0.1360688137625855
Urea,2025,Oceania,2,,tCO2/GJ,Electricity - grid,Fossil,0.1360688137625855
Ammonia,2025,China,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007713245884942376
Ammonium nitrate,2025,China,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007713245884942376
Urea,2025,China,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007713245884942376
Ammonia,2025,North America,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0006941624162999874
Ammonium nitrate,2025,North America,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0006941624162999874
Urea,2025,North America,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0006941624162999874
Ammonia,2025,Rest of Asia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007713245884942376
Ammonium nitrate,2025,Rest of Asia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007713245884942376
Urea,2025,Rest of Asia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007713245884942376
Ammonia,2025,Russia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007713245884942376
Ammonium nitrate,2025,Russia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007713245884942376
Urea,2025,Russia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007713245884942376
Ammonia,2025,Europe,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0013724479491963194
Ammonium nitrate,2025,Europe,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0013724479491963194
Urea,2025,Europe,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0013724479491963194
Ammonia,2025,India,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007713245884942376
Ammonium nitrate,2025,India,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007713245884942376
Urea,2025,India,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007713245884942376
Ammonia,2025,Middle East,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0036839032352104792
Ammonium nitrate,2025,Middle East,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0036839032352104792
Urea,2025,Middle East,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0036839032352104792
Ammonia,2025,Africa,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0092629449332638
Ammonium nitrate,2025,Africa,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0092629449332638
Urea,2025,Africa,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0092629449332638
Ammonia,2025,Latin America,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.004217359152643025
Ammonium nitrate,2025,Latin America,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.004217359152643025
Urea,2025,Latin America,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.004217359152643025
Ammonia,2025,Oceania,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.001167944314958895
Ammonium nitrate,2025,Oceania,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.001167944314958895
Urea,2025,Oceania,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.001167944314958895
Ammonia,2025,China,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2025,China,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2025,China,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2025,Rest of Asia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2025,Rest of Asia,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2025,Rest of Asia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2025,North America,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2025,North America,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2025,North America,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2025,Russia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2025,Russia,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2025,Russia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2025,Europe,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2025,Europe,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2025,Europe,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2025,India,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2025,India,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2025,India,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2025,Middle East,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2025,Middle East,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2025,Middle East,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2025,Africa,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2025,Africa,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2025,Africa,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2025,Latin America,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2025,Latin America,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2025,Latin America,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2025,Oceania,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2025,Oceania,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2025,Oceania,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2025,Brazil,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2025,Brazil,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2025,Brazil,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2025,Saudi Arabia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2025,Saudi Arabia,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2025,Saudi Arabia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2025,Namibia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2025,Namibia,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2025,Namibia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2025,Australia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2025,Australia,1,,tCO2/GJ,Coal,Fossil,0.0946
