product,scenario,region,year,value
Ammonia,NZ+Circular,Rest of Asia,2046,376.7
Ammonia,NZ+Circular,Oceania,2046,3.1
Ammonia,NZ+Circular,Global,2047,875.1
Ammonia,NZ+Circular,North America,2047,90.6
Ammonia,NZ+Circular,Latin America,2047,36.7
Ammonia,NZ+Circular,Africa,2047,48.9
Ammonia,NZ+Circular,Middle East,2047,55.7
Ammonia,NZ+Circular,Russia,2047,12
Ammonia,NZ+Circular,Europe,2047,140.5
Ammonia,NZ+Circular,China,2047,68.6
Ammonia,NZ+Circular,India,2047,33.4
Ammonia,NZ+Circular,Rest of Asia,2047,385.7
Ammonia,NZ+Circular,Oceania,2047,3.1
Ammonia,NZ+Circular,Global,2048,891.8
Ammonia,NZ+Circular,North America,2048,92.2
Ammonia,NZ+Circular,Latin America,2048,37.2
Ammonia,NZ+Circular,Africa,2048,49.9
Ammonia,NZ+Circular,Middle East,2048,56.7
Ammonia,NZ+Circular,Russia,2048,12.1
Ammonia,NZ+Circular,Europe,2048,142.9
Ammonia,NZ+Circular,China,2048,69.7
Ammonia,NZ+Circular,India,2048,33.5
Ammonia,NZ+Circular,Rest of Asia,2048,394.5
Ammonia,NZ+Circular,Oceania,2048,3.1
Ammonia,NZ+Circular,Global,2049,912.1
Ammonia,NZ+Circular,North America,2049,94.1
Ammonia,NZ+Circular,Latin America,2049,37.7
Ammonia,NZ+Circular,Africa,2049,51
Ammonia,NZ+Circular,Middle East,2049,58.1
Ammonia,NZ+Circular,Russia,2049,12.3
Ammonia,NZ+Circular,Europe,2049,146
Ammonia,NZ+Circular,China,2049,71.1
Ammonia,NZ+Circular,India,2049,33.6
Ammonia,NZ+Circular,Rest of Asia,2049,405.1
Ammonia,NZ+Circular,Oceania,2049,3.1
Ammonia,NZ+Circular,Global,2050,926.6
Ammonia,NZ+Circular,North America,2050,95.5
Ammonia,NZ+Circular,Latin America,2050,38.1
Ammonia,NZ+Circular,Africa,2050,51.9
Ammonia,NZ+Circular,Middle East,2050,59
Ammonia,NZ+Circular,Russia,2050,12.4
Ammonia,NZ+Circular,Europe,2050,148.1
Ammonia,NZ+Circular,China,2050,72
Ammonia,NZ+Circular,India,2050,33.7
Ammonia,NZ+Circular,Rest of Asia,2050,412.9
Ammonia,NZ+Circular,Oceania,2050,3.1
