,Unnamed: 0,product,technology_origin,region,switch_type,technology_destination,year,tco,lcox,switch_capex,salvage_value,marginal cost,delta_co2_scope1,delta_co2_scope2,delta_co2_scope3_upstream,delta_co2_scope3_downstream,tco_normalized,sum_emissions_delta,sum_emissions_delta_normalized,decommission_bau_score,decommission_bau_score_binned,decommission_bau_ranking
5977,5977,Ammonia,Biomass Gasification + ammonia synthesis,Latin America,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
5978,5978,Ammonia,ESMR Gas + CCS + ammonia synthesis,Latin America,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.057222,0.0,0.11628,0.0,0.0,1.173502,0.9640651119666767,0.0,6,2480.5
5979,5979,Ammonia,Methane Pyrolysis + ammonia synthesis,Latin America,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,2.27205,0.0,0.23085,0.0,0.0,3.5029000000000003,0.4816115591831507,0.0,6,2480.5
5980,5980,Ammonia,Natural Gas SMR + ammonia synthesis,Middle East,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,1.95228,0.089579946,0.18444,0.0,0.0,3.226299946,0.5388996133295075,0.0,6,2480.5
5981,5981,Ammonia,Coal Gasification + ammonia synthesis,Middle East,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,3.5948,0.662891599,0.48548192,0.0,0.0,5.743173519,0.017617034225027806,0.0,6,2480.5
5982,5982,Ammonia,Natural Gas ATR + CCS + ammonia synthesis,Middle East,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.08415,0.0,0.14787,0.0,0.0,1.23202,0.9519451492115845,0.0,6,2480.5
5983,5983,Ammonia,Natural Gas SMR + CCS (process emissions only) + ammonia synthesis,Middle East,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.865062,0.125411924,0.18444,0.0,0.0,2.174913924,0.7566575583697446,0.0,6,2480.5
5984,5984,Ammonia,Natural Gas SMR + CCS + ammonia synthesis,Middle East,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.112761,0.0,0.16059,0.0,0.0,1.273351,0.9433848740717862,0.0,6,2480.5
5985,5985,Ammonia,Coal Gasification+ CCS + ammonia synthesis,Middle East,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.261569,0.0,0.48548192,0.0,0.0,1.74705092,0.8452744569780684,0.0,6,2480.5
5986,5986,Ammonia,Electrolyser + SMR + ammonia synthesis,Middle East,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,1.4448555,0.0,0.1365015,0.0,0.0,2.581357,0.6724770507791721,0.0,6,2480.5
5987,5987,Ammonia,Electrolyser + Coal Gasification + ammonia synthesis,Middle East,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,3.05558,0.0,0.412659632,0.0,0.0,4.4682396319999995,0.2816751227729104,0.0,6,2480.5
5988,5988,Ammonia,GHR + CCS + ammonia synthesis,Middle East,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.09246402,0.0,0.1316838,0.0,0.0,1.22414782,0.9535755967388646,0.0,6,2480.5
5989,5989,Ammonia,Electrolyser - grid PPA + ammonia synthesis,Middle East,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
5990,5990,Ammonia,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,Middle East,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
5991,5991,Ammonia,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,Middle East,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
5992,5992,Ammonia,Biomass Digestion + ammonia synthesis,Middle East,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
5993,5993,Ammonia,Biomass Gasification + ammonia synthesis,Middle East,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
5994,5994,Ammonia,ESMR Gas + CCS + ammonia synthesis,Middle East,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.057222,0.0,0.10812,0.0,0.0,1.1653419999999999,0.9657551713685967,0.0,6,2480.5
5995,5995,Ammonia,Methane Pyrolysis + ammonia synthesis,Middle East,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,2.27205,0.0,0.21465,0.0,0.0,3.4867,0.48496682417225667,0.0,6,2480.5
5996,5996,Ammonia,Natural Gas SMR + ammonia synthesis,North America,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,1.95228,0.044860203,0.53244,0.0,0.0,3.529580203,0.47608568566289544,0.0,6,2480.5
5997,5997,Ammonia,Coal Gasification + ammonia synthesis,North America,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,3.5948,0.331965503,0.48548192,0.0,0.0,5.412247423,0.08615683323060008,0.0,6,2480.5
5998,5998,Ammonia,Natural Gas ATR + CCS + ammonia synthesis,North America,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.08415,0.0,0.42687,0.0,0.0,1.51102,0.894160029954762,0.0,6,2480.5
5999,5999,Ammonia,Natural Gas SMR + CCS (process emissions only) + ammonia synthesis,North America,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.865062,0.062804284,0.53244,0.0,0.0,2.460306284,0.6975484846866407,0.0,6,2480.5
6000,6000,Ammonia,Natural Gas SMR + CCS + ammonia synthesis,North America,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.112761,0.0,0.46359,0.0,0.0,1.576351,0.8806289918681403,0.0,6,2480.5
6001,6001,Ammonia,Coal Gasification+ CCS + ammonia synthesis,North America,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.261569,0.0,0.48548192,0.0,0.0,1.74705092,0.8452744569780684,0.0,6,2480.5
6002,6002,Ammonia,Electrolyser + SMR + ammonia synthesis,North America,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,1.4448555,0.0,0.3940515,0.0,0.0,2.838907,0.6191345509060731,0.0,6,2480.5
6003,6003,Ammonia,Electrolyser + Coal Gasification + ammonia synthesis,North America,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,3.05558,0.0,0.412659632,0.0,0.0,4.4682396319999995,0.2816751227729104,0.0,6,2480.5
6004,6004,Ammonia,GHR + CCS + ammonia synthesis,North America,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.09246402,0.0,0.3801438,0.0,0.0,1.47260782,0.902115773331875,0.0,6,2480.5
6005,6005,Ammonia,Electrolyser - grid PPA + ammonia synthesis,North America,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6006,6006,Ammonia,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,North America,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6007,6007,Ammonia,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,North America,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6008,6008,Ammonia,Biomass Digestion + ammonia synthesis,North America,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6009,6009,Ammonia,Biomass Gasification + ammonia synthesis,North America,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6010,6010,Ammonia,ESMR Gas + CCS + ammonia synthesis,North America,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.057222,0.0,0.31212,0.0,0.0,1.369342,0.9235036863205974,0.0,6,2480.5
6011,6011,Ammonia,Methane Pyrolysis + ammonia synthesis,North America,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,2.27205,0.0,0.61965,0.0,0.0,3.8917,0.4010851994446111,0.0,6,2480.5
6012,6012,Ammonia,Natural Gas SMR + ammonia synthesis,Oceania,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,1.95228,0.089579946,0.42456,0.0,0.0,3.4664199460000003,0.489167130046539,0.0,6,2480.5
6013,6013,Ammonia,Coal Gasification + ammonia synthesis,Oceania,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,3.5948,0.662891599,0.48548192,0.0,0.0,5.743173519,0.017617034225027806,0.0,6,2480.5
6014,6014,Ammonia,Natural Gas ATR + CCS + ammonia synthesis,Oceania,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.08415,0.0,0.34038,0.0,0.0,1.42453,0.9120734169243769,0.0,6,2480.5
6015,6015,Ammonia,Natural Gas SMR + CCS (process emissions only) + ammonia synthesis,Oceania,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.865062,0.125411924,0.42456,0.0,0.0,2.4150339240000003,0.7069250750867762,0.0,6,2480.5
6016,6016,Ammonia,Natural Gas SMR + CCS + ammonia synthesis,Oceania,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.112761,0.0,0.36966,0.0,0.0,1.482421,0.9000833153512704,0.0,6,2480.5
6017,6017,Ammonia,Coal Gasification+ CCS + ammonia synthesis,Oceania,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.261569,0.0,0.48548192,0.0,0.0,1.74705092,0.8452744569780684,0.0,6,2480.5
6018,6018,Ammonia,Electrolyser + SMR + ammonia synthesis,Oceania,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,1.4448555,0.0,0.314211,0.0,0.0,2.7590665000000003,0.6356707258667338,0.0,6,2480.5
6019,6019,Ammonia,Electrolyser + Coal Gasification + ammonia synthesis,Oceania,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,3.05558,0.0,0.412659632,0.0,0.0,4.4682396319999995,0.2816751227729104,0.0,6,2480.5
6020,6020,Ammonia,GHR + CCS + ammonia synthesis,Oceania,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.09246402,0.0,0.3031212,0.0,0.0,1.39558522,0.9180683185880417,0.0,6,2480.5
6021,6021,Ammonia,Electrolyser - grid PPA + ammonia synthesis,Oceania,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6022,6022,Ammonia,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,Oceania,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6023,6023,Ammonia,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,Oceania,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6024,6024,Ammonia,Biomass Digestion + ammonia synthesis,Oceania,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6025,6025,Ammonia,Biomass Gasification + ammonia synthesis,Oceania,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6026,6026,Ammonia,ESMR Gas + CCS + ammonia synthesis,Oceania,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.057222,0.0,0.24888,0.0,0.0,1.306102,0.9366016466854772,0.0,6,2480.5
6027,6027,Ammonia,Methane Pyrolysis + ammonia synthesis,Oceania,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,2.27205,0.0,0.4941,0.0,0.0,3.76615,0.4270885031101812,0.0,6,2480.5
6028,6028,Ammonia,Natural Gas SMR + ammonia synthesis,Rest of Asia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,1.95228,0.083864241,0.42456,0.0,0.0,3.460704241,0.49035093898941295,0.0,6,2480.5
6029,6029,Ammonia,Coal Gasification + ammonia synthesis,Rest of Asia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,3.5948,0.620595386,0.48548192,0.0,0.0,5.700877306,0.02637721957383421,0.0,6,2480.5
6030,6030,Ammonia,Natural Gas ATR + CCS + ammonia synthesis,Rest of Asia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.08415,0.0,0.34038,0.0,0.0,1.42453,0.9120734169243769,0.0,6,2480.5
6031,6031,Ammonia,Natural Gas SMR + CCS (process emissions only) + ammonia synthesis,Rest of Asia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.865062,0.117409938,0.42456,0.0,0.0,2.4070319380000003,0.7085824073996845,0.0,6,2480.5
6032,6032,Ammonia,Natural Gas SMR + CCS + ammonia synthesis,Rest of Asia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.112761,0.0,0.36966,0.0,0.0,1.482421,0.9000833153512704,0.0,6,2480.5
6033,6033,Ammonia,Coal Gasification+ CCS + ammonia synthesis,Rest of Asia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.261569,0.0,0.48548192,0.0,0.0,1.74705092,0.8452744569780684,0.0,6,2480.5
6034,6034,Ammonia,Electrolyser + SMR + ammonia synthesis,Rest of Asia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,1.4448555,0.0,0.314211,0.0,0.0,2.7590665000000003,0.6356707258667338,0.0,6,2480.5
6035,6035,Ammonia,Electrolyser + Coal Gasification + ammonia synthesis,Rest of Asia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,3.05558,0.0,0.412659632,0.0,0.0,4.4682396319999995,0.2816751227729104,0.0,6,2480.5
6036,6036,Ammonia,GHR + CCS + ammonia synthesis,Rest of Asia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.09246402,0.0,0.3031212,0.0,0.0,1.39558522,0.9180683185880417,0.0,6,2480.5
6037,6037,Ammonia,Electrolyser - grid PPA + ammonia synthesis,Rest of Asia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6038,6038,Ammonia,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,Rest of Asia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6039,6039,Ammonia,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,Rest of Asia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6040,6040,Ammonia,Biomass Digestion + ammonia synthesis,Rest of Asia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6041,6041,Ammonia,Biomass Gasification + ammonia synthesis,Rest of Asia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6042,6042,Ammonia,ESMR Gas + CCS + ammonia synthesis,Rest of Asia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.057222,0.0,0.24888,0.0,0.0,1.306102,0.9366016466854772,0.0,6,2480.5
6043,6043,Ammonia,Methane Pyrolysis + ammonia synthesis,Rest of Asia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,2.27205,0.0,0.4941,0.0,0.0,3.76615,0.4270885031101812,0.0,6,2480.5
6044,6044,Ammonia,Natural Gas SMR + ammonia synthesis,Russia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,1.95228,0.028804313,0.40368,0.0,0.0,3.384764313,0.5060792465013646,0.0,6,2480.5
6045,6045,Ammonia,Coal Gasification + ammonia synthesis,Russia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,3.5948,0.213151915,0.48548192,0.0,0.0,5.293433835,0.11076492409766459,0.0,6,2480.5
6046,6046,Ammonia,Natural Gas ATR + CCS + ammonia synthesis,Russia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.08415,0.0,0.32364,0.0,0.0,1.4077899999999999,0.9155405240797863,0.0,6,2480.5
6047,6047,Ammonia,Natural Gas SMR + CCS (process emissions only) + ammonia synthesis,Russia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.865062,0.040326038,0.40368,0.0,0.0,2.309068038,0.7288722125766144,0.0,6,2480.5
6048,6048,Ammonia,Natural Gas SMR + CCS + ammonia synthesis,Russia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.112761,0.0,0.35148,0.0,0.0,1.464241,0.9038486682834892,0.0,6,2480.5
6049,6049,Ammonia,Coal Gasification+ CCS + ammonia synthesis,Russia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.261569,0.0,0.48548192,0.0,0.0,1.74705092,0.8452744569780684,0.0,6,2480.5
6050,6050,Ammonia,Electrolyser + SMR + ammonia synthesis,Russia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,1.4448555,0.0,0.298758,0.0,0.0,2.7436135000000004,0.6388712758591196,0.0,6,2480.5
6051,6051,Ammonia,Electrolyser + Coal Gasification + ammonia synthesis,Russia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,3.05558,0.0,0.412659632,0.0,0.0,4.4682396319999995,0.2816751227729104,0.0,6,2480.5
6052,6052,Ammonia,GHR + CCS + ammonia synthesis,Russia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.09246402,0.0,0.2882136,0.0,0.0,1.38067762,0.9211559079924612,0.0,6,2480.5
6053,6053,Ammonia,Electrolyser - grid PPA + ammonia synthesis,Russia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6054,6054,Ammonia,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,Russia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6055,6055,Ammonia,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,Russia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6056,6056,Ammonia,Biomass Digestion + ammonia synthesis,Russia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6057,6057,Ammonia,Biomass Gasification + ammonia synthesis,Russia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6058,6058,Ammonia,ESMR Gas + CCS + ammonia synthesis,Russia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,0.057222,0.0,0.23664,0.0,0.0,1.293862,0.9391367357883571,0.0,6,2480.5
6059,6059,Ammonia,Methane Pyrolysis + ammonia synthesis,Russia,decommission,decommissioned,2022,0.0,0.0,0.0,0.0,0.0,2.27205,0.0,0.4698,0.0,0.0,3.7418500000000003,0.43212140059383986,0.0,6,2480.5
6060,6060,Ammonia,Natural Gas SMR + ammonia synthesis,Africa,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,1.95228,0.083832707,0.30276,0.0,0.0,3.338872707,0.5155840921128237,0.0,6,2480.5
6061,6061,Ammonia,Coal Gasification + ammonia synthesis,Africa,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,3.5948,0.62036203,0.48548192,0.0,0.0,5.70064395,0.02642555113042666,0.0,6,2480.5
6062,6062,Ammonia,Natural Gas ATR + CCS + ammonia synthesis,Africa,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,0.08415,0.0,0.24273,0.0,0.0,1.32688,0.9322982086642648,0.0,6,2480.5
6063,6063,Ammonia,Natural Gas SMR + CCS (process emissions only) + ammonia synthesis,Africa,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,0.865062,0.117365789,0.30276,0.0,0.0,2.285187789,0.7338181732803692,0.0,6,2480.5
6064,6064,Ammonia,Natural Gas SMR + CCS + ammonia synthesis,Africa,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,0.112761,0.0,0.26361,0.0,0.0,1.376371,0.9220478741225465,0.0,6,2480.5
6065,6065,Ammonia,Coal Gasification+ CCS + ammonia synthesis,Africa,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,0.261569,0.0,0.48548192,0.0,0.0,1.74705092,0.8452744569780684,0.0,6,2480.5
6066,6066,Ammonia,Electrolyser + SMR + ammonia synthesis,Africa,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,1.4448555,0.0,0.2240685,0.0,0.0,2.668924,0.6543406008223185,0.0,6,2480.5
6067,6067,Ammonia,Electrolyser + Coal Gasification + ammonia synthesis,Africa,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,3.05558,0.0,0.412659632,0.0,0.0,4.4682396319999995,0.2816751227729104,0.0,6,2480.5
6068,6068,Ammonia,GHR + CCS + ammonia synthesis,Africa,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,0.09246402,0.0,0.2161602,0.0,0.0,1.30862422,0.9360792567804881,0.0,6,2480.5
6069,6069,Ammonia,Electrolyser - grid PPA + ammonia synthesis,Africa,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6070,6070,Ammonia,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,Africa,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6071,6071,Ammonia,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,Africa,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6072,6072,Ammonia,Biomass Digestion + ammonia synthesis,Africa,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6073,6073,Ammonia,Biomass Gasification + ammonia synthesis,Africa,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6074,6074,Ammonia,ESMR Gas + CCS + ammonia synthesis,Africa,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,0.057222,0.0,0.17748,0.0,0.0,1.234702,0.951389666452277,0.0,6,2480.5
6075,6075,Ammonia,Methane Pyrolysis + ammonia synthesis,Africa,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,2.27205,0.0,0.35235,0.0,0.0,3.6244,0.4564470717648571,0.0,6,2480.5
6076,6076,Ammonia,Natural Gas SMR + ammonia synthesis,China,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,1.95228,0.08014437,0.4698,0.0,0.0,3.5022243700000004,0.4817514923735575,0.0,6,2480.5
6077,6077,Ammonia,Coal Gasification + ammonia synthesis,China,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,3.5948,0.593068338,0.48548192,0.0,0.0,5.673350258,0.03207848750024378,0.0,6,2480.5
6078,6078,Ammonia,Natural Gas ATR + CCS + ammonia synthesis,China,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,0.08415,0.0,0.37665,0.0,0.0,1.4607999999999999,0.90456135142099,0.0,6,2480.5
6079,6079,Ammonia,Natural Gas SMR + CCS (process emissions only) + ammonia synthesis,China,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,0.865062,0.112202118,0.4698,0.0,0.0,2.447064118,0.7002911375236609,0.0,6,2480.5
6080,6080,Ammonia,Natural Gas SMR + CCS + ammonia synthesis,China,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,0.112761,0.0,0.40905,0.0,0.0,1.521811,0.8919250506647964,0.0,6,2480.5
6081,6081,Ammonia,Coal Gasification+ CCS + ammonia synthesis,China,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,0.261569,0.0,0.48548192,0.0,0.0,1.74705092,0.8452744569780684,0.0,6,2480.5
6082,6082,Ammonia,Electrolyser + SMR + ammonia synthesis,China,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,1.4448555,0.0,0.3476925,0.0,0.0,2.792548,0.6287362008832309,0.0,6,2480.5
6083,6083,Ammonia,Electrolyser + Coal Gasification + ammonia synthesis,China,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,3.05558,0.0,0.412659632,0.0,0.0,4.4682396319999995,0.2816751227729104,0.0,6,2480.5
6084,6084,Ammonia,GHR + CCS + ammonia synthesis,China,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,0.09246402,0.0,0.335421,0.0,0.0,1.42788502,0.9113785415451331,0.0,6,2480.5
6085,6085,Ammonia,Electrolyser - grid PPA + ammonia synthesis,China,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6086,6086,Ammonia,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,China,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6087,6087,Ammonia,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,China,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6088,6088,Ammonia,Biomass Digestion + ammonia synthesis,China,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6089,6089,Ammonia,Biomass Gasification + ammonia synthesis,China,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2480.5
6090,6090,Ammonia,ESMR Gas + CCS + ammonia synthesis,China,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,0.057222,0.0,0.2754,0.0,0.0,1.332622,0.9311089536292373,0.0,6,2480.5
6091,6091,Ammonia,Methane Pyrolysis + ammonia synthesis,China,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,2.27205,0.0,0.54675,0.0,0.0,3.8188,0.41618389189558735,0.0,6,2480.5
6092,6092,Ammonia,Natural Gas SMR + ammonia synthesis,Europe,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,1.95228,0.026838534,0.39672,0.0,0.0,3.375838534,0.5079279103148953,0.0,6,2480.5
6093,6093,Ammonia,Coal Gasification + ammonia synthesis,Europe,decommission,decommissioned,2023,0.0,0.0,0.0,0.0,0.0,3.5948,0.198605151,0.48548192,0.0,0.0,5.278887071000001,0.1137777789096388,0.0,6,2480.5
