product,technology_destination,year,region,technology_origin,switch_type,tco,lcox,switch_capex,marginal_cost,technology_classification,co2_scope1_origin,co2_scope2_origin,co2_scope3_upstream_origin,co2_scope3_downstream_origin,ch4_scope1_origin,ch4_scope2_origin,ch4_scope3_upstream_origin,ch4_scope3_downstream_origin,n2o_scope1_origin,n2o_scope2_origin,n2o_scope3_upstream_origin,n2o_scope3_downstream_origin,co2_scope1_destination,co2_scope2_destination,co2_scope3_upstream_destination,co2_scope3_downstream_destination,ch4_scope1_destination,ch4_scope2_destination,ch4_scope3_upstream_destination,ch4_scope3_downstream_destination,n2o_scope1_destination,n2o_scope2_destination,n2o_scope3_upstream_destination,n2o_scope3_downstream_destination,delta_co2_scope1,delta_co2_scope2,delta_co2_scope3_upstream,delta_co2_scope3_downstream,delta_ch4_scope1,delta_ch4_scope2,delta_ch4_scope3_upstream,delta_ch4_scope3_downstream,delta_n2o_scope1,delta_n2o_scope2,delta_n2o_scope3_upstream,delta_n2o_scope3_downstream,cost_digitized,cost_normalized,sum_emissions_delta,emissions_delta_normalized,rank
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2030,Russia,New-build,greenfield,521.7937081887912,1060.2092963375776,996.0954841357584,997.891803605072,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.7391304347826086,-0.0,0.0,0.591304347826087
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2030,Saudi Arabia,New-build,greenfield,379.3759305815007,770.8369842276812,996.0954841357584,774.4780006588953,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.6086956521739131,-0.0,0.0,0.4869565217391305
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2031,Africa,New-build,greenfield,367.0644637157994,745.8218653833467,971.728739932884,731.6624584649369,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.5652173913043478,-0.0,0.0,0.45217391304347826
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2031,Australia,New-build,greenfield,330.3827414117268,671.2899145718964,971.728739932884,653.8480327298099,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.5217391304347826,-0.0,0.0,0.4173913043478261
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2031,Brazil,New-build,greenfield,321.4749971416359,653.1906674243414,971.728739932884,605.2909206964785,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.5217391304347826,-0.0,0.0,0.4173913043478261
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2031,China,New-build,greenfield,509.64370526539454,1035.522248855485,872.610345303281,978.635117416728,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.7391304347826086,-0.0,0.0,0.591304347826087
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2031,Europe,New-build,greenfield,329.47014098726044,669.4356425891634,971.728739932884,629.4772406179875,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.5217391304347826,-0.0,0.0,0.4173913043478261
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2031,India,New-build,greenfield,440.6335868293806,895.3036759616408,971.728739932884,845.7191037721466,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.6521739130434783,-0.0,0.0,0.5217391304347826
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2031,Latin America,New-build,greenfield,321.4749971416359,653.1906674243414,971.728739932884,605.2909206964785,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.5217391304347826,-0.0,0.0,0.4173913043478261
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2031,Middle East,New-build,greenfield,373.8367563593055,759.5821838875437,971.728739932884,761.3826834466147,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.6086956521739131,-0.0,0.0,0.4869565217391305
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2031,Namibia,New-build,greenfield,367.0644637157994,745.8218653833467,971.728739932884,731.6624584649369,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.5652173913043478,-0.0,0.0,0.45217391304347826
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2031,North America,New-build,greenfield,247.4656203250314,502.8143250389994,971.728739932884,379.51685051075305,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.391304347826087,-0.0,0.0,0.3130434782608696
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2031,Oceania,New-build,greenfield,330.3827414117268,671.2899145718964,971.728739932884,653.8480327298099,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.5217391304347826,-0.0,0.0,0.4173913043478261
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2031,Rest of Asia,New-build,greenfield,299.9175848705409,609.389125673042,971.728739932884,568.9085913976337,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.4782608695652174,-0.0,0.0,0.3826086956521739
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2031,Russia,New-build,greenfield,518.1907788336229,1052.8886653363793,971.728739932884,995.7484870451982,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.7391304347826086,-0.0,0.0,0.591304347826087
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2031,Saudi Arabia,New-build,greenfield,373.8367563593055,759.5821838875437,971.728739932884,761.3826834466147,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.6086956521739131,-0.0,0.0,0.4869565217391305
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2032,Africa,New-build,greenfield,362.5735864822975,736.6970528052179,951.844504728782,721.3803462030936,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.5652173913043478,-0.0,0.0,0.45217391304347826
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2032,Australia,New-build,greenfield,326.2037248778682,662.7987578001434,951.844504728782,643.9502907119676,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.5217391304347826,-0.0,0.0,0.4173913043478261
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2032,Brazil,New-build,greenfield,318.65763627084505,647.4661978888263,951.844504728782,598.3815180663441,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.5217391304347826,-0.0,0.0,0.4173913043478261
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2032,China,New-build,greenfield,506.9268120224376,1030.0019149991451,868.9098173923492,978.6464491327646,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.7391304347826086,-0.0,0.0,0.591304347826087
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2032,Europe,New-build,greenfield,326.2927156247989,662.9795741183614,951.844504728782,632.953158504418,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.5217391304347826,-0.0,0.0,0.4173913043478261
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2032,India,New-build,greenfield,437.0559978617944,888.0345329605195,951.844504728782,845.5699818777144,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.6521739130434783,-0.0,0.0,0.5217391304347826
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2032,Latin America,New-build,greenfield,318.65763627084505,647.4661978888263,951.844504728782,598.3815180663441,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.5217391304347826,-0.0,0.0,0.4173913043478261
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2032,Middle East,New-build,greenfield,368.6608650134615,749.06552177457,951.844504728782,748.444976953542,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.5652173913043478,-0.0,0.0,0.45217391304347826
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2032,Namibia,New-build,greenfield,362.5735864822975,736.6970528052179,951.844504728782,721.3803462030936,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.5652173913043478,-0.0,0.0,0.45217391304347826
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2032,North America,New-build,greenfield,248.0938264222281,504.0907489088382,951.844504728782,384.2829623578333,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.391304347826087,-0.0,0.0,0.3130434782608696
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2032,Oceania,New-build,greenfield,326.2037248778682,662.7987578001434,951.844504728782,643.9502907119676,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.5217391304347826,-0.0,0.0,0.4173913043478261
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2032,Rest of Asia,New-build,greenfield,296.9080799046867,603.2742471451884,951.844504728782,560.7406573484345,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.4782608695652174,-0.0,0.0,0.3826086956521739
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2032,Russia,New-build,greenfield,514.6599694787026,1045.7145717378269,951.844504728782,993.676135615622,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.7391304347826086,-0.0,0.0,0.591304347826087
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2032,Saudi Arabia,New-build,greenfield,368.6608650134615,749.06552177457,951.844504728782,748.444976953542,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.5652173913043478,-0.0,0.0,0.45217391304347826
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2033,Africa,New-build,greenfield,358.3664471271395,728.1487545307737,935.6341060169708,711.2216685195499,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.5652173913043478,-0.0,0.0,0.45217391304347826
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2033,Australia,New-build,greenfield,322.3128619885902,654.8930875299783,935.6341060169708,634.1752593800193,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.5217391304347826,-0.0,0.0,0.4173913043478261
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2033,Brazil,New-build,greenfield,316.09898312999906,642.267385018038,935.6341060169708,591.5740686321126,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.5217391304347826,-0.0,0.0,0.4173913043478261
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2033,China,New-build,greenfield,504.1679582985399,1024.3963235184335,868.449283164397,978.6924298296624,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.7391304347826086,-0.0,0.0,0.591304347826087
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2033,Europe,New-build,greenfield,322.96613307900776,656.2204398384094,935.6341060169708,636.453645406512,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.5217391304347826,-0.0,0.0,0.4173913043478261
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2033,India,New-build,greenfield,433.4400679355436,880.6874866804419,935.6341060169708,845.4663309560859,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.6521739130434783,-0.0,0.0,0.5217391304347826
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2033,Latin America,New-build,greenfield,316.09898312999906,642.267385018038,935.6341060169708,591.5740686321126,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.5217391304347826,-0.0,0.0,0.4173913043478261
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2033,Middle East,New-build,greenfield,363.8263801688736,739.2425482607141,935.6341060169708,735.6495164020541,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.5652173913043478,-0.0,0.0,0.45217391304347826
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2033,Namibia,New-build,greenfield,358.3664471271395,728.1487545307737,935.6341060169708,711.2216685195499,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.5652173913043478,-0.0,0.0,0.45217391304347826
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2033,North America,New-build,greenfield,248.7532270623313,505.4305555751069,935.6341060169708,389.0709078867795,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.391304347826087,-0.0,0.0,0.3130434782608696
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2033,Oceania,New-build,greenfield,322.3128619885902,654.8930875299783,935.6341060169708,634.1752593800193,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.5217391304347826,-0.0,0.0,0.4173913043478261
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2033,Rest of Asia,New-build,greenfield,294.1925625600633,597.7567089151298,935.6341060169708,552.6849637600717,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.4782608695652174,-0.0,0.0,0.3826086956521739
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2033,Russia,New-build,greenfield,511.1651565842376,1038.613617737186,935.6341060169708,991.6593845387196,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.7391304347826086,-0.0,0.0,0.591304347826087
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2033,Saudi Arabia,New-build,greenfield,363.8263801688736,739.2425482607141,935.6341060169708,735.6495164020541,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.5652173913043478,-0.0,0.0,0.45217391304347826
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2034,Africa,New-build,greenfield,354.4229737140521,720.1361872904981,922.3915726842232,701.173011963154,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.5652173913043478,-0.0,0.0,0.45217391304347826
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2034,Australia,New-build,greenfield,318.6903726773114,647.5327135288572,922.3915726842232,624.5095252828136,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.5217391304347826,-0.0,0.0,0.4173913043478261
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2034,Brazil,New-build,greenfield,313.77826293059906,637.5520174484618,922.3915726842232,584.8551589426322,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.5217391304347826,-0.0,0.0,0.4173913043478261
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2034,China,New-build,greenfield,501.2428327376981,1018.452891729415,867.9887489364451,978.7114996274452,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.7391304347826086,-0.0,0.0,0.591304347826087
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2034,Europe,New-build,greenfield,319.4480248150501,649.0721530184762,922.3915726842232,639.9652878731175,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.5217391304347826,-0.0,0.0,0.4173913043478261
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2034,India,New-build,greenfield,429.7493000831459,873.1883805656549,922.3915726842232,845.39473755611,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.6521739130434783,-0.0,0.0,0.5217391304347826
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2034,Latin America,New-build,greenfield,313.77826293059906,637.5520174484618,922.3915726842232,584.8551589426322,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.5217391304347826,-0.0,0.0,0.4173913043478261
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2034,Middle East,New-build,greenfield,359.3159903559385,730.078088945214,922.3915726842232,722.9828883409998,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.5652173913043478,-0.0,0.0,0.45217391304347826
Ammonia,Electrolyser - grid PPA + ammonia synthesis,2034,Namibia,New-build,greenfield,354.4229737140521,720.1361872904981,922.3915726842232,701.173011963154,end-state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.5652173913043478,-0.0,0.0,0.45217391304347826
