product,technology,year,region,co2_scope1,co2_scope1_captured,co2_scope2,co2_scope3_upstream,co2_scope3_downstream
Alumina,Carbon Anode+CCS + Small Modular Reactor,2025,China - North West,3.2,,0,,
Alumina,Inert Anode + PPA+Grid,2025,China - North West,2.74,,4.48,,
Alumina,Inert Anode + Grid,2025,China - North West,2.74,,8.95,,
Alumina,Inert Anode + Coal,2025,China - North West,16.03,,0,,
Alumina,Inert Anode + Natural gas,2025,China - North West,10.05,,0,,
Alumina,Inert Anode + Coal+CCS,2025,China - North West,4.07,,0,,
Alumina,Inert Anode + Natural Gas+CCS,2025,China - North West,3.47,,0,,
Alumina,Inert Anode + Hydro,2025,China - North West,2.74,,0,,
Alumina,Inert Anode + Small Modular Reactor,2025,China - North West,2.74,,0,,
Alumina,Carbon Anode + PPA+Grid,2025,China - North East,2.74,,6.42,,
Alumina,Carbon Anode + Grid,2025,China - North East,2.74,,12.83,,
Alumina,Carbon Anode + Coal,2025,China - North East,16.03,,0,,
Alumina,Carbon Anode + Natural gas,2025,China - North East,10.05,,0,,
Alumina,Carbon Anode + Coal+CCS,2025,China - North East,4.07,,0,,
Alumina,Carbon Anode + Natural Gas+CCS,2025,China - North East,3.47,,0,,
Alumina,Carbon Anode + Hydro,2025,China - North East,2.74,,0,,
Alumina,Carbon Anode + Small Modular Reactor,2025,China - North East,2.74,,0,,
Alumina,Carbon Anode+CCS + PPA+Grid,2025,China - North East,3.2,,6.42,,
Alumina,Carbon Anode+CCS + Grid,2025,China - North East,3.2,,12.83,,
Alumina,Carbon Anode+CCS + Coal,2025,China - North East,16.49,,0,,
Alumina,Carbon Anode+CCS + Natural gas,2025,China - North East,10.51,,0,,
Alumina,Carbon Anode+CCS + Coal+CCS,2025,China - North East,4.53,,0,,
Alumina,Carbon Anode+CCS + Natural Gas+CCS,2025,China - North East,3.93,,0,,
Alumina,Carbon Anode+CCS + Hydro,2025,China - North East,3.2,,0,,
Alumina,Carbon Anode+CCS + Small Modular Reactor,2025,China - North East,3.2,,0,,
Alumina,Inert Anode + PPA+Grid,2025,China - North East,2.74,,6.42,,
Alumina,Inert Anode + Grid,2025,China - North East,2.74,,12.83,,
Alumina,Inert Anode + Coal,2025,China - North East,16.03,,0,,
Alumina,Inert Anode + Natural gas,2025,China - North East,10.05,,0,,
Alumina,Inert Anode + Coal+CCS,2025,China - North East,4.07,,0,,
Alumina,Inert Anode + Natural Gas+CCS,2025,China - North East,3.47,,0,,
Alumina,Inert Anode + Hydro,2025,China - North East,2.74,,0,,
Alumina,Inert Anode + Small Modular Reactor,2025,China - North East,2.74,,0,,
Alumina,Carbon Anode + PPA+Grid,2025,China - Central,2.74,,3.02,,
Alumina,Carbon Anode + Grid,2025,China - Central,2.74,,6.04,,
Alumina,Carbon Anode + Coal,2025,China - Central,16.03,,0,,
Alumina,Carbon Anode + Natural gas,2025,China - Central,10.05,,0,,
Alumina,Carbon Anode + Coal+CCS,2025,China - Central,4.07,,0,,
Alumina,Carbon Anode + Natural Gas+CCS,2025,China - Central,3.47,,0,,
Alumina,Carbon Anode + Hydro,2025,China - Central,2.74,,0,,
Alumina,Carbon Anode + Small Modular Reactor,2025,China - Central,2.74,,0,,
Alumina,Carbon Anode+CCS + PPA+Grid,2025,China - Central,3.2,,3.02,,
Alumina,Carbon Anode+CCS + Grid,2025,China - Central,3.2,,6.04,,
Alumina,Carbon Anode+CCS + Coal,2025,China - Central,16.49,,0,,
Alumina,Carbon Anode+CCS + Natural gas,2025,China - Central,10.51,,0,,
Alumina,Carbon Anode+CCS + Coal+CCS,2025,China - Central,4.53,,0,,
Alumina,Carbon Anode+CCS + Natural Gas+CCS,2025,China - Central,3.93,,0,,
Alumina,Carbon Anode+CCS + Hydro,2025,China - Central,3.2,,0,,
Alumina,Carbon Anode+CCS + Small Modular Reactor,2025,China - Central,3.2,,0,,
Alumina,Inert Anode + PPA+Grid,2025,China - Central,2.74,,3.02,,
Alumina,Inert Anode + Grid,2025,China - Central,2.74,,6.04,,
Alumina,Inert Anode + Coal,2025,China - Central,16.03,,0,,
Alumina,Inert Anode + Natural gas,2025,China - Central,10.05,,0,,
Alumina,Inert Anode + Coal+CCS,2025,China - Central,4.07,,0,,
Alumina,Inert Anode + Natural Gas+CCS,2025,China - Central,3.47,,0,,
Alumina,Inert Anode + Hydro,2025,China - Central,2.74,,0,,
Alumina,Inert Anode + Small Modular Reactor,2025,China - Central,2.74,,0,,
Alumina,Carbon Anode + PPA+Grid,2025,China - South,2.74,,3.29,,
Alumina,Carbon Anode + Grid,2025,China - South,2.74,,6.58,,
Alumina,Carbon Anode + Coal,2025,China - South,16.03,,0,,
Alumina,Carbon Anode + Natural gas,2025,China - South,10.05,,0,,
Alumina,Carbon Anode + Coal+CCS,2025,China - South,4.07,,0,,
Alumina,Carbon Anode + Natural Gas+CCS,2025,China - South,3.47,,0,,
Alumina,Carbon Anode + Hydro,2025,China - South,2.74,,0,,
Alumina,Carbon Anode + Small Modular Reactor,2025,China - South,2.74,,0,,
Alumina,Carbon Anode+CCS + PPA+Grid,2025,China - South,3.2,,3.29,,
Alumina,Carbon Anode+CCS + Grid,2025,China - South,3.2,,6.58,,
Alumina,Carbon Anode+CCS + Coal,2025,China - South,16.49,,0,,
Alumina,Carbon Anode+CCS + Natural gas,2025,China - South,10.51,,0,,
Alumina,Carbon Anode+CCS + Coal+CCS,2025,China - South,4.53,,0,,
Alumina,Carbon Anode+CCS + Natural Gas+CCS,2025,China - South,3.93,,0,,
Alumina,Carbon Anode+CCS + Hydro,2025,China - South,3.2,,0,,
Alumina,Carbon Anode+CCS + Small Modular Reactor,2025,China - South,3.2,,0,,
Alumina,Inert Anode + PPA+Grid,2025,China - South,2.74,,3.29,,
Alumina,Inert Anode + Grid,2025,China - South,2.74,,6.58,,
Alumina,Inert Anode + Coal,2025,China - South,16.03,,0,,
Alumina,Inert Anode + Natural gas,2025,China - South,10.05,,0,,
Alumina,Inert Anode + Coal+CCS,2025,China - South,4.07,,0,,
Alumina,Inert Anode + Natural Gas+CCS,2025,China - South,3.47,,0,,
Alumina,Inert Anode + Hydro,2025,China - South,2.74,,0,,
Alumina,Inert Anode + Small Modular Reactor,2025,China - South,2.74,,0,,
Alumina,Carbon Anode + PPA+Grid,2025,China - East,2.74,,4.48,,
Alumina,Carbon Anode + Grid,2025,China - East,2.74,,8.95,,
Alumina,Carbon Anode + Coal,2025,China - East,16.03,,0,,
Alumina,Carbon Anode + Natural gas,2025,China - East,10.05,,0,,
Alumina,Carbon Anode + Coal+CCS,2025,China - East,4.07,,0,,
Alumina,Carbon Anode + Natural Gas+CCS,2025,China - East,3.47,,0,,
Alumina,Carbon Anode + Hydro,2025,China - East,2.74,,0,,
Alumina,Carbon Anode + Small Modular Reactor,2025,China - East,2.74,,0,,
Alumina,Carbon Anode+CCS + PPA+Grid,2025,China - East,3.2,,4.48,,
Alumina,Carbon Anode+CCS + Grid,2025,China - East,3.2,,8.95,,
Alumina,Carbon Anode+CCS + Coal,2025,China - East,16.49,,0,,
Alumina,Carbon Anode+CCS + Natural gas,2025,China - East,10.51,,0,,
Alumina,Carbon Anode+CCS + Coal+CCS,2025,China - East,4.53,,0,,
Alumina,Carbon Anode+CCS + Natural Gas+CCS,2025,China - East,3.93,,0,,
Alumina,Carbon Anode+CCS + Hydro,2025,China - East,3.2,,0,,
Alumina,Carbon Anode+CCS + Small Modular Reactor,2025,China - East,3.2,,0,,
Alumina,Inert Anode + PPA+Grid,2025,China - East,2.74,,4.48,,
Alumina,Inert Anode + Grid,2025,China - East,2.74,,8.95,,
Alumina,Inert Anode + Coal,2025,China - East,16.03,,0,,
Alumina,Inert Anode + Natural gas,2025,China - East,10.05,,0,,
Alumina,Inert Anode + Coal+CCS,2025,China - East,4.07,,0,,
Alumina,Inert Anode + Natural Gas+CCS,2025,China - East,3.47,,0,,
Alumina,Inert Anode + Hydro,2025,China - East,2.74,,0,,
Alumina,Inert Anode + Small Modular Reactor,2025,China - East,2.74,,0,,
Alumina,Carbon Anode + PPA+Grid,2025,Rest of Asia,2.74,,3.93,,
Alumina,Carbon Anode + Grid,2025,Rest of Asia,2.74,,7.86,,
Alumina,Carbon Anode + Coal,2025,Rest of Asia,17.35,,0,,
Alumina,Carbon Anode + Natural gas,2025,Rest of Asia,10.77,,0,,
Alumina,Carbon Anode + Coal+CCS,2025,Rest of Asia,4.2,,0,,
Alumina,Carbon Anode + Natural Gas+CCS,2025,Rest of Asia,3.54,,0,,
Alumina,Carbon Anode + Hydro,2025,Rest of Asia,2.74,,0,,
Alumina,Carbon Anode + Small Modular Reactor,2025,Rest of Asia,2.74,,0,,
Alumina,Carbon Anode+CCS + PPA+Grid,2025,Rest of Asia,3.2,,3.93,,
Alumina,Carbon Anode+CCS + Grid,2025,Rest of Asia,3.2,,7.86,,
Alumina,Carbon Anode+CCS + Coal,2025,Rest of Asia,17.81,,0,,
Alumina,Carbon Anode+CCS + Natural gas,2025,Rest of Asia,11.23,,0,,
Alumina,Carbon Anode+CCS + Coal+CCS,2025,Rest of Asia,4.66,,0,,
Alumina,Carbon Anode+CCS + Natural Gas+CCS,2025,Rest of Asia,4,,0,,
Alumina,Carbon Anode+CCS + Hydro,2025,Rest of Asia,3.2,,0,,
Alumina,Carbon Anode+CCS + Small Modular Reactor,2025,Rest of Asia,3.2,,0,,
Alumina,Inert Anode + PPA+Grid,2025,Rest of Asia,2.74,,3.93,,
Alumina,Inert Anode + Grid,2025,Rest of Asia,2.74,,7.86,,
Alumina,Inert Anode + Coal,2025,Rest of Asia,17.35,,0,,
Alumina,Inert Anode + Natural gas,2025,Rest of Asia,10.77,,0,,
Alumina,Inert Anode + Coal+CCS,2025,Rest of Asia,4.2,,0,,
Alumina,Inert Anode + Natural Gas+CCS,2025,Rest of Asia,3.54,,0,,
Alumina,Inert Anode + Hydro,2025,Rest of Asia,2.74,,0,,
Alumina,Inert Anode + Small Modular Reactor,2025,Rest of Asia,2.74,,0,,
Alumina,Carbon Anode + PPA+Grid,2025,North America,2.74,,1.86,,
Alumina,Carbon Anode + Grid,2025,North America,2.74,,3.71,,
Alumina,Carbon Anode + Coal,2025,North America,18.04,,0,,
Alumina,Carbon Anode + Natural gas,2025,North America,11.15,,0,,
Alumina,Carbon Anode + Coal+CCS,2025,North America,4.27,,0,,
Alumina,Carbon Anode + Natural Gas+CCS,2025,North America,3.58,,0,,
Alumina,Carbon Anode + Hydro,2025,North America,2.74,,0,,
Alumina,Carbon Anode + Small Modular Reactor,2025,North America,2.74,,0,,
Alumina,Carbon Anode+CCS + PPA+Grid,2025,North America,3.2,,1.86,,
Alumina,Carbon Anode+CCS + Grid,2025,North America,3.2,,3.71,,
Alumina,Carbon Anode+CCS + Coal,2025,North America,18.5,,0,,
Alumina,Carbon Anode+CCS + Natural gas,2025,North America,11.61,,0,,
Alumina,Carbon Anode+CCS + Coal+CCS,2025,North America,4.73,,0,,
Alumina,Carbon Anode+CCS + Natural Gas+CCS,2025,North America,4.04,,0,,
Alumina,Carbon Anode+CCS + Hydro,2025,North America,3.2,,0,,
Alumina,Carbon Anode+CCS + Small Modular Reactor,2025,North America,3.2,,0,,
Alumina,Inert Anode + PPA+Grid,2025,North America,2.74,,1.86,,
Alumina,Inert Anode + Grid,2025,North America,2.74,,3.71,,
Alumina,Inert Anode + Coal,2025,North America,18.04,,0,,
Alumina,Inert Anode + Natural gas,2025,North America,11.15,,0,,
Alumina,Inert Anode + Coal+CCS,2025,North America,4.27,,0,,
Alumina,Inert Anode + Natural Gas+CCS,2025,North America,3.58,,0,,
Alumina,Inert Anode + Hydro,2025,North America,2.74,,0,,
Alumina,Inert Anode + Small Modular Reactor,2025,North America,2.74,,0,,
Alumina,Carbon Anode + PPA+Grid,2025,Russia,2.74,,2.86,,
Alumina,Carbon Anode + Grid,2025,Russia,2.74,,5.71,,
Alumina,Carbon Anode + Coal,2025,Russia,17.95,,0,,
Alumina,Carbon Anode + Natural gas,2025,Russia,11.1,,0,,
Alumina,Carbon Anode + Coal+CCS,2025,Russia,4.26,,0,,
Alumina,Carbon Anode + Natural Gas+CCS,2025,Russia,3.57,,0,,
Alumina,Carbon Anode + Hydro,2025,Russia,2.74,,0,,
Alumina,Carbon Anode + Small Modular Reactor,2025,Russia,2.74,,0,,
Alumina,Carbon Anode+CCS + PPA+Grid,2025,Russia,3.2,,2.86,,
Alumina,Carbon Anode+CCS + Grid,2025,Russia,3.2,,5.71,,
Alumina,Carbon Anode+CCS + Coal,2025,Russia,18.41,,0,,
Alumina,Carbon Anode+CCS + Natural gas,2025,Russia,11.56,,0,,
Alumina,Carbon Anode+CCS + Coal+CCS,2025,Russia,4.72,,0,,
Alumina,Carbon Anode+CCS + Natural Gas+CCS,2025,Russia,4.03,,0,,
Alumina,Carbon Anode+CCS + Hydro,2025,Russia,3.2,,0,,
Alumina,Carbon Anode+CCS + Small Modular Reactor,2025,Russia,3.2,,0,,
Alumina,Inert Anode + PPA+Grid,2025,Russia,2.74,,2.86,,
Alumina,Inert Anode + Grid,2025,Russia,2.74,,5.71,,
Alumina,Inert Anode + Coal,2025,Russia,17.95,,0,,
Alumina,Inert Anode + Natural gas,2025,Russia,11.1,,0,,
Alumina,Inert Anode + Coal+CCS,2025,Russia,4.26,,0,,
Alumina,Inert Anode + Natural Gas+CCS,2025,Russia,3.57,,0,,
Alumina,Inert Anode + Hydro,2025,Russia,2.74,,0,,
Alumina,Inert Anode + Small Modular Reactor,2025,Russia,2.74,,0,,
Alumina,Carbon Anode + PPA+Grid,2025,Europe,2.74,,1.28,,
Alumina,Carbon Anode + Grid,2025,Europe,2.74,,2.56,,
Alumina,Carbon Anode + Coal,2025,Europe,17.95,,0,,
Alumina,Carbon Anode + Natural gas,2025,Europe,11.1,,0,,
Alumina,Carbon Anode + Coal+CCS,2025,Europe,4.26,,0,,
Alumina,Carbon Anode + Natural Gas+CCS,2025,Europe,3.57,,0,,
Alumina,Carbon Anode + Hydro,2025,Europe,2.74,,0,,
Alumina,Carbon Anode + Small Modular Reactor,2025,Europe,2.74,,0,,
Alumina,Carbon Anode+CCS + PPA+Grid,2025,Europe,3.2,,1.28,,
Alumina,Carbon Anode+CCS + Grid,2025,Europe,3.2,,2.56,,
Alumina,Carbon Anode+CCS + Coal,2025,Europe,18.41,,0,,
Alumina,Carbon Anode+CCS + Natural gas,2025,Europe,11.56,,0,,
Alumina,Carbon Anode+CCS + Coal+CCS,2025,Europe,4.72,,0,,
Alumina,Carbon Anode+CCS + Natural Gas+CCS,2025,Europe,4.03,,0,,
Alumina,Carbon Anode+CCS + Hydro,2025,Europe,3.2,,0,,
Alumina,Carbon Anode+CCS + Small Modular Reactor,2025,Europe,3.2,,0,,
Alumina,Inert Anode + PPA+Grid,2025,Europe,2.74,,1.28,,
Alumina,Inert Anode + Grid,2025,Europe,2.74,,2.56,,
Alumina,Inert Anode + Coal,2025,Europe,17.95,,0,,
Alumina,Inert Anode + Natural gas,2025,Europe,11.1,,0,,
Alumina,Inert Anode + Coal+CCS,2025,Europe,4.26,,0,,
Alumina,Inert Anode + Natural Gas+CCS,2025,Europe,3.57,,0,,
Alumina,Inert Anode + Hydro,2025,Europe,2.74,,0,,
Alumina,Inert Anode + Small Modular Reactor,2025,Europe,2.74,,0,,
Alumina,Carbon Anode + PPA+Grid,2025,Middle East,2.74,,1.39,,
Alumina,Carbon Anode + Grid,2025,Middle East,2.74,,2.79,,
Alumina,Carbon Anode + Coal,2025,Middle East,17.59,,0,,
Alumina,Carbon Anode + Natural gas,2025,Middle East,10.9,,0,,
Alumina,Carbon Anode + Coal+CCS,2025,Middle East,4.22,,0,,
Alumina,Carbon Anode + Natural Gas+CCS,2025,Middle East,3.55,,0,,
Alumina,Carbon Anode + Hydro,2025,Middle East,2.74,,0,,
Alumina,Carbon Anode + Small Modular Reactor,2025,Middle East,2.74,,0,,
Alumina,Carbon Anode+CCS + PPA+Grid,2025,Middle East,3.2,,1.39,,
Alumina,Carbon Anode+CCS + Grid,2025,Middle East,3.2,,2.79,,
Alumina,Carbon Anode+CCS + Coal,2025,Middle East,18.05,,0,,
Alumina,Carbon Anode+CCS + Natural gas,2025,Middle East,11.36,,0,,
Alumina,Carbon Anode+CCS + Coal+CCS,2025,Middle East,4.68,,0,,
Alumina,Carbon Anode+CCS + Natural Gas+CCS,2025,Middle East,4.01,,0,,
Alumina,Carbon Anode+CCS + Hydro,2025,Middle East,3.2,,0,,
Alumina,Carbon Anode+CCS + Small Modular Reactor,2025,Middle East,3.2,,0,,
Alumina,Inert Anode + PPA+Grid,2025,Middle East,2.74,,1.39,,
Alumina,Inert Anode + Grid,2025,Middle East,2.74,,2.79,,
Alumina,Inert Anode + Coal,2025,Middle East,17.59,,0,,
Alumina,Inert Anode + Natural gas,2025,Middle East,10.9,,0,,
Alumina,Inert Anode + Coal+CCS,2025,Middle East,4.22,,0,,
Alumina,Inert Anode + Natural Gas+CCS,2025,Middle East,3.55,,0,,
Alumina,Inert Anode + Hydro,2025,Middle East,2.74,,0,,
Alumina,Inert Anode + Small Modular Reactor,2025,Middle East,2.74,,0,,
Alumina,Carbon Anode + PPA+Grid,2025,Africa,2.74,,2.46,,
Alumina,Carbon Anode + Grid,2025,Africa,2.74,,4.93,,
Alumina,Carbon Anode + Coal,2025,Africa,17.04,,0,,
Alumina,Carbon Anode + Natural gas,2025,Africa,10.6,,0,,
Alumina,Carbon Anode + Coal+CCS,2025,Africa,4.17,,0,,
Alumina,Carbon Anode + Natural Gas+CCS,2025,Africa,3.52,,0,,
Alumina,Carbon Anode + Hydro,2025,Africa,2.74,,0,,
Alumina,Carbon Anode + Small Modular Reactor,2025,Africa,2.74,,0,,
Alumina,Carbon Anode+CCS + PPA+Grid,2025,Africa,3.2,,2.46,,
Alumina,Carbon Anode+CCS + Grid,2025,Africa,3.2,,4.93,,
Alumina,Carbon Anode+CCS + Coal,2025,Africa,17.5,,0,,
Alumina,Carbon Anode+CCS + Natural gas,2025,Africa,11.06,,0,,
Alumina,Carbon Anode+CCS + Coal+CCS,2025,Africa,4.63,,0,,
Alumina,Carbon Anode+CCS + Natural Gas+CCS,2025,Africa,3.98,,0,,
Alumina,Carbon Anode+CCS + Hydro,2025,Africa,3.2,,0,,
Alumina,Carbon Anode+CCS + Small Modular Reactor,2025,Africa,3.2,,0,,
Alumina,Inert Anode + PPA+Grid,2025,Africa,2.74,,2.46,,
Alumina,Inert Anode + Grid,2025,Africa,2.74,,4.93,,
Alumina,Inert Anode + Coal,2025,Africa,17.04,,0,,
Alumina,Inert Anode + Natural gas,2025,Africa,10.6,,0,,
Alumina,Inert Anode + Coal+CCS,2025,Africa,4.17,,0,,
Alumina,Inert Anode + Natural Gas+CCS,2025,Africa,3.52,,0,,
Alumina,Inert Anode + Hydro,2025,Africa,2.74,,0,,
Alumina,Inert Anode + Small Modular Reactor,2025,Africa,2.74,,0,,
Alumina,Carbon Anode + PPA+Grid,2025,South America,2.74,,1.26,,
Alumina,Carbon Anode + Grid,2025,South America,2.74,,2.52,,
Alumina,Carbon Anode + Coal,2025,South America,19.59,,0,,
Alumina,Carbon Anode + Natural gas,2025,South America,12,,0,,
Alumina,Carbon Anode + Coal+CCS,2025,South America,4.42,,0,,
Alumina,Carbon Anode + Natural Gas+CCS,2025,South America,3.66,,0,,
Alumina,Carbon Anode + Hydro,2025,South America,2.74,,0,,
Alumina,Carbon Anode + Small Modular Reactor,2025,South America,2.74,,0,,
Alumina,Carbon Anode+CCS + PPA+Grid,2025,South America,3.2,,1.26,,
Alumina,Carbon Anode+CCS + Grid,2025,South America,3.2,,2.52,,
Alumina,Carbon Anode+CCS + Coal,2025,South America,20.05,,0,,
Alumina,Carbon Anode+CCS + Natural gas,2025,South America,12.46,,0,,
Alumina,Carbon Anode+CCS + Coal+CCS,2025,South America,4.88,,0,,
Alumina,Carbon Anode+CCS + Natural Gas+CCS,2025,South America,4.12,,0,,
Alumina,Carbon Anode+CCS + Hydro,2025,South America,3.2,,0,,
Alumina,Carbon Anode+CCS + Small Modular Reactor,2025,South America,3.2,,0,,
Alumina,Inert Anode + PPA+Grid,2025,South America,2.74,,1.26,,
Alumina,Inert Anode + Grid,2025,South America,2.74,,2.52,,
Alumina,Inert Anode + Coal,2025,South America,19.59,,0,,
Alumina,Inert Anode + Natural gas,2025,South America,12,,0,,
Alumina,Inert Anode + Coal+CCS,2025,South America,4.42,,0,,
Alumina,Inert Anode + Natural Gas+CCS,2025,South America,3.66,,0,,
Alumina,Inert Anode + Hydro,2025,South America,2.74,,0,,
Alumina,Inert Anode + Small Modular Reactor,2025,South America,2.74,,0,,
Alumina,Carbon Anode + PPA+Grid,2025,Oceania,2.74,,2.91,,
Alumina,Carbon Anode + Grid,2025,Oceania,2.74,,5.83,,
Alumina,Carbon Anode + Coal,2025,Oceania,16.99,,0,,
Alumina,Carbon Anode + Natural gas,2025,Oceania,10.57,,0,,
Alumina,Carbon Anode + Coal+CCS,2025,Oceania,4.16,,0,,
Alumina,Carbon Anode + Natural Gas+CCS,2025,Oceania,3.52,,0,,
Alumina,Carbon Anode + Hydro,2025,Oceania,2.74,,0,,
Alumina,Carbon Anode + Small Modular Reactor,2025,Oceania,2.74,,0,,
Alumina,Carbon Anode+CCS + PPA+Grid,2025,Oceania,3.2,,2.91,,
Alumina,Carbon Anode+CCS + Grid,2025,Oceania,3.2,,5.83,,
Alumina,Carbon Anode+CCS + Coal,2025,Oceania,17.45,,0,,
Alumina,Carbon Anode+CCS + Natural gas,2025,Oceania,11.03,,0,,
Alumina,Carbon Anode+CCS + Coal+CCS,2025,Oceania,4.62,,0,,
Alumina,Carbon Anode+CCS + Natural Gas+CCS,2025,Oceania,3.98,,0,,
Alumina,Carbon Anode+CCS + Hydro,2025,Oceania,3.2,,0,,
Alumina,Carbon Anode+CCS + Small Modular Reactor,2025,Oceania,3.2,,0,,
Alumina,Inert Anode + PPA+Grid,2025,Oceania,2.74,,2.91,,
Alumina,Inert Anode + Grid,2025,Oceania,2.74,,5.83,,
Alumina,Inert Anode + Coal,2025,Oceania,16.99,,0,,
Alumina,Inert Anode + Natural gas,2025,Oceania,10.57,,0,,
Alumina,Inert Anode + Coal+CCS,2025,Oceania,4.16,,0,,
Alumina,Inert Anode + Natural Gas+CCS,2025,Oceania,3.52,,0,,
Alumina,Inert Anode + Hydro,2025,Oceania,2.74,,0,,
Alumina,Inert Anode + Small Modular Reactor,2025,Oceania,2.74,,0,,
Alumina,Carbon Anode + PPA+Grid,2026,China - North,2.74,,5.47,,
Alumina,Carbon Anode + Grid,2026,China - North,2.74,,10.95,,
Alumina,Carbon Anode + Coal,2026,China - North,16.03,,0,,
Alumina,Carbon Anode + Natural gas,2026,China - North,10.05,,0,,
Alumina,Carbon Anode + Coal+CCS,2026,China - North,4.07,,0,,
Alumina,Carbon Anode + Natural Gas+CCS,2026,China - North,3.47,,0,,
Alumina,Carbon Anode + Hydro,2026,China - North,2.74,,0,,
Alumina,Carbon Anode + Small Modular Reactor,2026,China - North,2.74,,0,,
Alumina,Carbon Anode+CCS + PPA+Grid,2026,China - North,3.2,,5.47,,
Alumina,Carbon Anode+CCS + Grid,2026,China - North,3.2,,10.95,,
Alumina,Carbon Anode+CCS + Coal,2026,China - North,16.49,,0,,
Alumina,Carbon Anode+CCS + Natural gas,2026,China - North,10.51,,0,,
Alumina,Carbon Anode+CCS + Coal+CCS,2026,China - North,4.53,,0,,
Alumina,Carbon Anode+CCS + Natural Gas+CCS,2026,China - North,3.93,,0,,
Alumina,Carbon Anode+CCS + Hydro,2026,China - North,3.2,,0,,
Alumina,Carbon Anode+CCS + Small Modular Reactor,2026,China - North,3.2,,0,,
Alumina,Inert Anode + PPA+Grid,2026,China - North,2.74,,5.47,,
Alumina,Inert Anode + Grid,2026,China - North,2.74,,10.95,,
Alumina,Inert Anode + Coal,2026,China - North,16.03,,0,,
Alumina,Inert Anode + Natural gas,2026,China - North,10.05,,0,,
Alumina,Inert Anode + Coal+CCS,2026,China - North,4.07,,0,,
Alumina,Inert Anode + Natural Gas+CCS,2026,China - North,3.47,,0,,
Alumina,Inert Anode + Hydro,2026,China - North,2.74,,0,,
Alumina,Inert Anode + Small Modular Reactor,2026,China - North,2.74,,0,,
Alumina,Carbon Anode + PPA+Grid,2026,China - North West,2.74,,4.25,,
Alumina,Carbon Anode + Grid,2026,China - North West,2.74,,8.49,,
Alumina,Carbon Anode + Coal,2026,China - North West,16.03,,0,,
Alumina,Carbon Anode + Natural gas,2026,China - North West,10.05,,0,,
Alumina,Carbon Anode + Coal+CCS,2026,China - North West,4.07,,0,,
Alumina,Carbon Anode + Natural Gas+CCS,2026,China - North West,3.47,,0,,
Alumina,Carbon Anode + Hydro,2026,China - North West,2.74,,0,,
Alumina,Carbon Anode + Small Modular Reactor,2026,China - North West,2.74,,0,,
Alumina,Carbon Anode+CCS + PPA+Grid,2026,China - North West,3.2,,4.25,,
Alumina,Carbon Anode+CCS + Grid,2026,China - North West,3.2,,8.49,,
Alumina,Carbon Anode+CCS + Coal,2026,China - North West,16.49,,0,,
Alumina,Carbon Anode+CCS + Natural gas,2026,China - North West,10.51,,0,,
Alumina,Carbon Anode+CCS + Coal+CCS,2026,China - North West,4.53,,0,,
Alumina,Carbon Anode+CCS + Natural Gas+CCS,2026,China - North West,3.93,,0,,
Alumina,Carbon Anode+CCS + Hydro,2026,China - North West,3.2,,0,,
Alumina,Carbon Anode+CCS + Small Modular Reactor,2026,China - North West,3.2,,0,,
Alumina,Inert Anode + PPA+Grid,2026,China - North West,2.74,,4.25,,
Alumina,Inert Anode + Grid,2026,China - North West,2.74,,8.49,,
Alumina,Inert Anode + Coal,2026,China - North West,16.03,,0,,
Alumina,Inert Anode + Natural gas,2026,China - North West,10.05,,0,,
Alumina,Inert Anode + Coal+CCS,2026,China - North West,4.07,,0,,
Alumina,Inert Anode + Natural Gas+CCS,2026,China - North West,3.47,,0,,
Alumina,Inert Anode + Hydro,2026,China - North West,2.74,,0,,
Alumina,Inert Anode + Small Modular Reactor,2026,China - North West,2.74,,0,,
Alumina,Carbon Anode + PPA+Grid,2026,China - North East,2.74,,6.09,,
Alumina,Carbon Anode + Grid,2026,China - North East,2.74,,12.18,,
Alumina,Carbon Anode + Coal,2026,China - North East,16.03,,0,,
Alumina,Carbon Anode + Natural gas,2026,China - North East,10.05,,0,,
Alumina,Carbon Anode + Coal+CCS,2026,China - North East,4.07,,0,,
Alumina,Carbon Anode + Natural Gas+CCS,2026,China - North East,3.47,,0,,
Alumina,Carbon Anode + Hydro,2026,China - North East,2.74,,0,,
Alumina,Carbon Anode + Small Modular Reactor,2026,China - North East,2.74,,0,,
Alumina,Carbon Anode+CCS + PPA+Grid,2026,China - North East,3.2,,6.09,,
Alumina,Carbon Anode+CCS + Grid,2026,China - North East,3.2,,12.18,,
Alumina,Carbon Anode+CCS + Coal,2026,China - North East,16.49,,0,,
Alumina,Carbon Anode+CCS + Natural gas,2026,China - North East,10.51,,0,,
Alumina,Carbon Anode+CCS + Coal+CCS,2026,China - North East,4.53,,0,,
Alumina,Carbon Anode+CCS + Natural Gas+CCS,2026,China - North East,3.93,,0,,
Alumina,Carbon Anode+CCS + Hydro,2026,China - North East,3.2,,0,,
Alumina,Carbon Anode+CCS + Small Modular Reactor,2026,China - North East,3.2,,0,,
Alumina,Inert Anode + PPA+Grid,2026,China - North East,2.74,,6.09,,
Alumina,Inert Anode + Grid,2026,China - North East,2.74,,12.18,,
Alumina,Inert Anode + Coal,2026,China - North East,16.03,,0,,
Alumina,Inert Anode + Natural gas,2026,China - North East,10.05,,0,,
Alumina,Inert Anode + Coal+CCS,2026,China - North East,4.07,,0,,
