product,scenario,year,value,region
Aluminium,1.5deg,2028,0.93684945,South America
Aluminium,1.5deg,2028,5.8762383,Middle East
Aluminium,1.5deg,2028,5.081348794,Rest of Asia
Aluminium,1.5deg,2028,2.092977321,Africa
Aluminium,1.5deg,2028,2.114712086,Oceania
Aluminium,1.5deg,2028,3.747234397,Russia
Aluminium,1.5deg,2029,36.2450659,China
Aluminium,1.5deg,2029,3.329440224,Europe
Aluminium,1.5deg,2029,3.81544128,North America
Aluminium,1.5deg,2029,0.93684945,South America
Aluminium,1.5deg,2029,5.8762383,Middle East
Aluminium,1.5deg,2029,5.081348794,Rest of Asia
Aluminium,1.5deg,2029,2.092977321,Africa
Aluminium,1.5deg,2029,2.114712086,Oceania
Aluminium,1.5deg,2029,3.747234397,Russia
Aluminium,1.5deg,2030,38.63213593,China
Aluminium,1.5deg,2030,3.329440224,Europe
Aluminium,1.5deg,2030,3.81544128,North America
Aluminium,1.5deg,2030,0.93684945,South America
Aluminium,1.5deg,2030,5.8762383,Middle East
Aluminium,1.5deg,2030,5.081348794,Rest of Asia
Aluminium,1.5deg,2030,2.092977321,Africa
Aluminium,1.5deg,2030,2.114712086,Oceania
Aluminium,1.5deg,2030,3.747234397,Russia
Aluminium,1.5deg,2031,40.50352399,China
Aluminium,1.5deg,2031,3.329440224,Europe
Aluminium,1.5deg,2031,3.81544128,North America
Aluminium,1.5deg,2031,0.93684945,South America
Aluminium,1.5deg,2031,5.8762383,Middle East
Aluminium,1.5deg,2031,5.081348794,Rest of Asia
Aluminium,1.5deg,2031,2.092977321,Africa
Aluminium,1.5deg,2031,2.114712086,Oceania
Aluminium,1.5deg,2031,3.747234397,Russia
Aluminium,1.5deg,2032,42.47500564,China
Aluminium,1.5deg,2032,3.329440224,Europe
Aluminium,1.5deg,2032,3.81544128,North America
Aluminium,1.5deg,2032,0.93684945,South America
Aluminium,1.5deg,2032,5.8762383,Middle East
Aluminium,1.5deg,2032,5.081348794,Rest of Asia
Aluminium,1.5deg,2032,2.092977321,Africa
Aluminium,1.5deg,2032,2.114712086,Oceania
Aluminium,1.5deg,2032,3.747234397,Russia
Aluminium,1.5deg,2033,41.92577308,China
Aluminium,1.5deg,2033,3.329440224,Europe
Aluminium,1.5deg,2033,3.81544128,North America
Aluminium,1.5deg,2033,0.93684945,South America
Aluminium,1.5deg,2033,5.8762383,Middle East
Aluminium,1.5deg,2033,5.081348794,Rest of Asia
Aluminium,1.5deg,2033,2.092977321,Africa
Aluminium,1.5deg,2033,2.114712086,Oceania
Aluminium,1.5deg,2033,3.747234397,Russia
Aluminium,1.5deg,2034,41.89653609,China
Aluminium,1.5deg,2034,3.329440224,Europe
Aluminium,1.5deg,2034,3.81544128,North America
Aluminium,1.5deg,2034,0.93684945,South America
Aluminium,1.5deg,2034,5.8762383,Middle East
Aluminium,1.5deg,2034,5.081348794,Rest of Asia
Aluminium,1.5deg,2034,2.092977321,Africa
Aluminium,1.5deg,2034,2.114712086,Oceania
Aluminium,1.5deg,2034,3.747234397,Russia
Aluminium,1.5deg,2035,42.04244443,China
Aluminium,1.5deg,2035,3.329440224,Europe
Aluminium,1.5deg,2035,3.81544128,North America
Aluminium,1.5deg,2035,0.93684945,South America
Aluminium,1.5deg,2035,5.8762383,Middle East
Aluminium,1.5deg,2035,5.081348794,Rest of Asia
Aluminium,1.5deg,2035,2.092977321,Africa
Aluminium,1.5deg,2035,2.114712086,Oceania
Aluminium,1.5deg,2035,3.747234397,Russia
Aluminium,1.5deg,2036,42.47373965,China
Aluminium,1.5deg,2036,3.329440224,Europe
Aluminium,1.5deg,2036,3.81544128,North America
Aluminium,1.5deg,2036,0.93684945,South America
Aluminium,1.5deg,2036,5.8762383,Middle East
Aluminium,1.5deg,2036,5.081348794,Rest of Asia
Aluminium,1.5deg,2036,2.092977321,Africa
Aluminium,1.5deg,2036,2.114712086,Oceania
Aluminium,1.5deg,2036,3.747234397,Russia
Aluminium,1.5deg,2037,42.65349983,China
Aluminium,1.5deg,2037,3.329440224,Europe
Aluminium,1.5deg,2037,3.81544128,North America
Aluminium,1.5deg,2037,0.93684945,South America
Aluminium,1.5deg,2037,5.8762383,Middle East
Aluminium,1.5deg,2037,5.081348794,Rest of Asia
Aluminium,1.5deg,2037,2.092977321,Africa
Aluminium,1.5deg,2037,2.114712086,Oceania
Aluminium,1.5deg,2037,3.747234397,Russia
Aluminium,1.5deg,2038,42.96470192,China
Aluminium,1.5deg,2038,3.329440224,Europe
Aluminium,1.5deg,2038,3.81544128,North America
Aluminium,1.5deg,2038,0.93684945,South America
Aluminium,1.5deg,2038,5.8762383,Middle East
Aluminium,1.5deg,2038,5.081348794,Rest of Asia
Aluminium,1.5deg,2038,2.092977321,Africa
Aluminium,1.5deg,2038,2.114712086,Oceania
