product,year,region,name,scope,emissivity_type,scenario,unit,emission_factor_ch4
Ammonium nitrate,2031,Rest of Asia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Urea,2031,Rest of Asia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Ammonia,2031,Russia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Ammonium nitrate,2031,Russia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Urea,2031,Russia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Ammonia,2031,Europe,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Ammonium nitrate,2031,Europe,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Urea,2031,Europe,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Ammonia,2031,India,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Ammonium nitrate,2031,India,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Urea,2031,India,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Ammonia,2031,Middle East,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Ammonium nitrate,2031,Middle East,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Urea,2031,Middle East,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Ammonia,2031,Africa,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Ammonium nitrate,2031,Africa,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Urea,2031,Africa,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Ammonia,2031,Latin America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Ammonium nitrate,2031,Latin America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Urea,2031,Latin America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Ammonia,2031,Oceania,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Ammonium nitrate,2031,Oceania,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Urea,2031,Oceania,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Ammonia,2031,China,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002560702081394
Ammonium nitrate,2031,China,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002560702081394
Urea,2031,China,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002560702081394
Ammonia,2031,North America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.000301887687638
Ammonium nitrate,2031,North America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.000301887687638
Urea,2031,North America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.000301887687638
Ammonia,2031,Rest of Asia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002560702081394
Ammonium nitrate,2031,Rest of Asia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002560702081394
Urea,2031,Rest of Asia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002560702081394
Ammonia,2031,Russia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002560702081394
Ammonium nitrate,2031,Russia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002560702081394
Urea,2031,Russia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002560702081394
Ammonia,2031,Europe,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0003219230982953
Ammonium nitrate,2031,Europe,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0003219230982953
Urea,2031,Europe,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0003219230982953
Ammonia,2031,India,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002560702081394
Ammonium nitrate,2031,India,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002560702081394
Urea,2031,India,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002560702081394
Ammonia,2031,Middle East,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.000586336202821
Ammonium nitrate,2031,Middle East,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.000586336202821
Urea,2031,Middle East,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.000586336202821
Ammonia,2031,Africa,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0013291259054728
Ammonium nitrate,2031,Africa,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0013291259054728
Urea,2031,Africa,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0013291259054728
Ammonia,2031,Latin America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.00057517259639
Ammonium nitrate,2031,Latin America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.00057517259639
Urea,2031,Latin America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.00057517259639
Ammonia,2031,Oceania,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002596560791715
Ammonium nitrate,2031,Oceania,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002596560791715
Urea,2031,Oceania,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002596560791715
Ammonia,2031,Brazil,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Ammonium nitrate,2031,Brazil,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Urea,2031,Brazil,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Ammonia,2031,Brazil,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.00057517259639
Ammonium nitrate,2031,Brazil,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.00057517259639
Urea,2031,Brazil,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.00057517259639
Ammonia,2031,Saudi Arabia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Ammonium nitrate,2031,Saudi Arabia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Urea,2031,Saudi Arabia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Ammonia,2031,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.000586336202821
Ammonium nitrate,2031,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.000586336202821
Urea,2031,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.000586336202821
Ammonia,2031,Namibia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Ammonium nitrate,2031,Namibia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Urea,2031,Namibia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Ammonia,2031,Namibia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0013291259054728
Ammonium nitrate,2031,Namibia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0013291259054728
Urea,2031,Namibia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0013291259054728
Ammonia,2031,Australia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Ammonium nitrate,2031,Australia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Urea,2031,Australia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002669
Ammonia,2031,Australia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002596560791715
Ammonium nitrate,2031,Australia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002596560791715
Urea,2031,Australia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002596560791715
Ammonia,2032,China,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Ammonium nitrate,2032,China,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Urea,2032,China,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Ammonia,2032,North America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Ammonium nitrate,2032,North America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Urea,2032,North America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Ammonia,2032,Rest of Asia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Ammonium nitrate,2032,Rest of Asia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Urea,2032,Rest of Asia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Ammonia,2032,Russia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Ammonium nitrate,2032,Russia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Urea,2032,Russia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Ammonia,2032,Europe,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Ammonium nitrate,2032,Europe,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Urea,2032,Europe,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Ammonia,2032,India,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Ammonium nitrate,2032,India,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Urea,2032,India,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Ammonia,2032,Middle East,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Ammonium nitrate,2032,Middle East,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Urea,2032,Middle East,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Ammonia,2032,Africa,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Ammonium nitrate,2032,Africa,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Urea,2032,Africa,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Ammonia,2032,Latin America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Ammonium nitrate,2032,Latin America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Urea,2032,Latin America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Ammonia,2032,Oceania,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Ammonium nitrate,2032,Oceania,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Urea,2032,Oceania,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Ammonia,2032,China,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002511771468373
Ammonium nitrate,2032,China,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002511771468373
Urea,2032,China,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002511771468373
Ammonia,2032,North America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002961191330971
Ammonium nitrate,2032,North America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002961191330971
Urea,2032,North America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002961191330971
Ammonia,2032,Rest of Asia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002511771468373
Ammonium nitrate,2032,Rest of Asia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002511771468373
Urea,2032,Rest of Asia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002511771468373
Ammonia,2032,Russia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002511771468373
Ammonium nitrate,2032,Russia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002511771468373
Urea,2032,Russia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002511771468373
Ammonia,2032,Europe,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0003157717015126
Ammonium nitrate,2032,Europe,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0003157717015126
Urea,2032,Europe,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0003157717015126
Ammonia,2032,India,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002511771468373
Ammonium nitrate,2032,India,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002511771468373
Urea,2032,India,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002511771468373
Ammonia,2032,Middle East,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0005751323263339
Ammonium nitrate,2032,Middle East,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0005751323263339
Urea,2032,Middle East,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0005751323263339
Ammonia,2032,Africa,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0013037285951771
Ammonium nitrate,2032,Africa,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0013037285951771
Urea,2032,Africa,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0013037285951771
Ammonia,2032,Latin America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0005641820372233
Ammonium nitrate,2032,Latin America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0005641820372233
Urea,2032,Latin America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0005641820372233
Ammonia,2032,Oceania,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002546944980408
Ammonium nitrate,2032,Oceania,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002546944980408
Urea,2032,Oceania,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002546944980408
Ammonia,2032,Brazil,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Ammonium nitrate,2032,Brazil,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Urea,2032,Brazil,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Ammonia,2032,Brazil,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0005641820372233
Ammonium nitrate,2032,Brazil,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0005641820372233
Urea,2032,Brazil,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0005641820372233
Ammonia,2032,Saudi Arabia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Ammonium nitrate,2032,Saudi Arabia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Urea,2032,Saudi Arabia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Ammonia,2032,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0005751323263339
Ammonium nitrate,2032,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0005751323263339
Urea,2032,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0005751323263339
Ammonia,2032,Namibia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Ammonium nitrate,2032,Namibia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Urea,2032,Namibia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Ammonia,2032,Namibia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0013037285951771
Ammonium nitrate,2032,Namibia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0013037285951771
Urea,2032,Namibia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0013037285951771
Ammonia,2032,Australia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Ammonium nitrate,2032,Australia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Urea,2032,Australia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002618
Ammonia,2032,Australia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002546944980408
Ammonium nitrate,2032,Australia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002546944980408
Urea,2032,Australia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002546944980408
Ammonia,2033,China,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Ammonium nitrate,2033,China,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Urea,2033,China,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Ammonia,2033,North America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Ammonium nitrate,2033,North America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Urea,2033,North America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Ammonia,2033,Rest of Asia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Ammonium nitrate,2033,Rest of Asia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Urea,2033,Rest of Asia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Ammonia,2033,Russia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Ammonium nitrate,2033,Russia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Urea,2033,Russia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Ammonia,2033,Europe,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Ammonium nitrate,2033,Europe,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Urea,2033,Europe,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Ammonia,2033,India,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Ammonium nitrate,2033,India,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Urea,2033,India,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Ammonia,2033,Middle East,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Ammonium nitrate,2033,Middle East,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Urea,2033,Middle East,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Ammonia,2033,Africa,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Ammonium nitrate,2033,Africa,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Urea,2033,Africa,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Ammonia,2033,Latin America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Ammonium nitrate,2033,Latin America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Urea,2033,Latin America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Ammonia,2033,Oceania,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Ammonium nitrate,2033,Oceania,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Urea,2033,Oceania,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Ammonia,2033,China,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002462840855353
Ammonium nitrate,2033,China,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002462840855353
Urea,2033,China,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002462840855353
Ammonia,2033,North America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002903505785563
Ammonium nitrate,2033,North America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002903505785563
Urea,2033,North America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002903505785563
Ammonia,2033,Rest of Asia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002462840855353
Ammonium nitrate,2033,Rest of Asia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002462840855353
Urea,2033,Rest of Asia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002462840855353
Ammonia,2033,Russia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002462840855353
Ammonium nitrate,2033,Russia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002462840855353
Urea,2033,Russia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002462840855353
Ammonia,2033,Europe,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0003096203047299
Ammonium nitrate,2033,Europe,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0003096203047299
Urea,2033,Europe,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0003096203047299
Ammonia,2033,India,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002462840855353
Ammonium nitrate,2033,India,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002462840855353
Urea,2033,India,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002462840855353
Ammonia,2033,Middle East,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0005639284498469
Ammonium nitrate,2033,Middle East,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0005639284498469
Urea,2033,Middle East,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0005639284498469
Ammonia,2033,Africa,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0012783312848815
Ammonium nitrate,2033,Africa,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0012783312848815
Urea,2033,Africa,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0012783312848815
Ammonia,2033,Latin America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0005531914780566
Ammonium nitrate,2033,Latin America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0005531914780566
Urea,2033,Latin America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0005531914780566
Ammonia,2033,Oceania,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002497329169101
Ammonium nitrate,2033,Oceania,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002497329169101
Urea,2033,Oceania,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002497329169101
Ammonia,2033,Brazil,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Ammonium nitrate,2033,Brazil,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Urea,2033,Brazil,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Ammonia,2033,Brazil,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0005531914780566
Ammonium nitrate,2033,Brazil,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0005531914780566
Urea,2033,Brazil,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0005531914780566
Ammonia,2033,Saudi Arabia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Ammonium nitrate,2033,Saudi Arabia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Urea,2033,Saudi Arabia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Ammonia,2033,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0005639284498469
Ammonium nitrate,2033,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0005639284498469
Urea,2033,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0005639284498469
Ammonia,2033,Namibia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Ammonium nitrate,2033,Namibia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Urea,2033,Namibia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Ammonia,2033,Namibia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0012783312848815
Ammonium nitrate,2033,Namibia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0012783312848815
Urea,2033,Namibia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0012783312848815
Ammonia,2033,Australia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Ammonium nitrate,2033,Australia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Urea,2033,Australia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002567
Ammonia,2033,Australia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002497329169101
Ammonium nitrate,2033,Australia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002497329169101
Urea,2033,Australia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002497329169101
Ammonia,2034,China,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Ammonium nitrate,2034,China,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Urea,2034,China,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Ammonia,2034,North America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Ammonium nitrate,2034,North America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Urea,2034,North America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Ammonia,2034,Rest of Asia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Ammonium nitrate,2034,Rest of Asia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Urea,2034,Rest of Asia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Ammonia,2034,Russia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Ammonium nitrate,2034,Russia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Urea,2034,Russia,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Ammonia,2034,Europe,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Ammonium nitrate,2034,Europe,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Urea,2034,Europe,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Ammonia,2034,India,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Ammonium nitrate,2034,India,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Urea,2034,India,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Ammonia,2034,Middle East,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Ammonium nitrate,2034,Middle East,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Urea,2034,Middle East,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Ammonia,2034,Africa,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Ammonium nitrate,2034,Africa,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Urea,2034,Africa,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Ammonia,2034,Latin America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Ammonium nitrate,2034,Latin America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Urea,2034,Latin America,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Ammonia,2034,Oceania,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Ammonium nitrate,2034,Oceania,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Urea,2034,Oceania,Coal,3_upstream,Fossil,,tCH4/GJ,0.0002516
Ammonia,2034,China,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002413910242333
Ammonium nitrate,2034,China,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002413910242333
Urea,2034,China,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002413910242333
Ammonia,2034,North America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002845820240154
Ammonium nitrate,2034,North America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002845820240154
Urea,2034,North America,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002845820240154
Ammonia,2034,Rest of Asia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002413910242333
Ammonium nitrate,2034,Rest of Asia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002413910242333
Urea,2034,Rest of Asia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002413910242333
Ammonia,2034,Russia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002413910242333
Ammonium nitrate,2034,Russia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002413910242333
Urea,2034,Russia,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002413910242333
Ammonia,2034,Europe,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0003034689079472
Ammonium nitrate,2034,Europe,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0003034689079472
Urea,2034,Europe,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0003034689079472
Ammonia,2034,India,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002413910242333
Ammonium nitrate,2034,India,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002413910242333
Urea,2034,India,Natural gas,3_upstream,Fossil,,tCH4/GJ,0.0002413910242333
