product,technology_origin,region,switch_type,technology_destination,year,tco,lcox,switch_capex,salvage_value,marginal cost,delta_co2_scope1,delta_co2_scope2,delta_co2_scope3_upstream,delta_co2_scope3_downstream,tco_normalized,sum_emissions_delta,sum_emissions_delta_normalized,greenfield_bau_score,greenfield_bau_score_binned,rank
Ammonia,New-build,Oceania,greenfield,ESMR Gas + CCS + ammonia synthesis,2024,205.53715302833425,414.6100636,2298.0,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.9121887194025557,0.693898,0.06339835331452282,0.9121887194025557,10,1090.0
Ammonia,New-build,Rest of Asia,greenfield,ESMR Gas + CCS + ammonia synthesis,2024,239.86600462833425,484.3613216,2298.0,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.8715291286997712,0.693898,0.06339835331452282,0.8715291286997712,10,1896.0
Ammonia,New-build,Russia,greenfield,ESMR Gas + CCS + ammonia synthesis,2024,212.60708052833425,428.9751329,2298.0,0.0,0.0,-0.057222,0.0,-0.23664,0.0,0.9038149945311894,0.7061379999999999,0.06086326421164279,0.9038149945311894,10,1273.0
Ammonia,New-build,Africa,greenfield,ESMR Gas + CCS + ammonia synthesis,2025,292.16611622833426,590.627579,2292.5,0.0,0.0,-0.057222,0.0,-0.17748,0.0,0.8095841164941793,0.765298,0.04861033354772304,0.8095841164941793,9,3498.0
Ammonia,New-build,China,greenfield,ESMR Gas + CCS + ammonia synthesis,2025,244.79078412833425,494.3677609,2292.5,0.0,0.0,-0.057222,0.0,-0.2754,0.0,0.8656961482929502,0.667378,0.06889104637076271,0.8656961482929502,9,2019.0
Ammonia,New-build,Europe,greenfield,ESMR Gas + CCS + ammonia synthesis,2025,247.86410292833423,500.6122997,2292.5,0.0,0.0,-0.057222,0.0,-0.23256,0.0,0.8620560648446832,0.710218,0.06001823451068289,0.8620560648446832,9,2124.0
Ammonia,New-build,India,greenfield,ESMR Gas + CCS + ammonia synthesis,2025,261.2422641283343,527.7947872,2292.5,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.8462107763076244,0.693898,0.06339835331452282,0.8462107763076244,9,2595.0
Ammonia,New-build,Latin America,greenfield,ESMR Gas + CCS + ammonia synthesis,2025,257.3769186283343,519.9409644,2292.5,0.0,0.0,-0.057222,0.0,-0.11628,0.0,0.8507889476891235,0.826498,0.03593488803332334,0.8507889476891235,9,2451.0
Ammonia,New-build,Middle East,greenfield,ESMR Gas + CCS + ammonia synthesis,2025,208.91024962833427,421.4637077,2292.5,0.0,0.0,-0.057222,0.0,-0.10812,0.0,0.9081935747715901,0.834658,0.03424482863140332,0.9081935747715901,10,1182.0
Ammonia,New-build,North America,greenfield,ESMR Gas + CCS + ammonia synthesis,2025,187.83479032833424,378.6414245,2292.5,0.0,0.0,-0.057222,0.0,-0.31212,0.0,0.9331556550356207,0.6306579999999999,0.07649631367940268,0.9331556550356207,10,686.0
Ammonia,New-build,Oceania,greenfield,ESMR Gas + CCS + ammonia synthesis,2025,205.70989382833423,414.9610478,2292.5,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.9119841226887621,0.693898,0.06339835331452282,0.9119841226887621,10,1093.0
Ammonia,New-build,Rest of Asia,greenfield,ESMR Gas + CCS + ammonia synthesis,2025,239.31164012833423,483.2349332,2292.5,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.8721857260696102,0.693898,0.06339835331452282,0.8721857260696102,10,1869.0
Ammonia,New-build,Russia,greenfield,ESMR Gas + CCS + ammonia synthesis,2025,212.87628952833427,429.5221267,2292.5,0.0,0.0,-0.057222,0.0,-0.23664,0.0,0.9034961394794374,0.7061379999999999,0.06086326421164279,0.9034961394794374,10,1277.0
Ammonia,New-build,Africa,greenfield,ESMR Gas + CCS + ammonia synthesis,2026,291.65528092833426,589.5896357,2287.0,0.0,0.0,-0.057222,0.0,-0.17748,0.0,0.8101891572469708,0.765298,0.04861033354772304,0.8101891572469708,9,3495.0
Ammonia,New-build,China,greenfield,ESMR Gas + CCS + ammonia synthesis,2026,243.68280762833425,492.1165129,2287.0,0.0,0.0,-0.057222,0.0,-0.2754,0.0,0.8670084517606929,0.667378,0.06889104637076271,0.8670084517606929,9,1993.0
Ammonia,New-build,Europe,greenfield,ESMR Gas + CCS + ammonia synthesis,2026,247.90490042833423,500.6951944,2287.0,0.0,0.0,-0.057222,0.0,-0.23256,0.0,0.862007743692813,0.710218,0.06001823451068289,0.862007743692813,9,2127.0
Ammonia,New-build,India,greenfield,ESMR Gas + CCS + ammonia synthesis,2026,260.73142892833425,526.7568439,2287.0,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.8468158169419746,0.693898,0.06339835331452282,0.8468158169419746,9,2577.0
Ammonia,New-build,Latin America,greenfield,ESMR Gas + CCS + ammonia synthesis,2026,256.8660833283343,518.9030211,2287.0,0.0,0.0,-0.057222,0.0,-0.11628,0.0,0.851393988441915,0.826498,0.03593488803332334,0.851393988441915,9,2444.0
Ammonia,New-build,Middle East,greenfield,ESMR Gas + CCS + ammonia synthesis,2026,208.97052642833427,421.5861813,2287.0,0.0,0.0,-0.057222,0.0,-0.10812,0.0,0.9081221820537261,0.834658,0.03424482863140332,0.9081221820537261,10,1186.0
Ammonia,New-build,North America,greenfield,ESMR Gas + CCS + ammonia synthesis,2026,188.14828182833423,379.2783939,2287.0,0.0,0.0,-0.057222,0.0,-0.31212,0.0,0.9327843511473543,0.6306579999999999,0.07649631367940268,0.9327843511473543,10,695.0
Ammonia,New-build,Oceania,greenfield,ESMR Gas + CCS + ammonia synthesis,2026,205.77017052833423,415.0835214,2287.0,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.9119127300893395,0.693898,0.06339835331452282,0.9119127300893395,10,1102.0
Ammonia,New-build,Rest of Asia,greenfield,ESMR Gas + CCS + ammonia synthesis,2026,238.69011712833424,481.9720885,2287.0,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.8729218669427983,0.693898,0.06339835331452282,0.8729218669427983,10,1860.0
Ammonia,New-build,Russia,greenfield,ESMR Gas + CCS + ammonia synthesis,2026,213.07518282833425,429.9262491,2287.0,0.0,0.0,-0.057222,0.0,-0.23664,0.0,0.9032605673645949,0.7061379999999999,0.06086326421164279,0.9032605673645949,10,1283.0
Ammonia,New-build,Africa,greenfield,ESMR Gas + CCS + ammonia synthesis,2027,291.16598902833425,588.5954654,2281.5,0.0,0.0,-0.057222,0.0,-0.17748,0.0,0.8107686816837332,0.765298,0.04861033354772304,0.8107686816837332,9,3490.0
Ammonia,New-build,China,greenfield,ESMR Gas + CCS + ammonia synthesis,2027,242.65048172833423,490.0189761,2281.5,0.0,0.0,-0.057222,0.0,-0.2754,0.0,0.8682311535584392,0.667378,0.06889104637076271,0.8682311535584392,10,1972.0
Ammonia,New-build,Europe,greenfield,ESMR Gas + CCS + ammonia synthesis,2027,247.85149502833423,500.5866824,2281.5,0.0,0.0,-0.057222,0.0,-0.23256,0.0,0.8620709978246616,0.710218,0.06001823451068289,0.8620709978246616,9,2122.0
Ammonia,New-build,India,greenfield,ESMR Gas + CCS + ammonia synthesis,2027,260.24213702833424,525.7626736,2281.5,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.847395341378737,0.693898,0.06339835331452282,0.847395341378737,9,2558.0
Ammonia,New-build,Latin America,greenfield,ESMR Gas + CCS + ammonia synthesis,2027,256.3767914283343,517.9088508,2281.5,0.0,0.0,-0.057222,0.0,-0.11628,0.0,0.8519735128786774,0.826498,0.03593488803332334,0.8519735128786774,9,2426.0
Ammonia,New-build,Middle East,greenfield,ESMR Gas + CCS + ammonia synthesis,2027,208.99359222833425,421.6330477,2281.5,0.0,0.0,-0.057222,0.0,-0.10812,0.0,0.9080948625850134,0.834658,0.03424482863140332,0.9080948625850134,10,1188.0
Ammonia,New-build,North America,greenfield,ESMR Gas + CCS + ammonia synthesis,2027,188.40560752833423,379.8012425,2281.5,0.0,0.0,-0.057222,0.0,-0.31212,0.0,0.9324795708488106,0.6306579999999999,0.07649631367940268,0.9324795708488106,10,704.0
Ammonia,New-build,Oceania,greenfield,ESMR Gas + CCS + ammonia synthesis,2027,205.79323632833425,415.1303878,2281.5,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.9118854106206267,0.693898,0.06339835331452282,0.9118854106206267,10,1104.0
Ammonia,New-build,Rest of Asia,greenfield,ESMR Gas + CCS + ammonia synthesis,2027,238.07337362833425,480.7189548,2281.5,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.8736523469067304,0.693898,0.06339835331452282,0.8736523469067304,10,1849.0
Ammonia,New-build,Russia,greenfield,ESMR Gas + CCS + ammonia synthesis,2027,213.20343382833423,430.1868365,2281.5,0.0,0.0,-0.057222,0.0,-0.23664,0.0,0.9031086650164482,0.7061379999999999,0.06086326421164279,0.9031086650164482,10,1286.0
Ammonia,New-build,Africa,greenfield,ESMR Gas + CCS + ammonia synthesis,2028,290.6995331283343,587.6476945,2276.0,0.0,0.0,-0.057222,0.0,-0.17748,0.0,0.8113211588302421,0.765298,0.04861033354772304,0.8113211588302421,9,3489.0
Ammonia,New-build,China,greenfield,ESMR Gas + CCS + ammonia synthesis,2028,241.69834552833424,488.0843731,2276.0,0.0,0.0,-0.057222,0.0,-0.2754,0.0,0.8693588775101866,0.667378,0.06889104637076271,0.8693588775101866,10,1954.0
Ammonia,New-build,Europe,greenfield,ESMR Gas + CCS + ammonia synthesis,2028,247.69823452833427,500.2752793,2276.0,0.0,0.0,-0.057222,0.0,-0.23256,0.0,0.862252521788047,0.710218,0.06001823451068289,0.862252521788047,9,2112.0
Ammonia,New-build,India,greenfield,ESMR Gas + CCS + ammonia synthesis,2028,259.77568112833427,524.8149028,2276.0,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.8479478185252458,0.693898,0.06339835331452282,0.8479478185252458,9,2541.0
Ammonia,New-build,Latin America,greenfield,ESMR Gas + CCS + ammonia synthesis,2028,255.91033552833423,516.96108,2276.0,0.0,0.0,-0.057222,0.0,-0.11628,0.0,0.8525259900251865,0.826498,0.03593488803332334,0.8525259900251865,9,2410.0
Ammonia,New-build,Middle East,greenfield,ESMR Gas + CCS + ammonia synthesis,2028,208.97721442833424,421.5997704,2276.0,0.0,0.0,-0.057222,0.0,-0.10812,0.0,0.908114260689336,0.834658,0.03424482863140332,0.908114260689336,10,1187.0
Ammonia,New-build,North America,greenfield,ESMR Gas + CCS + ammonia synthesis,2028,188.60339762833425,380.2031233,2276.0,0.0,0.0,-0.057222,0.0,-0.31212,0.0,0.9322453053800799,0.6306579999999999,0.07649631367940268,0.9322453053800799,10,710.0
Ammonia,New-build,Oceania,greenfield,ESMR Gas + CCS + ammonia synthesis,2028,205.77685852833423,415.0971105,2276.0,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.9119048087249493,0.693898,0.06339835331452282,0.9119048087249493,10,1103.0
Ammonia,New-build,Rest of Asia,greenfield,ESMR Gas + CCS + ammonia synthesis,2028,237.46169622833423,479.4761148,2276.0,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.874376826508202,0.693898,0.06339835331452282,0.874376826508202,10,1840.0
Ammonia,New-build,Russia,greenfield,ESMR Gas + CCS + ammonia synthesis,2028,213.25680392833425,430.2952769,2276.0,0.0,0.0,-0.057222,0.0,-0.23664,0.0,0.9030454526944325,0.7061379999999999,0.06086326421164279,0.9030454526944325,10,1291.0
Ammonia,New-build,Africa,greenfield,ESMR Gas + CCS + ammonia synthesis,2029,290.25728342833423,586.7491071,2270.5,0.0,0.0,-0.057222,0.0,-0.17748,0.0,0.8118449658017061,0.765298,0.04861033354772304,0.8118449658017061,9,3475.0
Ammonia,New-build,China,greenfield,ESMR Gas + CCS + ammonia synthesis,2029,240.83121042833423,486.3224801,2270.5,0.0,0.0,-0.057222,0.0,-0.2754,0.0,0.8703859249238559,0.667378,0.06889104637076271,0.8703859249238559,10,1924.0
Ammonia,New-build,Europe,greenfield,ESMR Gas + CCS + ammonia synthesis,2029,247.43912762833423,499.7488115,2270.5,0.0,0.0,-0.057222,0.0,-0.23256,0.0,0.8625594117657551,0.710218,0.06001823451068289,0.8625594117657551,9,2084.0
Ammonia,New-build,India,greenfield,ESMR Gas + CCS + ammonia synthesis,2029,259.3334314283343,523.9163153,2270.5,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.8484716254967097,0.693898,0.06339835331452282,0.8484716254967097,9,2521.0
Ammonia,New-build,Latin America,greenfield,ESMR Gas + CCS + ammonia synthesis,2029,255.46808582833427,516.0624925,2270.5,0.0,0.0,-0.057222,0.0,-0.11628,0.0,0.8530497969966503,0.826498,0.03593488803332334,0.8530497969966503,9,2392.0
Ammonia,New-build,Middle East,greenfield,ESMR Gas + CCS + ammonia synthesis,2029,208.91902642833423,421.4815409,2270.5,0.0,0.0,-0.057222,0.0,-0.10812,0.0,0.9081831794021255,0.834658,0.03424482863140332,0.9081831794021255,10,1183.0
Ammonia,New-build,North America,greenfield,ESMR Gas + CCS + ammonia synthesis,2029,188.73807982833424,380.4767781,2270.5,0.0,0.0,-0.057222,0.0,-0.31212,0.0,0.9320857858251947,0.6306579999999999,0.07649631367940268,0.9320857858251947,10,714.0
Ammonia,New-build,Oceania,greenfield,ESMR Gas + CCS + ammonia synthesis,2029,205.71867062833425,414.9788809,2270.5,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.9119737273192973,0.693898,0.06339835331452282,0.9119737273192973,10,1095.0
Ammonia,New-build,Rest of Asia,greenfield,ESMR Gas + CCS + ammonia synthesis,2029,236.85538892833424,478.2441862,2270.5,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.8750949456851951,0.693898,0.06339835331452282,0.8750949456851951,10,1832.0
Ammonia,New-build,Russia,greenfield,ESMR Gas + CCS + ammonia synthesis,2029,213.23080032833423,430.2424414,2270.5,0.0,0.0,-0.057222,0.0,-0.23664,0.0,0.9030762517361575,0.7061379999999999,0.06086326421164279,0.9030762517361575,10,1287.0
Ammonia,New-build,Africa,greenfield,ESMR Gas + CCS + ammonia synthesis,2030,289.84069222833426,585.9026541,2265.0,0.0,0.0,-0.057222,0.0,-0.17748,0.0,0.8123383824728999,0.765298,0.04861033354772304,0.8123383824728999,9,3471.0
Ammonia,New-build,China,greenfield,ESMR Gas + CCS + ammonia synthesis,2030,240.05417642833424,484.7436595,2265.0,0.0,0.0,-0.057222,0.0,-0.2754,0.0,0.8713062552853338,0.667378,0.06889104637076271,0.8713062552853338,10,1903.0
Ammonia,New-build,Europe,greenfield,ESMR Gas + CCS + ammonia synthesis,2030,247.06782352833423,498.9943753,2265.0,0.0,0.0,-0.057222,0.0,-0.23256,0.0,0.8629991897375957,0.710218,0.06001823451068289,0.8629991897375957,9,2077.0
Ammonia,New-build,India,greenfield,ESMR Gas + CCS + ammonia synthesis,2030,258.91684022833425,523.0698623,2265.0,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.8489650421679037,0.693898,0.06339835331452282,0.8489650421679037,9,2506.0
Ammonia,New-build,Latin America,greenfield,ESMR Gas + CCS + ammonia synthesis,2030,255.05149462833427,515.2160395,2265.0,0.0,0.0,-0.057222,0.0,-0.11628,0.0,0.8535432136678442,0.826498,0.03593488803332334,0.8535432136678442,9,2372.0
Ammonia,New-build,Middle East,greenfield,ESMR Gas + CCS + ammonia synthesis,2030,208.81651962833425,421.2732619,2265.0,0.0,0.0,-0.057222,0.0,-0.10812,0.0,0.9083045899456769,0.834658,0.03424482863140332,0.9083045899456769,10,1179.0
Ammonia,New-build,North America,greenfield,ESMR Gas + CCS + ammonia synthesis,2030,188.80586772833425,380.6145133,2265.0,0.0,0.0,-0.057222,0.0,-0.31212,0.0,0.9320054968513392,0.6306579999999999,0.07649631367940268,0.9320054968513392,10,717.0
Ammonia,New-build,Oceania,greenfield,ESMR Gas + CCS + ammonia synthesis,2030,205.6161638283343,414.770602,2265.0,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.9120951378628487,0.693898,0.06339835331452282,0.9120951378628487,10,1092.0
Ammonia,New-build,Rest of Asia,greenfield,ESMR Gas + CCS + ammonia synthesis,2030,236.25477392833423,477.0238235,2265.0,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.8758063228193476,0.693898,0.06339835331452282,0.8758063228193476,10,1822.0
Ammonia,New-build,Russia,greenfield,ESMR Gas + CCS + ammonia synthesis,2030,213.12066062833424,430.0186535,2265.0,0.0,0.0,-0.057222,0.0,-0.23664,0.0,0.9032067027973905,0.7061379999999999,0.06086326421164279,0.9032067027973905,10,1284.0
Ammonia,New-build,Africa,greenfield,ESMR Gas + CCS + ammonia synthesis,2031,289.47761482833425,585.1649334,2260.25,0.0,0.0,-0.057222,0.0,-0.17748,0.0,0.81276841662171,0.765298,0.04861033354772304,0.81276841662171,9,3460.0
Ammonia,New-build,China,greenfield,ESMR Gas + CCS + ammonia synthesis,2031,239.39896552833423,483.4123657,2260.25,0.0,0.0,-0.057222,0.0,-0.2754,0.0,0.8720822965968352,0.667378,0.06889104637076271,0.8720822965968352,10,1875.0
Ammonia,New-build,Europe,greenfield,ESMR Gas + CCS + ammonia synthesis,2031,246.60390612833424,498.0517623,2260.25,0.0,0.0,-0.057222,0.0,-0.23256,0.0,0.8635486602478152,0.710218,0.06001823451068289,0.8635486602478152,9,2063.0
Ammonia,New-build,India,greenfield,ESMR Gas + CCS + ammonia synthesis,2031,258.55376282833424,522.3321416,2260.25,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.8493950763167137,0.693898,0.06339835331452282,0.8493950763167137,9,2488.0
Ammonia,New-build,Latin America,greenfield,ESMR Gas + CCS + ammonia synthesis,2031,254.68841722833423,514.4783188,2260.25,0.0,0.0,-0.057222,0.0,-0.11628,0.0,0.8539732478166543,0.826498,0.03593488803332334,0.8539732478166543,9,2363.0
Ammonia,New-build,Middle East,greenfield,ESMR Gas + CCS + ammonia synthesis,2031,208.69335072833425,421.0230004,2260.25,0.0,0.0,-0.057222,0.0,-0.10812,0.0,0.9084504729807305,0.834658,0.03424482863140332,0.9084504729807305,10,1177.0
Ammonia,New-build,North America,greenfield,ESMR Gas + CCS + ammonia synthesis,2031,188.82906342833425,380.6616436,2260.25,0.0,0.0,-0.057222,0.0,-0.31212,0.0,0.9319780235271787,0.6306579999999999,0.07649631367940268,0.9319780235271787,10,719.0
Ammonia,New-build,Oceania,greenfield,ESMR Gas + CCS + ammonia synthesis,2031,205.49299482833425,414.5203405,2260.25,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.9122410210163437,0.693898,0.06339835331452282,0.9122410210163437,10,1088.0
Ammonia,New-build,Rest of Asia,greenfield,ESMR Gas + CCS + ammonia synthesis,2031,235.68650862833425,475.8691907,2260.25,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.8764793844987133,0.693898,0.06339835331452282,0.8764793844987133,10,1808.0
Ammonia,New-build,Russia,greenfield,ESMR Gas + CCS + ammonia synthesis,2031,212.9476524283343,429.6671258,2260.25,0.0,0.0,-0.057222,0.0,-0.23664,0.0,0.9034116162236299,0.7061379999999999,0.06086326421164279,0.9034116162236299,10,1279.0
Ammonia,New-build,Africa,greenfield,ESMR Gas + CCS + ammonia synthesis,2032,289.12739062833424,584.4533285,2255.5,0.0,0.0,-0.057222,0.0,-0.17748,0.0,0.813183227253657,0.765298,0.04861033354772304,0.813183227253657,9,3447.0
Ammonia,New-build,China,greenfield,ESMR Gas + CCS + ammonia synthesis,2032,238.76722882833425,482.1287681,2255.5,0.0,0.0,-0.057222,0.0,-0.2754,0.0,0.872830534724729,0.667378,0.06889104637076271,0.872830534724729,9,1862.0
Ammonia,New-build,Europe,greenfield,ESMR Gas + CCS + ammonia synthesis,2032,246.13851292833425,497.1061507,2255.5,0.0,0.0,-0.057222,0.0,-0.23256,0.0,0.864099878717001,0.710218,0.06001823451068289,0.864099878717001,9,2054.0
Ammonia,New-build,India,greenfield,ESMR Gas + CCS + ammonia synthesis,2032,258.20353862833423,521.6205367,2255.5,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.8498098869486608,0.693898,0.06339835331452282,0.8498098869486608,9,2471.0
Ammonia,New-build,Latin America,greenfield,ESMR Gas + CCS + ammonia synthesis,2032,254.33819302833425,513.7667139,2255.5,0.0,0.0,-0.057222,0.0,-0.11628,0.0,0.8543880584486012,0.826498,0.03593488803332334,0.8543880584486012,9,2353.0
Ammonia,New-build,Middle East,greenfield,ESMR Gas + CCS + ammonia synthesis,2032,208.57572032833423,420.7839926,2255.5,0.0,0.0,-0.057222,0.0,-0.10812,0.0,0.9085897961358984,0.834658,0.03424482863140332,0.9085897961358984,10,1176.0
Ammonia,New-build,North America,greenfield,ESMR Gas + CCS + ammonia synthesis,2032,188.84184562833423,380.6876152,2255.5,0.0,0.0,-0.057222,0.0,-0.31212,0.0,0.9319628841037475,0.6306579999999999,0.07649631367940268,0.9319628841037475,10,721.0
Ammonia,New-build,Oceania,greenfield,ESMR Gas + CCS + ammonia synthesis,2032,205.37536442833425,414.2813326,2255.5,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.9123803441715117,0.693898,0.06339835331452282,0.9123803441715117,10,1085.0
Ammonia,New-build,Rest of Asia,greenfield,ESMR Gas + CCS + ammonia synthesis,2032,235.13346192833427,474.7454798,2255.5,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.8771344210470821,0.693898,0.06339835331452282,0.8771344210470821,10,1797.0
Ammonia,New-build,Russia,greenfield,ESMR Gas + CCS + ammonia synthesis,2032,212.77623932833427,429.3188392,2255.5,0.0,0.0,-0.057222,0.0,-0.23664,0.0,0.9036146403902494,0.7061379999999999,0.06086326421164279,0.9036146403902494,10,1275.0
Ammonia,New-build,Africa,greenfield,ESMR Gas + CCS + ammonia synthesis,2033,288.79079072833423,583.7694062,2250.75,0.0,0.0,-0.057222,0.0,-0.17748,0.0,0.8135819010666953,0.765298,0.04861033354772304,0.8135819010666953,9,3435.0
Ammonia,New-build,China,greenfield,ESMR Gas + CCS + ammonia synthesis,2033,238.16037482833423,480.8957287,2250.75,0.0,0.0,-0.057222,0.0,-0.2754,0.0,0.8735493014211468,0.667378,0.06889104637076271,0.8735493014211468,9,1850.0
Ammonia,New-build,Europe,greenfield,ESMR Gas + CCS + ammonia synthesis,2033,245.67155532833425,496.1573605,2250.75,0.0,0.0,-0.057222,0.0,-0.23256,0.0,0.8646529500842808,0.710218,0.06001823451068289,0.8646529500842808,9,2043.0
Ammonia,New-build,India,greenfield,ESMR Gas + CCS + ammonia synthesis,2033,257.8669387283343,520.9366145,2250.75,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.8502085607616989,0.693898,0.06339835331452282,0.8502085607616989,9,2465.0
Ammonia,New-build,Latin America,greenfield,ESMR Gas + CCS + ammonia synthesis,2033,254.00159312833424,513.0827916,2250.75,0.0,0.0,-0.057222,0.0,-0.11628,0.0,0.8547867322616396,0.826498,0.03593488803332334,0.8547867322616396,9,2336.0
Ammonia,New-build,Middle East,greenfield,ESMR Gas + CCS + ammonia synthesis,2033,208.46396092833425,420.5569136,2250.75,0.0,0.0,-0.057222,0.0,-0.10812,0.0,0.9087221655933488,0.834658,0.03424482863140332,0.9087221655933488,10,1173.0
Ammonia,New-build,North America,greenfield,ESMR Gas + CCS + ammonia synthesis,2033,188.84358942833427,380.6911584,2250.75,0.0,0.0,-0.057222,0.0,-0.31212,0.0,0.9319608187216865,0.6306579999999999,0.07649631367940268,0.9319608187216865,10,722.0
Ammonia,New-build,Oceania,greenfield,ESMR Gas + CCS + ammonia synthesis,2033,205.26360502833427,414.0542536,2250.75,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.9125127136289621,0.693898,0.06339835331452282,0.9125127136289621,10,1080.0
Ammonia,New-build,Rest of Asia,greenfield,ESMR Gas + CCS + ammonia synthesis,2033,234.59654702833424,473.6545463,2250.75,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.8777703508571031,0.693898,0.06339835331452282,0.8777703508571031,9,1784.0
Ammonia,New-build,Russia,greenfield,ESMR Gas + CCS + ammonia synthesis,2033,212.60651692833423,428.9739879,2250.75,0.0,0.0,-0.057222,0.0,-0.23664,0.0,0.9038156620672197,0.7061379999999999,0.06086326421164279,0.9038156620672197,10,1272.0
Ammonia,New-build,Africa,greenfield,ESMR Gas + CCS + ammonia synthesis,2034,288.4686327283343,583.1148276,2246.0,0.0,0.0,-0.057222,0.0,-0.17748,0.0,0.8139634696835034,0.765298,0.04861033354772304,0.8139634696835034,9,3430.0
Ammonia,New-build,China,greenfield,ESMR Gas + CCS + ammonia synthesis,2034,237.57989652833425,479.7162808,2246.0,0.0,0.0,-0.057222,0.0,-0.2754,0.0,0.8742368283551922,0.667378,0.06889104637076271,0.8742368283551922,9,1841.0
Ammonia,New-build,Europe,greenfield,ESMR Gas + CCS + ammonia synthesis,2034,245.20293952833427,495.2052009,2246.0,0.0,0.0,-0.057222,0.0,-0.23256,0.0,0.8652079854477375,0.710218,0.06001823451068289,0.8652079854477375,9,2030.0
Ammonia,New-build,India,greenfield,ESMR Gas + CCS + ammonia synthesis,2034,257.54478062833425,520.2820359,2246.0,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.8505901294969487,0.693898,0.06339835331452282,0.8505901294969487,9,2453.0
Ammonia,New-build,Latin America,greenfield,ESMR Gas + CCS + ammonia synthesis,2034,253.67943502833427,512.428213,2246.0,0.0,0.0,-0.057222,0.0,-0.11628,0.0,0.8551683009968892,0.826498,0.03593488803332334,0.8551683009968892,9,2330.0
Ammonia,New-build,Middle East,greenfield,ESMR Gas + CCS + ammonia synthesis,2034,208.35842462833423,420.3424791,2246.0,0.0,0.0,-0.057222,0.0,-0.10812,0.0,0.9088471643207251,0.834658,0.03424482863140332,0.9088471643207251,10,1171.0
Ammonia,New-build,North America,greenfield,ESMR Gas + CCS + ammonia synthesis,2034,188.83363262833424,380.6709277,2246.0,0.0,0.0,-0.057222,0.0,-0.31212,0.0,0.931972611700299,0.6306579999999999,0.07649631367940268,0.931972611700299,10,720.0
Ammonia,New-build,Oceania,greenfield,ESMR Gas + CCS + ammonia synthesis,2034,205.15806872833423,413.8398192,2246.0,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.9126377123563384,0.693898,0.06339835331452282,0.9126377123563384,10,1077.0
Ammonia,New-build,Rest of Asia,greenfield,ESMR Gas + CCS + ammonia synthesis,2034,234.07673162833424,472.5983567,2246.0,0.0,0.0,-0.057222,0.0,-0.24888,0.0,0.8783860277708336,0.693898,0.06339835331452282,0.8783860277708336,9,1779.0
Ammonia,New-build,Russia,greenfield,ESMR Gas + CCS + ammonia synthesis,2034,212.43858682833425,428.6327782,2246.0,0.0,0.0,-0.057222,0.0,-0.23664,0.0,0.9040145609180242,0.7061379999999999,0.06086326421164279,0.9040145609180242,10,1267.0
Ammonia,New-build,Africa,greenfield,ESMR Gas + CCS + ammonia synthesis,2035,288.1617829283343,582.4913533,2241.25,0.0,0.0,-0.057222,0.0,-0.17748,0.0,0.8143269070457726,0.765298,0.04861033354772304,0.8143269070457726,9,3421.0
Ammonia,New-build,China,greenfield,ESMR Gas + CCS + ammonia synthesis,2035,237.02737642833424,478.59364,2241.25,0.0,0.0,-0.057222,0.0,-0.2754,0.0,0.8748912411908684,0.667378,0.06889104637076271,0.8748912411908684,9,1833.0
Ammonia,New-build,Europe,greenfield,ESMR Gas + CCS + ammonia synthesis,2035,244.73256592833425,494.2494698,2241.25,0.0,0.0,-0.057222,0.0,-0.23256,0.0,0.8657651027750586,0.710218,0.06001823451068289,0.8657651027750586,9,2017.0
