product,technology,year,region,co2_scope1_pre_process_input_pre_ccs,scope1_pre_ccs,external_co2_input,co2_scope1,co2_scope1_captured,n2o_scope1,co2_scope2,n2o_scope2,ch4_scope2,co2_scope3_upstream,n2o_scope3_upstream,ch4_scope3_upstream,co2_scope3_downstream,n2o_scope3_downstream,ch4_scope3_downstream,ch4_scope1
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2035,Europe,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.164673,0,0.005923795,0,0.004275568,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2035,India,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004712018,0,0.005223859,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2035,Latin America,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0823365,0,0.010583908,0,0.004417496,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2035,Middle East,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0765585,0,0.010789333,0,0.004467209,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2035,Namibia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.1256715,0,0.02445761,0,0.004262352,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2035,North America,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.2210085,0,0.005555118,0,0.004318508,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2035,Oceania,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004778003,0,0.004282188,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2035,Rest of Asia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004712018,0,0.005584011,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2035,Russia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.167562,0,0.004712018,0,0.004295393,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2035,Saudi Arabia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0765585,0,0.010789333,0,0.004467209,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2036,Africa,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.1256715,0,0.02445761,0,0.004262352,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2036,Australia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004778003,0,0.004282188,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2036,Brazil,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0823365,0,0.010583908,0,0.004417496,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2036,China,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.1950075,0,0.004712018,0,0.004774495,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2036,Europe,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.164673,0,0.005923795,0,0.004275568,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2036,India,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004712018,0,0.005223859,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2036,Latin America,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0823365,0,0.010583908,0,0.004417496,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2036,Middle East,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0765585,0,0.010789333,0,0.004467209,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2036,Namibia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.1256715,0,0.02445761,0,0.004262352,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2036,North America,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.2210085,0,0.005555118,0,0.004318508,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2036,Oceania,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004778003,0,0.004282188,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2036,Rest of Asia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004712018,0,0.005584011,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2036,Russia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.167562,0,0.004712018,0,0.004295393,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2036,Saudi Arabia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0765585,0,0.010789333,0,0.004467209,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2037,Africa,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.1256715,0,0.02445761,0,0.004262352,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2037,Australia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004778003,0,0.004282188,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2037,Brazil,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0823365,0,0.010583908,0,0.004417496,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2037,China,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.1950075,0,0.004712018,0,0.004774495,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2037,Europe,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.164673,0,0.005923795,0,0.004275568,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2037,India,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004712018,0,0.005223859,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2037,Latin America,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0823365,0,0.010583908,0,0.004417496,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2037,Middle East,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0765585,0,0.010789333,0,0.004467209,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2037,Namibia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.1256715,0,0.02445761,0,0.004262352,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2037,North America,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.2210085,0,0.005555118,0,0.004318508,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2037,Oceania,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004778003,0,0.004282188,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2037,Rest of Asia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004712018,0,0.005584011,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2037,Russia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.167562,0,0.004712018,0,0.004295393,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2037,Saudi Arabia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0765585,0,0.010789333,0,0.004467209,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2038,Africa,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.1256715,0,0.02445761,0,0.004262352,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2038,Australia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004778003,0,0.004282188,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2038,Brazil,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0823365,0,0.010583908,0,0.004417496,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2038,China,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.1950075,0,0.004712018,0,0.004774495,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2038,Europe,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.164673,0,0.005923795,0,0.004275568,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2038,India,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004712018,0,0.005223859,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2038,Latin America,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0823365,0,0.010583908,0,0.004417496,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2038,Middle East,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0765585,0,0.010789333,0,0.004467209,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2038,Namibia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.1256715,0,0.02445761,0,0.004262352,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2038,North America,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.2210085,0,0.005555118,0,0.004318508,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2038,Oceania,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004778003,0,0.004282188,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2038,Rest of Asia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004712018,0,0.005584011,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2038,Russia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.167562,0,0.004712018,0,0.004295393,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2038,Saudi Arabia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0765585,0,0.010789333,0,0.004467209,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2039,Africa,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.1256715,0,0.02445761,0,0.004262352,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2039,Australia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004778003,0,0.004282188,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2039,Brazil,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0823365,0,0.010583908,0,0.004417496,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2039,China,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.1950075,0,0.004712018,0,0.004774495,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2039,Europe,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.164673,0,0.005923795,0,0.004275568,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2039,India,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004712018,0,0.005223859,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2039,Latin America,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0823365,0,0.010583908,0,0.004417496,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2039,Middle East,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0765585,0,0.010789333,0,0.004467209,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2039,Namibia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.1256715,0,0.02445761,0,0.004262352,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2039,North America,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.2210085,0,0.005555118,0,0.004318508,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2039,Oceania,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004778003,0,0.004282188,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2039,Rest of Asia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004712018,0,0.005584011,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2039,Russia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.167562,0,0.004712018,0,0.004295393,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2039,Saudi Arabia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0765585,0,0.010789333,0,0.004467209,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2040,Africa,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.1256715,0,0.02445761,0,0.004262352,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2040,Australia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004778003,0,0.004282188,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2040,Brazil,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0823365,0,0.010583908,0,0.004417496,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2040,China,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.1950075,0,0.004712018,0,0.004774495,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2040,Europe,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.164673,0,0.005923795,0,0.004275568,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2040,India,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004712018,0,0.005223859,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2040,Latin America,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0823365,0,0.010583908,0,0.004417496,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2040,Middle East,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0765585,0,0.010789333,0,0.004467209,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2040,Namibia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.1256715,0,0.02445761,0,0.004262352,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2040,North America,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.2210085,0,0.005555118,0,0.004318508,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2040,Oceania,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004778003,0,0.004282188,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2040,Rest of Asia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004712018,0,0.005584011,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2040,Russia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.167562,0,0.004712018,0,0.004295393,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2040,Saudi Arabia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0765585,0,0.010789333,0,0.004467209,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2041,Africa,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.1256715,0,0.02445761,0,0.004262352,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2041,Australia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004778003,0,0.004282188,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2041,Brazil,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0823365,0,0.010583908,0,0.004417496,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2041,China,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.1950075,0,0.004712018,0,0.004774495,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2041,Europe,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.164673,0,0.005923795,0,0.004275568,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2041,India,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004712018,0,0.005223859,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2041,Latin America,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0823365,0,0.010583908,0,0.004417496,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2041,Middle East,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0765585,0,0.010789333,0,0.004467209,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2041,Namibia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.1256715,0,0.02445761,0,0.004262352,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2041,North America,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.2210085,0,0.005555118,0,0.004318508,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2041,Oceania,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004778003,0,0.004282188,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2041,Rest of Asia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004712018,0,0.005584011,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2041,Russia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.167562,0,0.004712018,0,0.004295393,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2041,Saudi Arabia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0765585,0,0.010789333,0,0.004467209,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2042,Africa,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.1256715,0,0.02445761,0,0.004262352,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2042,Australia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004778003,0,0.004282188,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2042,Brazil,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0823365,0,0.010583908,0,0.004417496,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2042,China,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.1950075,0,0.004712018,0,0.004774495,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2042,Europe,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.164673,0,0.005923795,0,0.004275568,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2042,India,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004712018,0,0.005223859,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2042,Latin America,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0823365,0,0.010583908,0,0.004417496,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2042,Middle East,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0765585,0,0.010789333,0,0.004467209,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2042,Namibia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.1256715,0,0.02445761,0,0.004262352,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2042,North America,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.2210085,0,0.005555118,0,0.004318508,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2042,Oceania,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004778003,0,0.004282188,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2042,Rest of Asia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004712018,0,0.005584011,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2042,Russia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.167562,0,0.004712018,0,0.004295393,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2042,Saudi Arabia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0765585,0,0.010789333,0,0.004467209,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2043,Africa,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.1256715,0,0.02445761,0,0.004262352,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2043,Australia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004778003,0,0.004282188,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2043,Brazil,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0823365,0,0.010583908,0,0.004417496,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2043,China,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.1950075,0,0.004712018,0,0.004774495,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2043,Europe,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.164673,0,0.005923795,0,0.004275568,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2043,India,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004712018,0,0.005223859,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2043,Latin America,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0823365,0,0.010583908,0,0.004417496,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2043,Middle East,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0765585,0,0.010789333,0,0.004467209,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2043,Namibia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.1256715,0,0.02445761,0,0.004262352,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2043,North America,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.2210085,0,0.005555118,0,0.004318508,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2043,Oceania,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004778003,0,0.004282188,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2043,Rest of Asia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004712018,0,0.005584011,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2043,Russia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.167562,0,0.004712018,0,0.004295393,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2043,Saudi Arabia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0765585,0,0.010789333,0,0.004467209,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2044,Africa,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.1256715,0,0.02445761,0,0.004262352,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2044,Australia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004778003,0,0.004282188,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2044,Brazil,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0823365,0,0.010583908,0,0.004417496,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2044,China,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.1950075,0,0.004712018,0,0.004774495,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2044,Europe,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.164673,0,0.005923795,0,0.004275568,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2044,India,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.176229,0,0.004712018,0,0.005223859,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2044,Latin America,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0823365,0,0.010583908,0,0.004417496,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2044,Middle East,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.0765585,0,0.010789333,0,0.004467209,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2044,Namibia,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.1256715,0,0.02445761,0,0.004262352,0,0
Ammonium nitrate,Natural Gas SMR + CCS + ammonia synthesis,2044,North America,0.8103645,0.8103645,0,0.08103645,0.72932805,0.004557899,0,0,0,0.2210085,0,0.005555118,0,0.004318508,0,0
