product,scenario,region,year,value
Ammonium nitrate,NZ,North America,2037,5.57384132
Ammonium nitrate,NZ,Latin America,2037,4.676183458
Ammonium nitrate,NZ,Africa,2037,4.256246766
Ammonium nitrate,NZ,Middle East,2037,8.796649674
Ammonium nitrate,NZ,Russia,2037,4.106678359
Ammonium nitrate,NZ,Europe,2037,4.957743921
Ammonium nitrate,NZ,China,2037,13.45761364
Ammonium nitrate,NZ,India,2037,7.214447653
Ammonium nitrate,NZ,Rest of Asia,2037,8.279486857
Ammonium nitrate,NZ,Oceania,2037,0.693536904
Urea,NZ,Global,2037,225.6712935
Urea,NZ,North America,2037,20.28393355
Urea,NZ,Latin America,2037,17.01723984
