product,technology,year,region,co2_scope1,co2_scope1_captured,co2_scope2,co2_scope3_upstream,co2_scope3_downstream
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2020,Africa,1.874661809,,0,,
Aluminium,Carbon Anode+CCS + Hydro,2020,Africa,1.135485652,,0,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2020,Africa,1.135485652,,0,,
Aluminium,Inert Anode + PPA+Grid,2020,Africa,0.062707548,,3.239595994,,
Aluminium,Inert Anode + Grid,2020,Africa,0.062707548,,6.479191989,,
Aluminium,Inert Anode + Coal,2020,Africa,15.57649554,,0,,
Aluminium,Inert Anode + Natural Gas,2020,Africa,7.454469119,,0,,
Aluminium,Inert Anode + Coal+CCS,2020,Africa,1.614086347,,0,,
Aluminium,Inert Anode + Natural Gas+CCS,2020,Africa,0.801883705,,0,,
Aluminium,Inert Anode + Hydro,2020,Africa,0.062707548,,0,,
Aluminium,Inert Anode + Small Modular Reactor,2020,Africa,0.062707548,,0,,
Aluminium,Carbon Anode + PPA+Grid,2020,South America,2.092707548,,1.754803485,,
Aluminium,Carbon Anode + Grid,2020,South America,2.092707548,,3.509606971,,
Aluminium,Carbon Anode + Coal,2020,Russia,18.59907125,,0,,
Aluminium,Carbon Anode + Natural Gas,2020,South America,10.80480712,,0,,
Aluminium,Carbon Anode + Coal+CCS,2020,South America,3.92119815,,0,,
Aluminium,Carbon Anode + Natural Gas+CCS,2020,South America,2.963917505,,0,,
Aluminium,Carbon Anode + Hydro,2020,South America,2.092707548,,0,,
Aluminium,Carbon Anode + Small Modular Reactor,2020,South America,2.092707548,,0,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2020,South America,1.135485652,,1.754803485,,
Aluminium,Carbon Anode+CCS + Grid,2020,South America,1.135485652,,3.509606971,,
Aluminium,Carbon Anode+CCS + Coal,2020,South America,19.42039167,,0,,
Aluminium,Carbon Anode+CCS + Natural Gas,2020,South America,9.84758522,,0,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2020,South America,2.963976254,,0,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2020,South America,2.006695609,,0,,
Aluminium,Carbon Anode+CCS + Hydro,2020,South America,1.135485652,,0,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2020,South America,1.135485652,,0,,
Aluminium,Inert Anode + PPA+Grid,2020,South America,0.062707548,,1.754803485,,
Aluminium,Inert Anode + Grid,2020,South America,0.062707548,,3.509606971,,
Aluminium,Inert Anode + Coal,2020,South America,18.34761357,,0,,
Aluminium,Inert Anode + Natural Gas,2020,South America,8.774807116,,0,,
Aluminium,Inert Anode + Coal+CCS,2020,South America,1.89119815,,0,,
Aluminium,Inert Anode + Natural Gas+CCS,2020,South America,0.933917505,,0,,
Aluminium,Inert Anode + Hydro,2020,South America,0.062707548,,0,,
Aluminium,Inert Anode + Small Modular Reactor,2020,South America,0.062707548,,0,,
Aluminium,Carbon Anode + PPA+Grid,2020,Oceania,2.092707548,,4.559633022,,
Aluminium,Carbon Anode + Grid,2020,Oceania,2.092707548,,9.119266043,,
Aluminium,Carbon Anode + Coal,2020,South America,20.37761357,,0,,
Aluminium,Carbon Anode + Natural Gas,2020,Oceania,9.458082656,,0,,
Aluminium,Carbon Anode + Coal+CCS,2020,Oceania,3.638548371,,0,,
Aluminium,Carbon Anode + Natural Gas+CCS,2020,Oceania,2.829245059,,0,,
Aluminium,Carbon Anode + Hydro,2020,Oceania,2.092707548,,0,,
Aluminium,Carbon Anode + Small Modular Reactor,2020,Oceania,2.092707548,,0,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2020,Oceania,1.135485652,,4.559633022,,
Aluminium,Carbon Anode+CCS + Grid,2020,Oceania,1.135485652,,9.119266043,,
Aluminium,Carbon Anode+CCS + Coal,2020,Oceania,16.59389388,,0,,
Aluminium,Carbon Anode+CCS + Natural Gas,2020,Oceania,8.50086076,,0,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2020,Oceania,2.681326475,,0,,
